#{"t_start": 1749065734.7473118, "env_id": "None"}
r,l,t-0.0,100,147.057441
0.0,100,148.679154
0.0,100,150.294624
0.0,100,151.90589
0.0,100,153.532285
0.0,100,307.88185
0.0,100,309.505559
100.0,15,309.756107
100.0,18,310.053191
100.0,96,311.604226
0.0,100,469.2237
0.0,100,470.837985
100.0,44,471.555262
100.0,30,472.048167
100.0,81,473.359776
100.0,73,633.577156
100.0,49,634.409307
0.0,100,636.027861
100.0,76,637.249293
100.0,19,637.57007
100.0,16,800.038849
100.0,17,800.320513
0.0,100,801.966243
100.0,53,802.818809
100.0,3,802.875405
100.0,34,969.099666
0.0,100,970.787729
100.0,14,971.038874
100.0,48,971.841377
100.0,24,972.254409
100.0,23,1142.818823
100.0,37,1143.440037
100.0,15,1143.693642
100.0,1,1143.716655
100.0,6,1143.828379
100.0,35,1317.58951
100.0,20,1317.918049
100.0,35,1318.490917
100.0,9,1318.644174
100.0,21,1318.989908
100.0,36,1493.723042
100.0,1,1493.746565
100.0,35,1494.32831
100.0,25,1494.758118
100.0,12,1494.961549
100.0,22,1673.439175
100.0,28,1673.901448
100.0,6,1674.007063
100.0,4,1674.077641
100.0,8,1674.216766
5665
-100.0,35,30.12529
-100.0,22,31.713884
-100.0,51,32.41759
0.0,100,33.775447
0.0,100,35.117379
0.0,100,36.471881
0.0,100,37.824406
-100.0,40,38.373186
-100.0,10,38.513435
-100.0,42,39.090562
-100.0,66,39.981678
0.0,100,41.32622
-100.0,5,41.399368
-100.0,57,42.172817
-100.0,24,42.504563
0.0,100,43.859633
-100.0,17,44.094918
-100.0,4,44.156996
100.0,27,44.524386
100.0,75,45.542723
-100.0,3,45.588223
100.0,74,46.583898
-100.0,48,47.248826
-100.0,16,47.472744
-100.0,18,47.719818
-100.0,26,48.088912
-100.0,70,49.038943
-100.0,95,50.321687
0.0,100,51.68539
100.0,26,52.042275
0.0,100,53.407679
0.0,100,54.772249
-100.0,2,54.806844
0.0,100,56.178849
-100.0,54,56.911984
0.0,100,58.269354
-100.0,49,58.939388
-100.0,27,59.315051
-100.0,45,61.234995
0.0,100,62.605618
0.0,100,63.980302
0.0,100,65.354174
0.0,100,66.72522
0.0,100,68.098181
-100.0,22,68.411805
100.0,81,69.519909
0.0,100,70.882581
0.0,100,72.247831
-100.0,4,72.310828
0.0,100,73.683708
0.0,100,75.039037
0.0,100,76.408717
0.0,100,77.786525
0.0,100,79.155377
0.0,100,80.519657
0.0,100,81.900928
0.0,100,83.271155
0.0,100,84.650295
-100.0,12,84.822674
0.0,100,86.18935
0.0,100,87.553898
0.0,100,90.223542
0.0,100,91.595534
0.0,100,92.968357
100.0,73,93.97665
100.0,47,94.626333
-100.0,98,95.960804
0.0,100,97.346342
-100.0,18,97.602235
0.0,100,98.977297
0.0,100,100.339011
0.0,100,101.721898
0.0,100,103.106545
0.0,100,104.477431
0.0,100,105.842436
0.0,100,107.218925
100.0,12,107.387342
-100.0,9,107.515989
0.0,100,108.916415
0.0,100,110.309212
0.0,100,111.673572
100.0,13,111.857952
0.0,100,113.237317
0.0,100,114.61291
0.0,100,115.979925
0.0,100,117.370008
0.0,100,120.130089
0.0,100,121.519563
0.0,100,122.914154
0.0,100,124.323496
0.0,100,125.723397
0.0,100,127.159735
0.0,100,128.554201
-100.0,1,128.575733
0.0,100,129.9725
0.0,100,131.392837
0.0,100,132.813621
0.0,100,134.273054
0.0,100,135.686625
0.0,100,137.094707
0.0,100,138.504255
100.0,40,139.062647
100.0,82,140.237926
0.0,100,141.687502
0.0,100,143.099333
0.0,100,144.544736
100.0,90,154.052766
100.0,69,155.058789
0.0,100,156.515835
0.0,100,159.511058
0.0,100,160.968608
100.0,47,161.648
0.0,100,163.113984
0.0,100,164.559202
0.0,100,165.988881
0.0,100,167.425458
0.0,100,168.888304
0.0,100,170.327105
0.0,100,171.766036
0.0,100,173.242664
0.0,100,174.715265
0.0,100,176.177306
100.0,43,176.807167
0.0,100,178.229142
100.0,8,178.351829
100.0,12,178.53928
100.0,78,179.650713
0.0,100,181.113405
100.0,17,181.36695
0.0,100,182.78718
0.0,100,184.238199
0.0,100,185.681426
0.0,100,187.112257
100.0,29,187.523978
100.0,64,189.838172
100.0,28,190.238804
100.0,30,190.664145
0.0,100,192.105063
0.0,100,193.557019
100.0,56,194.362111
0.0,100,195.851277
-100.0,8,195.973963
100.0,22,196.300496
0.0,100,197.783597
0.0,100,199.244625
0.0,100,200.703694
0.0,100,202.124789
0.0,100,203.570173
100.0,84,204.785547
100.0,43,205.412002
0.0,100,206.858353
0.0,100,208.300435
100.0,98,209.705014
100.0,63,210.630192
100.0,78,211.755631
100.0,69,212.772054
0.0,100,214.239094
0.0,100,215.766645
-100.0,27,216.165797
100.0,84,217.413184
100.0,45,218.072974
0.0,100,219.526532
0.0,100,222.318989
100.0,56,223.136885
100.0,27,223.528105
100.0,38,224.094387
100.0,47,224.770897
0.0,100,226.236863
0.0,100,227.662864
100.0,47,228.334423
100.0,87,229.603098
100.0,96,230.979745
100.0,17,231.233075
-100.0,15,231.461358
100.0,18,231.725881
100.0,21,232.037551
0.0,100,233.494594
0.0,100,235.091702
0.0,100,236.606047
-100.0,45,237.286328
100.0,30,237.737699
100.0,2,237.773224
100.0,58,238.599601
100.0,65,239.552529
100.0,66,240.497475
0.0,100,241.944186
100.0,37,242.489356
100.0,67,243.458337
100.0,82,244.69635
0.0,100,246.12782
0.0,100,247.578131
100.0,54,248.34862
-100.0,16,248.582208
100.0,37,249.11614
100.0,36,249.647498
100.0,20,249.936725
-100.0,68,252.34268
100.0,95,253.750035
0.0,100,255.179561
0.0,100,256.662421
100.0,17,256.918164
100.0,94,258.302739
0.0,100,259.763877
100.0,88,261.057637
100.0,50,261.782296
0.0,100,263.218461
0.0,100,264.662441
0.0,100,266.134869
100.0,82,267.312418
0.0,100,268.736871
100.0,100,270.187184
100.0,23,270.518459
100.0,68,271.51693
100.0,61,272.388959
0.0,100,273.82238
-100.0,86,275.076565
0.0,100,276.537472
100.0,59,277.390901
100.0,63,278.320559
100.0,94,279.697157
0.0,100,281.182406
0.0,100,284.077578
100.0,13,284.268445
100.0,32,284.733424
0.0,100,286.170942
100.0,23,286.506792
100.0,48,287.202638
100.0,92,288.55369
100.0,43,289.192524
100.0,12,289.374466
100.0,59,290.237828
0.0,100,291.662526
100.0,57,292.474298
-100.0,8,292.598414
100.0,25,292.976786
100.0,62,293.874759
100.0,47,294.544032
0.0,100,295.984515
100.0,36,296.49961
100.0,41,297.083648
100.0,37,297.619033
0.0,100,299.050497
0.0,100,300.483445
100.0,40,301.054016
100.0,34,301.551683
100.0,85,302.76404
100.0,10,302.915438
100.0,68,303.903324
100.0,32,304.372588
100.0,70,305.387247
0.0,100,312.217077
0.0,100,313.724127
100.0,45,314.396906
100.0,23,314.749323
100.0,43,315.394057
0.0,100,316.934847
100.0,1,316.955871
0.0,100,318.484588
-100.0,99,321.385618
100.0,66,322.351525
0.0,100,323.833312
100.0,91,325.176395
100.0,96,326.598132
100.0,32,327.078033
100.0,32,327.557795
100.0,72,328.619142
100.0,22,328.94635
100.0,48,329.679313
100.0,66,330.663352
100.0,60,331.553243
100.0,45,332.227239
100.0,45,332.906061
0.0,100,334.424231
100.0,46,335.117655
100.0,64,336.097417
100.0,82,337.343056
100.0,74,338.508857
100.0,40,339.127041
-100.0,40,339.752923
100.0,46,340.478288
100.0,68,341.5101
100.0,94,342.942741
100.0,56,343.787044
0.0,100,345.281665
100.0,22,345.611703
100.0,38,346.177373
100.0,92,347.541404
100.0,26,347.926235
-100.0,36,348.470107
0.0,100,349.947183
100.0,19,350.232873
-100.0,1,350.2539
100.0,6,350.35053
100.0,10,350.505434
0.0,100,353.326735
100.0,49,354.04729
100.0,43,354.6961
100.0,3,354.746684
0.0,100,356.216856
100.0,76,357.33028
100.0,21,357.650367
100.0,24,358.004832
100.0,73,359.062934
100.0,69,360.113456
0.0,100,361.576184
100.0,83,362.801598
0.0,100,364.287324
100.0,67,365.320349
100.0,65,366.309072
-100.0,8,366.442878
100.0,67,367.44747
100.0,24,367.815976
100.0,25,368.189891
100.0,41,368.804782
100.0,39,369.395128
100.0,40,370.007428
100.0,55,370.813036
100.0,20,371.107869
100.0,21,371.418288
-100.0,66,372.388422
100.0,48,373.094107
0.0,100,374.568548
0.0,100,376.033358
0.0,100,377.493673
0.0,100,378.94869
100.0,31,379.409274
100.0,29,379.842077
100.0,52,380.619427
100.0,44,381.272652
100.0,70,382.293569
100.0,53,384.442064
100.0,14,384.652213
100.0,50,385.379827
100.0,28,385.793645
100.0,86,387.051269
100.0,35,387.583513
0.0,100,389.063887
100.0,35,389.572391
0.0,100,391.044877
100.0,22,391.37098
100.0,30,391.815197
100.0,43,392.464749
100.0,22,392.798048
100.0,17,393.049662
100.0,90,394.363959
100.0,24,394.722022
100.0,35,395.233208
100.0,93,396.602247
100.0,62,397.520441
100.0,82,398.72064
100.0,29,399.152972
100.0,46,399.826677
100.0,92,401.177986
-100.0,37,401.732807
100.0,63,402.658902
100.0,30,403.103463
100.0,1,403.124475
100.0,40,403.71084
0.0,100,405.170657
100.0,22,405.494921
100.0,69,406.529313
-100.0,26,406.923232
100.0,32,407.40536
100.0,33,407.921863
100.0,10,408.077584
100.0,12,408.2619
0.0,100,409.773494
100.0,60,410.685485
100.0,80,411.877005
100.0,84,413.137339
100.0,48,413.854614
100.0,82,416.445378
100.0,14,416.652742
0.0,100,418.12572
100.0,19,418.409374
100.0,47,419.101699
100.0,41,419.712365
100.0,29,420.153643
100.0,49,420.895415
100.0,5,420.9805
100.0,83,422.22553
100.0,86,423.482886
100.0,47,424.170607
100.0,56,425.009281
100.0,38,425.563547
100.0,24,425.918163
100.0,26,426.307638
100.0,48,427.019171
100.0,34,427.529492
100.0,18,427.80644
100.0,15,428.031635
100.0,60,428.906688
100.0,98,430.380479
-100.0,12,430.560088
100.0,24,430.917674
100.0,20,431.224446
100.0,99,432.692322
100.0,28,433.107672
100.0,20,433.403672
100.0,13,433.601306
-100.0,89,434.91979
100.0,44,435.567962
0.0,100,437.061295
-100.0,23,437.398887
-100.0,54,438.196452
100.0,42,438.813949
0.0,100,440.301275
100.0,19,440.58384
100.0,35,441.097601
100.0,61,442.001503
100.0,65,442.947657
100.0,44,443.594811
100.0,35,444.108342
100.0,10,444.261471
100.0,14,444.469884
100.0,7,444.585884
100.0,52,445.356783
100.0,28,445.782578
0.0,100,448.750023
100.0,64,449.729024
100.0,33,450.23738
100.0,25,450.614481
100.0,48,451.321098
100.0,66,452.304065
100.0,33,452.793613
100.0,69,453.817154
100.0,29,454.241991
100.0,30,454.684907
100.0,32,455.170264
100.0,11,455.341325
100.0,21,455.652363
0.0,100,457.146886
100.0,22,457.486872
100.0,100,458.959054
100.0,26,459.346468
100.0,36,459.873241
100.0,69,460.892851
100.0,21,461.213733
100.0,32,461.689377
0.0,100,463.14134
100.0,32,463.609077
100.0,35,464.124337
100.0,87,465.410022
100.0,37,465.961957
0.0,100,467.433619
-100.0,44,473.877826
100.0,63,474.816917
100.0,5,474.897158
100.0,80,476.098582
100.0,14,476.315065
100.0,47,477.026619
100.0,42,477.653895
100.0,2,477.690041
100.0,6,477.783123
100.0,52,478.56422
100.0,82,479.776619
100.0,58,480.680981
-100.0,73,481.790764
100.0,29,482.23735
100.0,37,482.802209
100.0,22,483.142508
100.0,8,483.272665
100.0,37,483.874169
100.0,37,485.874476
100.0,74,487.081773
0.0,100,488.621768
100.0,50,489.417761
100.0,15,489.654762
100.0,29,490.098727
100.0,74,491.261888
100.0,12,491.44575
100.0,19,491.741265
100.0,11,491.916244
100.0,41,492.54952
100.0,41,493.172066
100.0,22,493.50717
100.0,42,494.146552
100.0,54,494.96045
100.0,72,496.044278
100.0,64,497.014921
100.0,27,497.424619
100.0,23,497.782734
