#{"t_start": 1748944045.8882675, "env_id": "None"}
r,l,t,mean_dt,std_dt
0.0,1661,4935.633089,0.06023333966732025,0.07221350073814392
100.0,43,4936.194163,0.5559613704681396,0.20323143899440765
0.0,1613,4956.65118,0.06200188025832176,0.08941436558961868
0.0,1807,4979.825463,0.05534364655613899,0.05527264252305031
100.0,31,4980.258625,0.3465404510498047,0.3680594265460968
100.0,4,5146.400666,0.7825242280960083,0.23895274102687836
100.0,23,5146.723269,0.9371659755706787,0.13630996644496918
0.0,1630,5169.06735,0.06137510761618614,0.08824671804904938
100.0,11,5169.218685,1.130715250968933,0.1166742742061615
100.0,50,5169.872292,0.3352416157722473,0.3976695239543915
0.0,263,5345.998495,0.3820652961730957,0.24091114103794098
0.0,719,5355.94217,0.13913173973560333,0.15868856012821198
0.0,1326,5372.729813,0.07544722408056259,0.113210529088974
100.0,42,5373.26371,0.15756167471408844,0.2621718943119049
0.0,623,5381.193419,0.160664364695549,0.16326402127742767
100.0,17,5555.200296,0.6762444972991943,0.15480877459049225
100.0,12,5555.367349,0.5131931900978088,0.14124195277690887
0.0,569,5564.494461,0.1758548766374588,0.13207678496837616
0.0,970,5576.901689,0.10311590135097504,0.11388484388589859
0.0,208,5579.582206,0.481293261051178,0.15605401992797852
100.0,27,5752.535728,0.8394429683685303,0.22814825177192688
0.0,158,5755.39337,0.6360928416252136,0.21585161983966827
100.0,8,5755.54553,0.8575764894485474,0.2258460819721222
100.0,4,5755.635121,1.1290830373764038,0.11424671858549118
100.0,32,5756.21588,0.26324838399887085,0.3750160336494446
0.0,613,5940.286978,0.1632382571697235,0.16186925768852234
100.0,18,5940.528457,0.7395985126495361,0.22189408540725708
100.0,10,5940.663519,1.0417190790176392,0.2568894326686859
0.0,723,5949.781219,0.13841281831264496,0.142156720161438
100.0,26,5950.119218,0.36323052644729614,0.4585670828819275
100.0,40,6125.327981,0.9083143472671509,0.11938560009002686
100.0,5,6125.405147,1.3438739776611328,0.07564179599285126
100.0,37,6126.051687,0.792148232460022,0.2567542791366577
100.0,18,6126.391089,1.186177372932434,0.14152133464813232
100.0,15,6126.666226,1.107146143913269,0.11454803496599197
0.0,233,6309.045624,0.4307059347629547,0.2255789339542389
100.0,17,6309.384001,1.143183708190918,0.23647543787956238
100.0,27,6309.883799,0.5065770149230957,0.4545825123786926
0.0,151,6312.572082,0.6624223589897156,0.21053525805473328
100.0,25,6313.010358,0.16453756392002106,0.23377244174480438
100.0,26,6490.200937,0.979630172252655,0.17086224257946014
100.0,26,6490.65836,1.008910894393921,0.23415020108222961
100.0,13,6490.893876,1.0534605979919434,0.07873794436454773
100.0,29,6491.406017,0.6500782370567322,0.5302157402038574
100.0,42,6492.154815,0.907049834728241,0.2738626003265381
100.0,4,6670.592177,1.019572138786316,0.44028937816619873
100.0,10,6670.738807,1.2877333164215088,0.2110590636730194
100.0,10,6670.897248,1.0522246360778809,0.45008522272109985
100.0,23,6671.337935,0.893153727054596,0.27907025814056396
100.0,8,6671.485961,1.2723928689956665,0.3665927052497864
100.0,4,6850.738281,1.2385292053222656,0.48314619064331055
100.0,10,6850.878508,1.396374225616455,0.11047592759132385
100.0,6,6850.975713,1.1303437948226929,0.4848833680152893
0.0,87,6852.558546,1.1623550653457642,0.1438874453306198
100.0,14,6852.82155,1.3648653030395508,0.2905554175376892
100.0,11,7039.078579,1.1688032150268555,0.14219124615192413
100.0,7,7039.207775,1.4665769338607788,0.1880234032869339
100.0,5,7039.309933,1.5337069034576416,0.24785631895065308
100.0,24,7039.765044,1.244881510734558,0.24503444135189056
100.0,9,7039.921747,1.3920340538024902,0.3087366223335266
100.0,17,7226.972979,1.2392855882644653,0.14017023146152496
100.0,29,7227.4396,1.0239893198013306,0.4283391833305359
100.0,40,7228.18383,1.0031368732452393,0.42348361015319824
100.0,18,7228.522903,0.7790321707725525,0.4094797372817993
100.0,11,7228.735085,1.4124454259872437,0.4195701777935028
100.0,7,7415.147553,1.5070656538009644,0.4261080026626587
100.0,9,7415.27415,1.3541584014892578,0.29017671942710876
100.0,1,7415.292664,1.1730260848999023,0.0
100.0,12,7415.462725,1.600948452949524,0.20365877449512482
100.0,10,7415.611405,1.5647079944610596,0.36835965514183044
100.0,4,7601.984957,1.391741394996643,0.14149197936058044
100.0,6,7602.083889,1.562294602394104,0.5008147954940796
100.0,10,7602.235837,1.6241397857666016,0.4170738458633423
100.0,26,7602.619803,0.9741926789283752,0.5437323451042175
100.0,16,7602.906715,0.8958208560943604,0.3537948727607727
100.0,21,7792.51209,1.4695634841918945,0.2599290907382965
100.0,13,7792.76276,1.1310315132141113,0.49651122093200684
100.0,6,7792.865684,1.49651300907135,0.5828348994255066
100.0,10,7793.076828,1.7197777032852173,0.3424451947212219
100.0,7,7793.216762,1.6955305337905884,0.2332800179719925
100.0,7,7983.70411,1.6040724515914917,0.23997609317302704
100.0,4,7983.774649,1.7468526363372803,0.44545939564704895
100.0,4,7983.837647,1.6691715717315674,0.3119979500770569
100.0,7,7983.95663,1.5689914226531982,0.1112445592880249
100.0,7,7984.095766,1.762078046798706,0.39044591784477234
100.0,14,8171.753792,1.4629557132720947,0.3081575036048889
100.0,5,8171.827111,1.5200402736663818,0.08888570964336395
100.0,1,8171.847133,1.7328641414642334,0.0
100.0,24,8172.175503,1.443364143371582,0.298196017742157
100.0,8,8172.294666,1.839156985282898,0.32054486870765686
100.0,3,8362.258624,1.4406132698059082,0.1953396052122116
100.0,14,8362.456282,1.6246055364608765,0.40925294160842896
100.0,7,8362.560557,1.8097299337387085,0.420399934053421
100.0,14,8362.761539,1.7400704622268677,0.2546314597129822
0.0,79,8363.837133,1.2727900743484497,0.20378410816192627
6049919128418,0.2397627979516983
100.0,105,2060.030732,0.23044273257255554,0.2400190532207489
100.0,64,2060.97982,0.2558629810810089,0.2676641047000885
-100.0,466,2069.077888,0.19832342863082886,0.22776952385902405
-100.0,154,2071.504231,0.12808461487293243,0.1493673324584961
100.0,35,2072.031315,0.27353379130363464,0.2977716326713562
100.0,467,2078.938309,0.1803746223449707,0.2095324844121933
0.0,449,2085.551595,0.22291119396686554,0.24409900605678558
0.0,543,2093.617006,0.1847526878118515,0.2136291265487671
0.0,598,2103.678972,0.1677771955728531,0.19179083406925201
0.0,548,2111.755711,0.18339410424232483,0.22730045020580292
0.0,536,2119.811579,0.1866701990365982,0.22856755554676056
100.0,523,2186.037775,0.18050387501716614,0.2199150025844574
100.0,167,2189.725981,0.26086413860321045,0.24354922771453857
0.0,482,2196.971861,0.20749984681606293,0.2328091859817505
0.0,643,2206.495678,0.15597796440124512,0.18682099878787994
100.0,269,2210.623834,0.207353413105011,0.2320227473974228
0.0,470,2217.700744,0.2130889594554901,0.23450243473052979
100.0,256,2222.603371,0.271531879901886,0.29822948575019836
100.0,112,2224.304468,0.2677195370197296,0.2899205684661865
0.0,543,2232.703514,0.18437553942203522,0.22170597314834595
0.0,469,2240.110814,0.213390052318573,0.23615822196006775
0.0,479,2247.370584,0.2089281529188156,0.23498691618442535
100.0,370,2253.965636,0.19173872470855713,0.23321737349033356
100.0,20,2254.298842,0.3292323648929596,0.25346073508262634
0.0,587,2262.95408,0.17053519189357758,0.2114253044128418
0.0,490,2270.348699,0.20443589985370636,0.2469913214445114
0.0,483,2277.490256,0.20739221572875977,0.24186217784881592
0.0,503,2286.211841,0.19886519014835358,0.23982177674770355
0.0,457,2292.953686,0.21963638067245483,0.25834622979164124
-100.0,136,2294.949126,0.21738412976264954,0.2342744618654251
100.0,226,2298.23976,0.2054155021905899,0.2477799952030182
0.0,459,2305.102984,0.21845968067646027,0.2428424209356308
100.0,269,2309.15476,0.23339048027992249,0.27633148431777954
0.0,522,2318.261431,0.19182978570461273,0.23729313910007477
0.0,475,2325.403192,0.2105863243341446,0.2506340742111206
0.0,419,2331.601863,0.23872725665569305,0.2706913948059082
100.0,277,2335.833484,0.189517080783844,0.21500684320926666
100.0,70,2336.997837,0.26916205883026123,0.29555633664131165
0.0,636,2434.876083,0.15757432579994202,0.20450004935264587
100.0,358,2440.577342,0.19006703794002533,0.24226129055023193
0.0,432,2446.98357,0.2318444401025772,0.2617441713809967
0.0,561,2455.186996,0.17868299782276154,0.21945197880268097
0.0,570,2463.683727,0.17555437982082367,0.22446927428245544
0.0,488,2472.133111,0.20677724480628967,0.2446843683719635
100.0,23,2472.496301,0.39565786719322205,0.35969480872154236
0.0,648,2482.105516,0.154368594288826,0.21295194327831268
100.0,208,2485.241765,0.21474923193454742,0.23055320978164673
100.0,192,2488.148629,0.21783602237701416,0.24746468663215637
100.0,159,2490.631424,0.2649878263473511,0.3051322102546692
100.0,110,2492.253483,0.27819132804870605,0.2972000539302826
100.0,123,2494.195851,0.25132739543914795,0.26560062170028687
0.0,590,2504.48995,0.16954173147678375,0.209646537899971
0.0,573,2513.072936,0.17626671493053436,0.23796623945236206
0.0,536,2520.955188,0.18685118854045868,0.2370046228170395
0.0,580,2530.744331,0.17390048503875732,0.2327621728181839
100.0,107,2532.3344,0.2474505752325058,0.2789481282234192
0.0,550,2540.503934,0.1823168247938156,0.22824588418006897
0.0,535,2548.617885,0.18748216331005096,0.2322542667388916
100.0,32,2549.097271,0.390113890171051,0.3295709788799286
100.0,215,2552.306211,0.21096503734588623,0.24792541563510895
100.0,60,2553.298558,0.1483592391014099,0.16767649352550507
100.0,78,2554.499294,0.2290099412202835,0.3009326756000519
100.0,100,2556.079066,0.36991485953330994,0.327524870634079
100.0,48,2556.826872,0.3147588074207306,0.3145447075366974
100.0,200,2559.944476,0.27378222346305847,0.27686935663223267
0.0,614,2570.364223,0.16288380324840546,0.21162335574626923
0.0,562,2578.74588,0.17807511985301971,0.2155400812625885
-100.0,133,2580.730902,0.2658427953720093,0.28777560591697693
0.0,447,2648.584705,0.22377675771713257,0.2611386477947235
100.0,71,2649.645503,0.40861496329307556,0.35777243971824646
0.0,475,2657.955993,0.2113381177186966,0.26353925466537476
100.0,386,2663.714753,0.20236095786094666,0.25351113080978394
100.0,254,2667.522235,0.10583663731813431,0.15118937194347382
0.0,593,2676.364615,0.169001042842865,0.2189147174358368
0.0,462,2683.208734,0.21752528846263885,0.25734949111938477
100.0,226,2687.69372,0.27646130323410034,0.3318234384059906
0.0,568,2696.154655,0.1760568767786026,0.2237522155046463
100.0,395,2701.944222,0.25293806195259094,0.28452515602111816
100.0,42,2702.580804,0.11665605008602142,0.1718677133321762
0.0,436,2709.104952,0.23053497076034546,0.27564236521720886
0.0,542,2717.185823,0.1850559562444687,0.23978358507156372
100.0,166,2720.802447,0.2858287990093231,0.3475198447704315
100.0,48,2721.520531,0.14405091106891632,0.1970851868391037
0.0,483,2728.744844,0.20747795701026917,0.26557376980781555
100.0,1,2728.766876,0.5813795328140259,0.0
100.0,56,2729.618942,0.4391251504421234,0.36353909969329834
100.0,89,2730.947992,0.3684288561344147,0.3308040201663971
0.0,484,2738.215264,0.20665934681892395,0.248594269156456
0.0,754,2750.571737,0.13324880599975586,0.17512784898281097
0.0,536,2758.527555,0.18664944171905518,0.238991841673851
100.0,74,2759.626399,0.13273021578788757,0.1564142405986786
100.0,146,2761.99115,0.3896446228027344,0.37679868936538696
0.0,506,2769.54512,0.19771815836429596,0.2356739491224289
0.0,760,2780.793168,0.13183371722698212,0.18041753768920898
0.0,475,2789.034833,0.21096031367778778,0.2736312448978424
0.0,594,2797.758372,0.1683897078037262,0.2115129679441452
0.0,354,2858.847474,0.28276148438453674,0.2891808748245239
100.0,60,2859.74322,0.30411916971206665,0.32457128167152405
0.0,479,2866.894079,0.20916084945201874,0.26197323203086853
0.0,548,2876.21767,0.1825021505355835,0.22028748691082
100.0,431,2882.733676,0.20974873006343842,0.2772113084793091
100.0,40,2883.450387,0.499168336391449,0.4164615869522095
0.0,506,2891.044696,0.19771969318389893,0.2405027598142624
100.0,202,2894.06509,0.2975122928619385,0.31761476397514343
100.0,171,2896.602832,0.30747705698013306,0.32143184542655945
100.0,294,2902.069646,0.28165218234062195,0.3080199956893921
100.0,364,2907.473197,0.2268213927745819,0.3024248480796814
100.0,84,2908.733692,0.34145861864089966,0.3737809658050537
0.0,479,2916.209871,0.20946618914604187,0.2667325735092163
-100.0,150,2918.431521,0.12305135279893875,0.16194258630275726
0.0,464,2925.646564,0.2166397124528885,0.28864169120788574
0.0,553,2934.954854,0.18224692344665527,0.23979075253009796
100.0,29,2935.413496,0.30301031470298767,0.31204089522361755
0.0,366,2940.954483,0.27514883875846863,0.3035604953765869
100.0,111,2942.674051,0.3533211350440979,0.35599616169929504
100.0,170,2945.204658,0.23985855281352997,0.2922731935977936
0.0,452,2951.881823,0.2229047566652298,0.27447640895843506
100.0,81,2953.095302,0.37187227606773376,0.3328488767147064
0.0,668,2963.030774,0.14971297979354858,0.20299938321113586
0.0,457,2971.049434,0.21897710859775543,0.2629169821739197
100.0,66,2972.02971,0.32233506441116333,0.31048765778541565
100.0,69,2973.065097,0.4467957317829132,0.36422744393348694
0.0,508,2980.570626,0.1973945051431656,0.23781351745128632
100.0,101,2982.069063,0.30275994539260864,0.3107529580593109
0.0,592,2990.832591,0.16934233903884888,0.2300577163696289
100.0,116,2992.706371,0.37141725420951843,0.3764573633670807
0.0,690,3004.235555,0.14513960480690002,0.21133652329444885
100.0,104,3005.788991,0.36494171619415283,0.3647291958332062
0.0,604,3076.79373,0.16616211831569672,0.21014103293418884
100.0,191,3079.785159,0.30284884572029114,0.3454109728336334
100.0,339,3084.970502,0.27774107456207275,0.3115715980529785
100.0,193,3087.952538,0.2696400284767151,0.31578800082206726
100.0,168,3091.589667,0.2623049020767212,0.2968849241733551
100.0,53,3092.402942,0.23608309030532837,0.2712382674217224
100.0,267,3096.356685,0.19348862767219543,0.2570498287677765
100.0,242,3099.88501,0.18734478950500488,0.23490890860557556
100.0,155,3102.166306,0.22890441119670868,0.2915988862514496
0.0,396,3107.99786,0.2531853914260864,0.2980729937553406
0.0,757,3119.282021,0.13240227103233337,0.1885330080986023
100.0,88,3120.761118,0.20437145233154297,0.2825324237346649
100.0,115,3123.638136,0.17252443730831146,0.22127966582775116
0.0,497,3130.993835,0.20173899829387665,0.2510433793067932
100.0,6,3131.103119,0.8018560409545898,0.35112863779067993
100.0,376,3136.875225,0.21843962371349335,0.29088690876960754
100.0,262,3140.771922,0.22740225493907928,0.2639126479625702
0.0,771,3152.347277,0.13001219928264618,0.19328255951404572
100.0,24,3152.728678,0.3475719392299652,0.2917267382144928
0.0,395,3159.846797,0.25349703431129456,0.2835196256637573
100.0,162,3162.275945,0.30435341596603394,0.34019389748573303
100.0,186,3165.067229,0.3054768741130829,0.3000907599925995
0.0,612,3174.51365,0.16341358423233032,0.2375936508178711
0.0,837,3188.119558,0.11954057961702347,0.18525494635105133
100.0,117,3189.971451,0.3122301697731018,0.3505313992500305
100.0,776,3201.649514,0.12627030909061432,0.18077175319194794
0.0,585,3210.553313,0.1721429079771042,0.2561335563659668
100.0,124,3212.384777,0.2579134404659271,0.26914310455322266
-100.0,68,3213.398235,0.18212783336639404,0.22693035006523132
100.0,391,3220.506181,0.22801122069358826,0.27745184302330017
100.0,585,3229.331755,0.14432217180728912,0.22583326697349548
100.0,67,3260.385617,0.39277684688568115,0.36578115820884705
-100.0,77,3261.549737,0.24063335359096527,0.27791690826416016
100.0,426,3268.017786,0.17134203016757965,0.23352934420108795
0.0,471,3275.101844,0.21272145211696625,0.2686757445335388
0.0,497,3283.640171,0.20182275772094727,0.26158401370048523
100.0,180,3286.400187,0.2679525911808014,0.31528428196907043
0.0,620,3295.553014,0.1613595336675644,0.21969430148601532
0.0,350,3300.702535,0.28662368655204773,0.323369562625885
0.0,722,3311.500077,0.13858388364315033,0.18377718329429626
100.0,1,3311.521069,0.05000000074505806,0.0
100.0,23,3312.977105,0.5803737044334412,0.26101264357566833
100.0,71,3314.066309,0.25800710916519165,0.29964959621429443
100.0,73,3315.158064,0.4093078076839447,0.3770136535167694
100.0,55,3315.985479,0.4929439127445221,0.41778334975242615
100.0,336,3321.032606,0.21333158016204834,0.265505850315094
100.0,86,3322.358119,0.18148745596408844,0.2680782377719879
100.0,342,3327.468345,0.223128542304039,0.27258583903312683
100.0,668,3337.457093,0.13142436742782593,0.18532587587833405
100.0,155,3339.800244,0.27077576518058777,0.3287097215652466
0.0,525,3348.755471,0.1907118856906891,0.2507447600364685
100.0,167,3351.262701,0.312703937292099,0.3333490490913391
0.0,329,3356.159364,0.30442652106285095,0.3207586705684662
0.0,405,3362.235524,0.24760672450065613,0.26823508739471436
0.0,559,3370.609728,0.17960336804389954,0.23762758076190948
100.0,59,3371.511606,0.3085346519947052,0.40175291895866394
-100.0,100,3373.019893,0.33549362421035767,0.3650940954685211
100.0,174,3376.735239,0.26564162969589233,0.3065260648727417
0.0,872,3389.724785,0.11473706364631653,0.16973161697387695
100.0,177,3392.38099,0.32238513231277466,0.35720735788345337
100.0,69,3393.480323,0.3467247486114502,0.3638293743133545
100.0,28,3393.919875,0.3261945843696594,0.39578497409820557
0.0,643,3403.646085,0.15567967295646667,0.2205381542444229
100.0,126,3405.530703,0.20859825611114502,0.2782294750213623
0.0,444,3413.309196,0.22547949850559235,0.2956673502922058
100.0,315,3479.769374,0.16467638313770294,0.23128429055213928
100.0,25,3480.166995,0.5841996073722839,0.45180532336235046
0.0,345,3485.399738,0.2911686897277832,0.3329158127307892
100.0,12,3485.596621,0.2764842212200165,0.31217578053474426
100.0,14,3485.829098,0.2229773998260498,0.22069275379180908
-100.0,109,3487.530192,0.3037573993206024,0.34541890025138855
100.0,245,3491.411906,0.2779214680194855,0.30937716364860535
100.0,124,3493.408972,0.2768417298793793,0.3052641749382019
100.0,26,3493.861856,0.7610359191894531,0.47352123260498047
100.0,135,3496.025467,0.27600300312042236,0.3079236149787903
0.0,501,3504.641273,0.19971860945224762,0.27489471435546875
100.0,223,3508.087484,0.16616959869861603,0.24472472071647644
100.0,107,3509.675111,0.3950149714946747,0.4040043354034424
100.0,146,3511.857872,0.3330940902233124,0.3593936562538147
100.0,209,3515.051013,0.2633803188800812,0.3346456289291382
100.0,131,3517.174809,0.3560929596424103,0.3879595696926117
100.0,268,3521.514715,0.2558482587337494,0.2972323000431061
100.0,94,3522.946237,0.33534348011016846,0.36374205350875854
0.0,517,3530.580837,0.19440048933029175,0.22881463170051575
100.0,72,3531.651531,0.38467344641685486,0.4235905408859253
100.0,12,3531.850486,0.43688488006591797,0.5239232778549194
100.0,54,3532.677409,0.4221692979335785,0.3992064297199249
0.0,375,3539.418528,0.26678720116615295,0.3006196618080139
100.0,187,3542.208396,0.3114549219608307,0.3323768377304077
0.0,647,3551.881507,0.15476885437965393,0.24178126454353333
100.0,171,3554.451189,0.3529651165008545,0.32705333828926086
100.0,147,3556.671386,0.31902146339416504,0.3977561891078949
100.0,82,3557.963924,0.30731841921806335,0.33274778723716736
100.0,13,3558.194937,0.6754319667816162,0.3139454126358032
0.0,584,3567.998026,0.17126792669296265,0.23746606707572937
100.0,21,3568.326982,0.7669434547424316,0.5235901474952698
100.0,105,3569.897218,0.25943824648857117,0.29953205585479736
100.0,26,3570.284656,0.7159194946289062,0.5840676426887512
100.0,16,3570.533494,0.6903318762779236,0.4865976870059967
100.0,12,3570.720089,0.6501002907752991,0.30407071113586426
100.0,330,3575.634394,0.1652698814868927,0.23464111983776093
100.0,33,3576.134703,0.6461318135261536,0.3769511878490448
0.0,834,3588.546793,0.12047596275806427,0.1810973733663559
100.0,39,3589.142426,0.5585689544677734,0.4352453649044037
100.0,58,3590.030694,0.5222583413124084,0.40406033396720886
0.0,538,3599.303042,0.18595921993255615,0.2536749839782715
100.0,147,3601.672358,0.3065197467803955,0.3012712299823761
100.0,342,3606.752102,0.1866355985403061,0.26448360085487366
100.0,109,3608.370706,0.46549955010414124,0.42690548300743103
100.0,9,3608.512035,0.9853734970092773,0.5755288600921631
100.0,66,3609.529625,0.29877930879592896,0.3755883276462555
100.0,59,3610.42644,0.6048665046691895,0.4422258138656616
-100.0,194,3613.330295,0.24474366009235382,0.29643526673316956
-100.0,239,3617.613658,0.3664398789405823,0.3771906793117523
100.0,237,3621.16363,0.2732740342617035,0.29113274812698364
100.0,22,3621.506351,0.5862694382667542,0.4318554997444153
100.0,38,3622.083102,0.3061074912548065,0.3302130103111267
100.0,155,3624.411593,0.2680836617946625,0.32351601123809814
100.0,63,3625.387326,0.4493926465511322,0.4056125283241272
100.0,163,3627.822053,0.16946746408939362,0.24911180138587952
100.0,44,3628.49218,0.6586126685142517,0.32704585790634155
100.0,22,3628.823884,0.26374801993370056,0.31780287623405457
100.0,147,3632.163085,0.318965882062912,0.34939301013946533
0.0,636,3695.31328,0.15738171339035034,0.22355997562408447
100.0,44,3696.116553,0.605315625667572,0.44751086831092834
0.0,541,3704.82126,0.18488068878650665,0.2711739242076874
-100.0,95,3706.320201,0.308199942111969,0.35264042019844055
0.0,510,3714.369584,0.19690237939357758,0.2827855050563812
100.0,32,3714.889888,0.2755642533302307,0.2945876121520996
0.0,931,3730.615323,0.10743501782417297,0.15570326149463654
100.0,152,3733.114848,0.3457143008708954,0.35112759470939636
100.0,387,3739.440008,0.19031670689582825,0.2586469352245331
-100.0,115,3741.222889,0.1916249543428421,0.24532915651798248
100.0,196,3744.365082,0.27703624963760376,0.30007970333099365
100.0,39,3745.084846,0.29916146397590637,0.2770996391773224
