#{"t_start": 1749237615.2356575, "env_id": "None"}
r,l,t
-100.0,5,84.398514
0.0,75,85.428461
0.0,75,86.480543
0.0,75,87.5608
0.0,75,88.604092
0.0,75,89.650423
-100.0,36,90.156898
100.0,26,90.5216
100.0,63,91.400618
0.0,75,92.459877
0.0,75,93.521522
100.0,50,94.221603
0.0,75,95.262602
0.0,75,97.31083
0.0,75,98.360315
0.0,75,99.405926
0.0,75,100.458284
0.0,75,101.515743
0.0,75,102.562779
0.0,75,103.612474
0.0,75,104.694069
100.0,28,105.094235
0.0,75,106.142544
0.0,75,107.198793
0.0,75,108.244192
0.0,75,109.296028
0.0,75,110.345654
0.0,75,111.395977
100.0,42,111.984074
0.0,75,113.036861
0.0,75,114.078753
0.0,75,115.172687
0.0,75,116.254951
0.0,75,117.32127
0.0,75,118.403206
100.0,18,118.659746
0.0,75,119.729464
0.0,75,120.770568
0.0,75,121.81273
100.0,16,122.044248
0.0,75,123.100384
100.0,7,123.201543
0.0,75,124.241719
100.0,3,124.289809
0.0,75,125.340911
0.0,75,127.428152
0.0,75,128.465697
0.0,75,129.51365
0.0,75,130.550031
0.0,75,131.593102
0.0,75,132.643829
100.0,60,133.473096
0.0,75,134.561857
0.0,75,135.636043
0.0,75,136.678918
0.0,75,137.724569
100.0,28,138.120872
0.0,75,139.190099
-100.0,11,139.353311
100.0,28,139.74217
0.0,75,140.802752
0.0,75,141.849098
0.0,75,142.896524
0.0,75,143.939526
0.0,75,144.986791
0.0,75,146.035782
0.0,75,147.106889
0.0,75,148.142198
0.0,75,149.186206
0.0,75,150.233958
0.0,75,151.29023
0.0,75,156.952352
0.0,75,158.013113
0.0,75,159.052873
100.0,8,159.168785
0.0,75,161.21887
100.0,26,161.591083
0.0,75,162.63942
0.0,75,163.725111
0.0,75,164.782395
0.0,75,165.853168
100.0,11,166.013226
0.0,75,167.062585
0.0,75,168.138941
100.0,43,168.747133
100.0,3,168.793465
0.0,75,169.83473
0.0,75,170.888724
0.0,75,171.955293
0.0,75,173.045051
0.0,75,174.124679
0.0,75,175.220722
0.0,75,176.287407
100.0,64,177.174715
-100.0,10,177.324975
100.0,22,177.633097
0.0,75,178.673993
100.0,39,179.216487
0.0,75,180.267762
100.0,4,180.328963
0.0,75,181.37073
0.0,75,182.455154
0.0,75,183.511159
100.0,16,183.736744
0.0,75,184.783472
0.0,75,185.831841
0.0,75,186.88914
0.0,75,187.956663
0.0,75,189.00588
0.0,75,191.075872
0.0,75,192.160781
0.0,75,193.251842
100.0,4,193.318967
0.0,75,194.371468
0.0,75,195.428868
0.0,75,196.483182
0.0,75,197.559772
0.0,75,198.6175
100.0,4,198.680606
100.0,21,198.980792
100.0,28,199.377088
100.0,75,200.477337
0.0,75,201.521236
0.0,75,202.580734
100.0,6,202.669668
0.0,75,203.717021
0.0,75,204.758219
0.0,75,205.803086
0.0,75,206.873554
0.0,75,207.920306
0.0,75,208.983245
100.0,55,209.752547
0.0,75,210.791597
100.0,38,211.317145
100.0,18,211.572367
0.0,75,212.613191
100.0,54,213.368448
0.0,75,214.454951
100.0,17,214.691911
0.0,75,215.745439
0.0,75,216.792326
0.0,75,217.846035
0.0,75,218.876792
100.0,70,220.837573
-100.0,3,220.890134
0.0,75,221.971244
0.0,75,223.020935
100.0,57,223.821247
0.0,75,224.878463
0.0,75,225.961452
100.0,62,226.859042
0.0,75,227.939373
0.0,75,229.025558
0.0,75,230.091568
100.0,42,230.6847
0.0,75,231.760945
0.0,75,232.875527
0.0,75,233.960265
0.0,75,235.071029
100.0,53,235.841397
0.0,75,236.912118
0.0,75,237.991579
100.0,22,238.306983
0.0,75,239.382951
0.0,75,240.47265
0.0,75,241.54532
100.0,46,242.202199
100.0,39,242.771693
100.0,4,242.840658
0.0,75,243.933168
100.0,36,244.477235
100.0,46,245.151165
0.0,75,246.239364
0.0,75,247.331234
-100.0,20,247.624147
0.0,75,248.702163
100.0,26,249.07645
0.0,75,250.157779
100.0,37,251.680875
-100.0,55,252.500305
0.0,75,253.576847
100.0,53,254.334909
100.0,52,255.091002
0.0,75,256.188907
100.0,52,256.931305
0.0,75,258.00517
0.0,75,259.080326
0.0,75,260.166105
0.0,75,261.243595
100.0,40,261.828405
0.0,75,262.941443
100.0,30,263.387326
0.0,75,264.471369
-100.0,35,264.974647
-100.0,22,265.296666
0.0,75,266.364652
100.0,49,267.065051
100.0,20,267.358087
0.0,75,268.461019
100.0,43,269.082141
0.0,75,270.181121
100.0,52,270.926182
0.0,75,272.028724
0.0,75,273.103579
-100.0,30,273.540246
0.0,75,274.622536
0.0,75,275.701619
100.0,54,276.491509
100.0,41,277.117566
100.0,47,277.82956
0.0,75,278.941757
0.0,75,280.071176
100.0,16,280.30899
100.0,36,280.827368
0.0,75,282.928388
100.0,43,283.555078
-100.0,73,284.604965
100.0,72,285.651789
0.0,75,286.727641
-100.0,32,287.192338
0.0,75,288.267454
0.0,75,289.364429
0.0,75,290.454323
100.0,19,290.726398
100.0,27,291.117767
100.0,43,291.737813
100.0,36,292.254583
0.0,75,293.343111
100.0,42,293.951772
0.0,75,295.060337
100.0,16,295.298663
100.0,32,295.774924
100.0,44,296.437598
100.0,22,296.758749
100.0,57,297.616714
100.0,24,297.963847
-100.0,62,298.856396
0.0,75,299.952302
100.0,40,300.564635
100.0,36,301.09426
100.0,23,301.426212
0.0,75,302.524128
100.0,53,303.299793
100.0,33,303.777642
0.0,75,304.868965
100.0,12,305.045327
100.0,21,308.717728
100.0,15,308.95311
0.0,75,310.044596
100.0,25,310.409285
-100.0,39,310.974213
100.0,23,311.318287
100.0,65,312.250327
100.0,1,312.269343
-100.0,63,313.17301
100.0,66,314.154907
0.0,75,315.239673
100.0,1,315.260692
100.0,19,316.544522
100.0,49,317.285707
100.0,70,318.304523
100.0,49,319.005642
0.0,75,320.102758
100.0,13,320.299662
100.0,50,321.02481
0.0,75,322.104783
100.0,13,322.299464
100.0,28,322.717145
0.0,75,323.832875
100.0,48,324.561443
0.0,75,325.743592
0.0,75,326.845566
0.0,75,327.921917
100.0,36,328.440635
100.0,15,328.670514
100.0,23,329.017187
100.0,24,329.380179
0.0,75,330.458003
100.0,38,331.005802
100.0,16,331.238321
100.0,31,331.67891
100.0,57,332.510659
100.0,13,332.706456
0.0,75,333.797436
100.0,36,334.336259
100.0,49,335.068213
0.0,75,336.157858
100.0,22,336.478114
100.0,21,336.781197
0.0,75,337.873431
0.0,75,338.965639
100.0,9,339.101241
100.0,27,339.489818
0.0,75,340.576921
0.0,75,341.67275
100.0,43,342.310439
0.0,75,343.400935
100.0,14,343.606566
100.0,13,343.797966
-100.0,30,344.244761
-100.0,65,345.209126
-100.0,24,345.57264
-100.0,68,347.541627
-100.0,37,348.11804
100.0,21,348.447355
100.0,44,349.083673
0.0,75,350.232654
0.0,75,351.325553
0.0,75,352.43332
100.0,58,353.275213
100.0,35,353.793025
100.0,45,354.443697
-100.0,2,354.477727
0.0,75,355.550844
100.0,71,356.568983
100.0,16,356.800772
100.0,10,356.950071
100.0,29,357.378439
100.0,6,357.472666
100.0,42,358.079792
100.0,18,358.353853
100.0,75,359.468044
100.0,28,359.879157
100.0,35,360.382057
100.0,17,360.634077
-100.0,59,361.478091
100.0,31,361.923554
100.0,12,362.100424
100.0,57,362.912575
0.0,75,363.987255
100.0,28,364.394778
0.0,75,365.479722
100.0,18,365.743742
0.0,75,366.832188
-100.0,66,367.800321
100.0,51,368.537197
100.0,31,369.012522
100.0,34,369.512141
0.0,75,370.587952
100.0,7,370.693734
0.0,75,371.805095
-100.0,68,372.807128
-100.0,18,373.0813
-100.0,54,373.892499
0.0,75,375.015336
100.0,43,375.643154
100.0,33,376.120514
100.0,36,376.637857
100.0,59,377.483825
100.0,15,378.720307
100.0,61,379.61629
0.0,75,380.705765
100.0,18,380.970675
100.0,68,381.951203
100.0,52,382.707267
100.0,47,383.391946
100.0,27,383.798902
100.0,13,383.987633
0.0,75,385.103199
0.0,75,386.217484
100.0,41,386.815805
100.0,43,387.454934
100.0,48,388.160168
100.0,65,389.101742
100.0,64,390.044619
100.0,32,390.532018
100.0,42,391.145791
100.0,19,391.423409
100.0,10,391.57069
100.0,29,391.993949
100.0,66,392.956831
100.0,65,393.90699
0.0,75,394.98502
100.0,73,396.045553
100.0,23,396.379172
0.0,75,397.456545
100.0,31,397.906013
100.0,36,398.444649
100.0,2,398.479202
100.0,14,398.69357
100.0,29,399.115228
100.0,40,399.698453
100.0,46,400.363698
0.0,75,401.445357
-100.0,71,402.474432
-100.0,38,403.026102
100.0,33,403.521549
100.0,28,403.942613
100.0,25,404.306702
-100.0,45,404.960897
100.0,49,405.666901
-100.0,34,406.160417
100.0,6,406.251757
100.0,43,406.875981
0.0,75,407.97757
100.0,30,408.411652
0.0,75,410.51483
-100.0,30,410.957646
100.0,63,411.877403
100.0,9,412.01164
100.0,3,412.059822
100.0,32,412.526291
100.0,70,413.554592
100.0,25,413.919536
-100.0,73,414.963742
-100.0,3,415.01271
100.0,19,415.288895
0.0,75,416.373589
100.0,21,416.686398
100.0,53,417.45832
100.0,36,417.97949
100.0,27,418.368033
100.0,8,418.488512
-100.0,18,418.75164
100.0,29,419.170523
100.0,40,419.751452
100.0,57,420.5941
100.0,50,421.320225
100.0,19,421.595153
100.0,13,421.789348
0.0,75,422.919834
100.0,26,423.310113
0.0,75,424.456493
100.0,49,425.192753
100.0,12,425.37668
100.0,25,425.761224
100.0,22,426.102904
-100.0,32,426.586592
100.0,57,427.420167
100.0,32,427.883779
100.0,46,428.546227
100.0,40,429.126935
100.0,30,429.572737
100.0,13,429.766216
100.0,37,430.315885
100.0,6,430.411338
0.0,75,431.49986
100.0,70,432.51172
100.0,25,432.878055
100.0,11,433.043932
100.0,36,433.56231
100.0,53,434.328533
-100.0,20,434.626994
0.0,75,435.766186
100.0,12,435.948856
0.0,75,437.07455
100.0,62,438.042416
100.0,31,438.528359
-100.0,20,438.845266
100.0,44,439.542298
-100.0,11,439.737314
100.0,23,441.23888
100.0,17,441.492912
100.0,50,442.214221
100.0,16,442.446875
0.0,75,443.533378
100.0,9,443.673385
100.0,42,444.30792
100.0,24,444.66139
100.0,41,445.262178
100.0,23,445.601262
0.0,75,446.686268
100.0,63,447.620916
100.0,40,448.21786
100.0,7,448.323367
0.0,75,449.406436
100.0,19,449.682315
-100.0,19,449.963048
-100.0,3,450.011614
100.0,66,450.965407
100.0,41,451.572778
100.0,58,452.407821
100.0,22,452.735533
-100.0,32,453.198004
100.0,18,453.460047
100.0,10,453.6064
100.0,19,453.884383
-100.0,28,454.292332
100.0,45,454.938052
100.0,60,455.803145
100.0,36,456.34403
100.0,35,456.851141
100.0,25,457.215722
100.0,23,457.553945
-100.0,37,458.088502
-100.0,19,458.386869
-100.0,35,458.889772
100.0,20,459.182869
100.0,25,459.543356
100.0,69,462.031783
-100.0,15,462.262781
100.0,17,462.522153
100.0,5,462.603634
100.0,36,463.146955
100.0,4,463.21209
100.0,4,463.275654
100.0,28,463.698484
100.0,19,464.01099
0.0,75,465.126899
100.0,5,465.206483
100.0,37,465.756416
100.0,23,466.101768
100.0,59,466.973796
100.0,47,467.676401
100.0,3,467.72599
100.0,21,468.039113
100.0,1,468.061703
100.0,32,468.540937
100.0,47,469.229865
100.0,27,469.648077
-100.0,46,470.342844
100.0,46,471.038771
100.0,4,471.111932
100.0,15,471.35949
-100.0,43,472.007719
-100.0,31,472.468536
100.0,19,472.75226
100.0,9,473.883289
100.0,46,474.588274
100.0,26,474.981886
100.0,8,475.106552
100.0,31,475.565157
-100.0,2,475.600701
-100.0,22,475.931444
100.0,45,476.592694
-100.0,22,476.919967
100.0,45,477.581664
100.0,48,478.289061
100.0,28,478.705152
100.0,43,479.340833
100.0,68,480.34547
100.0,17,480.599174
100.0,17,480.851664
100.0,22,481.190619
100.0,32,481.680335
-100.0,40,482.281471
100.0,35,482.832494
100.0,34,483.352636
100.0,5,483.437025
100.0,63,484.396794
100.0,17,484.671459
100.0,32,485.161841
100.0,10,485.325442
-100.0,25,485.69621
100.0,53,486.493431
100.0,27,486.894631
100.0,40,487.487631
100.0,16,487.742062
100.0,3,487.791699
100.0,29,488.247116
100.0,16,488.491025
-100.0,14,488.706431
100.0,31,489.181435
100.0,55,490.020942
-100.0,9,490.163591
100.0,18,490.434669
100.0,23,490.776756
100.0,25,491.14955
100.0,53,491.933234
100.0,34,492.44033
100.0,11,492.608141
100.0,66,493.596773
100.0,49,494.320206
100.0,51,495.082179
100.0,19,495.371669
100.0,16,495.614259
100.0,32,496.089286
100.0,20,496.385752
100.0,22,496.719582
100.0,57,497.563832
100.0,13,497.758362
100.0,29,498.1888
-100.0,36,498.719217
100.0,13,498.918473
100.0,26,499.306025
-100.0,5,499.386403
100.0,46,500.078525
100.0,22,500.408622
100.0,60,501.321719
100.0,17,501.590202
100.0,14,501.801332
100.0,16,502.058908
100.0,20,502.381771
100.0,40,502.980332
-100.0,28,503.395825
100.0,32,503.874264
100.0,62,505.848846
100.0,56,506.678697
-100.0,10,506.836537
100.0,12,507.025707
-100.0,35,507.546249
-100.0,15,507.774249
100.0,36,508.327505
-100.0,46,509.012451
100.0,75,510.146035
-100.0,12,510.326528
-100.0,2,510.363032
100.0,19,510.653288
100.0,34,511.168122
100.0,41,511.780344
100.0,63,512.728236
0.0,75,513.865084
-100.0,16,514.110207
100.0,13,514.305065
100.0,9,514.445161
100.0,33,514.936824
100.0,11,515.101551
-100.0,5,515.181204
100.0,10,515.331774
100.0,55,516.170918
100.0,8,516.303939
100.0,67,517.307687
100.0,27,517.711217
100.0,43,518.346244
100.0,10,518.500765
100.0,23,518.840085
100.0,26,519.233898
100.0,12,519.414831
100.0,12,519.599279
100.0,33,520.112027
-100.0,31,520.575957
100.0,6,520.673476
100.0,23,521.02607
100.0,21,521.357024
100.0,37,521.923365
100.0,36,522.471323
-100.0,35,523.016927
100.0,48,523.767085
100.0,7,523.878065
100.0,40,524.475381
100.0,44,525.125919
100.0,36,525.664088
100.0,37,526.210359
100.0,32,526.681822
100.0,6,526.77441
100.0,14,526.985427
0.0,75,528.094759
100.0,14,528.305458
100.0,9,528.445177
100.0,30,528.900199
100.0,25,529.287102
100.0,21,529.602451
100.0,10,529.757107
100.0,60,530.644379
100.0,3,530.695939
100.0,51,531.453559
100.0,13,531.650395
100.0,25,532.037846
100.0,41,532.652764
100.0,29,533.08482
100.0,44,533.739087
100.0,43,534.389725
100.0,1,534.413264
100.0,48,535.154162
-100.0,29,535.588099
100.0,16,535.828172
-100.0,9,535.972697
100.0,57,537.795409
100.0,32,538.299587
100.0,13,538.50965
100.0,36,539.056266
100.0,41,539.663604
100.0,30,540.118033
100.0,7,540.228328
100.0,30,540.671742
100.0,42,541.294418
100.0,12,541.478572
100.0,13,541.677434
100.0,23,542.01873
100.0,49,542.738701
0.0,75,543.841847
100.0,22,544.167437
100.0,26,544.558295
100.0,43,545.193098
100.0,9,545.328428
100.0,18,545.596378
100.0,20,545.897105
100.0,19,546.178877
100.0,45,546.836381
100.0,66,547.826583
100.0,37,548.375749
100.0,22,548.707878
100.0,27,549.111677
100.0,26,549.497994
100.0,1,549.519528
100.0,71,550.573236
100.0,39,551.148297
100.0,29,551.584323
100.0,9,551.724965
100.0,21,552.030827
-100.0,53,552.819679
100.0,42,553.442941
-100.0,10,553.596223
100.0,9,553.73644
100.0,48,554.470648
100.0,5,554.549652
100.0,28,554.96266
100.0,36,555.491892
100.0,38,556.056352
100.0,12,556.234302
100.0,29,556.664779
100.0,17,556.922346
100.0,36,557.456062
100.0,37,558.004374
100.0,11,558.178205
-100.0,37,558.750584
100.0,35,559.265081
100.0,11,559.433699
100.0,41,560.038651
100.0,21,560.362417
100.0,51,561.142831
-100.0,3,561.193041
-100.0,27,561.595666
100.0,23,561.936268
100.0,33,562.43024
100.0,7,562.543252
-100.0,23,562.89225
-100.0,7,563.000499
100.0,24,563.352538
100.0,11,563.521499
100.0,27,563.927716
100.0,31,564.413367
100.0,13,564.624699
100.0,20,564.926253
100.0,45,565.642786
100.0,33,566.137792
100.0,21,566.453687
100.0,19,566.742885
100.0,9,566.880247
100.0,32,567.352149
100.0,37,567.897516
100.0,31,569.317778
100.0,61,570.291105
100.0,4,570.361784
-100.0,21,570.682111
100.0,36,571.217737
100.0,24,571.57426
100.0,45,572.240215
100.0,25,572.611936
100.0,27,573.037895
100.0,4,573.103454
100.0,53,573.925446
100.0,47,574.645441
-100.0,66,575.658235
-100.0,38,576.259209
100.0,23,576.621134
100.0,61,577.535805
100.0,35,578.052769
-100.0,36,578.585706
-100.0,26,578.971475
-100.0,18,579.245428
100.0,12,579.435637
100.0,54,580.242618
-100.0,6,580.336765
-100.0,11,580.514045
-100.0,7,580.623386
-100.0,20,580.927224
100.0,68,581.932709
-100.0,20,582.230573
-100.0,27,582.630691
0.0,75,583.743169
-100.0,54,584.558274
100.0,29,585.004204
100.0,24,585.362185
100.0,17,585.617644
100.0,9,585.755944
100.0,20,586.0675
100.0,17,586.334116
100.0,20,586.639472
100.0,36,587.186089
100.0,29,587.630244
100.0,44,588.305053
100.0,63,589.270911
-100.0,17,589.533424
100.0,19,589.819271
100.0,8,589.942502
100.0,37,590.490852
100.0,24,590.847537
100.0,1,590.867562
100.0,22,591.195531
100.0,5,591.27651
100.0,23,591.62006
100.0,33,592.124024
100.0,43,592.77543
100.0,29,593.204232
100.0,11,593.372451
100.0,47,594.071949
0.0,75,595.204576
100.0,23,595.550337
-100.0,6,595.646446
100.0,30,596.100993
100.0,14,596.315336
100.0,22,596.64097
100.0,5,596.720326
100.0,15,596.951294
100.0,48,597.660812
-100.0,15,597.893507
-100.0,12,598.073767
100.0,23,598.417274
100.0,59,599.301175
100.0,26,599.697451
100.0,75,601.832748
100.0,29,602.275703
100.0,39,602.863567
100.0,29,603.299163
100.0,35,603.818955
100.0,21,604.136203
100.0,27,604.539661
100.0,38,605.10475
100.0,22,605.434679
100.0,28,605.851683
100.0,20,606.149781
100.0,39,606.734654
100.0,21,607.061517
100.0,52,607.862178
100.0,43,608.509426
100.0,46,609.198842
100.0,19,609.482661
100.0,54,610.307739
100.0,23,610.667323
100.0,26,611.055546
100.0,28,611.474081
100.0,21,611.79054
100.0,34,612.297111
100.0,21,612.610785
100.0,13,612.810625
100.0,48,613.529375
100.0,40,614.15746
100.0,36,614.694895
100.0,43,615.335512
100.0,30,615.800529
100.0,29,616.248853
100.0,8,616.380257
100.0,30,616.843488
100.0,24,617.226621
100.0,10,617.384468
100.0,7,617.498487
100.0,29,620.46381
100.0,12,620.651729
-100.0,29,621.099324
100.0,21,621.420787
100.0,16,621.661402
100.0,45,622.331765
100.0,40,622.956685
100.0,15,623.192187
100.0,34,623.728734
100.0,3,623.781036
100.0,55,624.605616
100.0,12,624.790115
100.0,14,625.009128
100.0,28,625.423459
100.0,10,625.577274
100.0,25,625.954234
100.0,26,626.341786
100.0,26,626.734525
100.0,36,627.26843
100.0,22,627.594023
-100.0,28,628.012415
100.0,19,628.296652
100.0,37,628.840045
100.0,20,629.139697
100.0,19,629.432257
100.0,62,630.364971
100.0,8,630.488642
100.0,18,630.76349
100.0,10,630.914737
100.0,53,631.698884
-100.0,4,631.764212
100.0,8,631.892825
100.0,40,632.484825
100.0,22,632.811818
0.0,75,633.925782
100.0,25,634.309948
100.0,45,635.977465
100.0,6,636.076689
100.0,15,636.30845
100.0,20,636.625165
100.0,45,637.296385
100.0,61,638.206812
100.0,33,638.696259
100.0,30,639.145758
100.0,28,639.560766
100.0,38,640.126874
100.0,20,640.426567
100.0,9,640.566405
100.0,69,641.590748
100.0,45,642.260877
100.0,44,642.936601
100.0,1,642.966168
100.0,14,643.17816
100.0,29,643.610599
100.0,40,644.209979
100.0,15,644.438311
-100.0,23,644.77902
100.0,19,645.068525
100.0,36,645.615621
100.0,20,645.942521
100.0,35,646.494309
100.0,16,646.746274
100.0,8,646.869523
-100.0,25,647.245745
100.0,31,647.704223
100.0,35,648.23245
-100.0,21,648.54964
100.0,53,649.337468
100.0,48,650.048221
-100.0,65,651.0259
100.0,11,651.198211
-100.0,57,652.059658
100.0,59,652.939359
100.0,50,653.685631
100.0,22,654.014851
100.0,30,654.466729
100.0,44,655.133418
100.0,22,655.46353
100.0,20,655.765368
100.0,18,656.034949
100.0,65,657.006589
100.0,32,657.487165
100.0,13,657.68726
100.0,22,658.017051
100.0,8,658.14031
100.0,39,658.722727
100.0,31,659.192819
100.0,13,659.388219
100.0,27,659.788544
100.0,72,660.8785
100.0,36,661.432276
-100.0,2,661.468383
100.0,43,662.112318
-100.0,11,662.284508
100.0,37,662.853175
100.0,52,663.635652
100.0,18,663.909184
100.0,17,664.179175
100.0,8,664.306591
-100.0,40,664.93526
100.0,35,665.478215
100.0,16,665.737842
100.0,7,665.856315
100.0,3,665.907919
100.0,48,666.635127
100.0,24,668.037989
100.0,22,668.395028
-100.0,8,668.522866
100.0,10,668.67801
100.0,38,669.253152
100.0,22,669.58717
100.0,33,670.079248
100.0,62,671.012411
100.0,52,671.779932
100.0,48,672.500247
100.0,5,672.582422
100.0,20,672.881947
100.0,40,673.482711
100.0,18,673.754148
100.0,37,674.309942
100.0,20,674.609216
100.0,18,674.891109
100.0,42,675.543265
100.0,5,675.621934
100.0,12,675.805834
100.0,39,676.386959
100.0,17,676.643028
100.0,10,676.808995
100.0,1,676.829011
100.0,16,677.068956
100.0,22,677.394257
100.0,15,677.62002
100.0,39,678.202677
-100.0,21,678.518876
-100.0,25,678.887669
100.0,24,679.2436
-100.0,29,679.692746
100.0,30,680.159519
100.0,26,680.555722
100.0,20,680.854797
0.0,75,681.966777
100.0,29,682.397782
100.0,26,682.786343
100.0,21,683.099869
100.0,27,683.506701
100.0,8,683.630561
100.0,42,684.250582
100.0,57,685.101815
100.0,67,686.129313
100.0,32,686.613344
-100.0,8,686.7426
100.0,23,687.092594
-100.0,24,687.456443
100.0,40,688.058703
100.0,28,688.48448
100.0,35,689.009659
-100.0,46,689.705436
100.0,8,689.829254
100.0,41,690.453784
100.0,42,691.083478
100.0,40,691.682896
100.0,18,691.961483
100.0,29,692.396355
100.0,28,692.829934
100.0,23,693.194209
100.0,9,693.337555
100.0,21,693.651682
100.0,21,693.971458
100.0,24,694.339665
100.0,13,694.534733
100.0,10,694.68676
100.0,53,695.474787
100.0,55,696.294936
100.0,32,696.805764
100.0,43,697.457689
-100.0,17,697.713654
100.0,45,698.384741
100.0,12,698.577572
100.0,34,700.145514
100.0,33,700.682286
-100.0,25,701.079254
100.0,30,701.542829
100.0,14,701.77041
100.0,11,701.960629
100.0,21,702.294972
100.0,18,702.576654
100.0,26,702.982285
-100.0,3,703.035952
100.0,20,703.353176
-100.0,26,703.751395
100.0,17,704.011377
100.0,45,704.705619
100.0,70,705.779281
100.0,22,706.119965
100.0,31,706.598648
100.0,24,706.968739
100.0,23,707.334195
100.0,11,707.504917
100.0,16,707.754851
100.0,13,707.958358
-100.0,21,708.284448
-100.0,15,708.515596
100.0,11,708.693605
100.0,16,708.940145
100.0,25,709.339459
-100.0,32,709.823452
-100.0,61,710.74729
100.0,28,711.173309
100.0,24,711.540467
100.0,9,711.681841
100.0,40,712.285976
-100.0,26,712.680545
100.0,41,713.298287
100.0,33,713.804361
100.0,43,714.478719
100.0,23,714.833359
100.0,28,715.291237
100.0,48,716.029068
100.0,17,716.297774
100.0,29,716.740294
100.0,14,716.959403
100.0,30,717.423643
100.0,27,717.835343
100.0,10,717.993591
100.0,29,718.434386
100.0,22,718.767229
100.0,51,719.537272
100.0,40,720.13948
100.0,33,720.653958
100.0,9,720.803046
100.0,29,721.25801
100.0,41,721.889816
100.0,42,722.554193
100.0,12,722.747891
100.0,11,722.922647
-100.0,43,723.600408
100.0,24,723.977418
100.0,51,724.752195
100.0,38,725.329947
100.0,21,725.652378
100.0,15,725.882234
-100.0,18,726.159333
100.0,20,726.463122
-100.0,4,726.528734
100.0,22,726.865372
100.0,34,727.378045
100.0,28,727.801116
100.0,18,728.077183
100.0,20,728.385508
100.0,40,728.994535
100.0,64,729.950568
100.0,22,730.290404
100.0,28,730.711641
100.0,25,731.093798
100.0,9,731.232136
-100.0,9,731.372309
100.0,25,732.775869
100.0,41,733.410079
100.0,33,733.918371
100.0,23,734.270708
100.0,17,734.532198
100.0,43,735.177939
100.0,41,735.796817
100.0,13,736.018164
100.0,30,736.480092
100.0,17,736.741122
100.0,39,737.330206
100.0,61,738.257064
100.0,14,738.48091
100.0,31,738.95219
100.0,19,739.239635
100.0,15,739.470732
100.0,34,739.985659
100.0,11,740.153984
-100.0,3,740.204023
100.0,27,740.614526
100.0,13,740.819056
100.0,13,741.02737
100.0,27,741.472209
100.0,4,741.540134
100.0,39,742.132584
100.0,13,742.330582
100.0,34,742.851367
100.0,46,743.544129
100.0,25,743.924987
100.0,13,744.130813
100.0,17,744.401037
100.0,36,744.945547
-100.0,15,745.179975
-100.0,45,745.854735
100.0,12,746.03915
100.0,22,746.373159
0.0,75,747.507919
100.0,38,748.078106
100.0,16,748.322593
100.0,21,748.640912
100.0,33,749.136797
100.0,14,749.36497
100.0,42,749.999901
-100.0,11,750.168787
100.0,16,750.415601
100.0,48,751.137137
100.0,32,751.63487
100.0,18,751.903557
100.0,33,752.413539
100.0,13,752.615867
