episode,resultado
260057,llegada
260063,llegada
260221,llegada
260329,llegada
260377,llegada
260392,llegada
260429,llegada
260462,llegada
260605,llegada
260622,llegada
260692,llegada
260746,llegada
260779,choque
260803,llegada
260905,llegada
260978,llegada
261047,llegada
261113,llegada
261143,choque
261177,choque
261213,choque
261233,llegada
261451,llegada
261485,llegada
261513,llegada
261672,llegada
261892,choque
262043,llegada
262095,choque
262306,llegada
262505,llegada
262612,llegada
262691,choque
262702,llegada
262737,llegada
262848,llegada
262849,llegada
262857,llegada
263048,llegada
263084,choque
263180,choque
263273,choque
263292,llegada
263350,choque
263387,choque
263461,llegada
263487,llegada
263497,llegada
263546,llegada
263781,llegada
263809,choque
263872,choque
263918,llegada
263936,choque
263982,llegada
264189,llegada
264219,llegada
264350,llegada
264368,llegada
264416,llegada
264495,llegada
264512,llegada
264746,llegada
264794,choque
264809,llegada
264830,llegada
265023,llegada
265062,llegada
265072,llegada
265101,choque
265145,llegada
265227,llegada
265317,llegada
265367,llegada
265398,llegada
265412,llegada
265486,llegada
265602,llegada
265649,llegada
265730,llegada
265794,llegada
265917,llegada
265945,llegada
266043,llegada
266074,llegada
266281,llegada
266310,choque
266363,llegada
266402,llegada
266449,llegada
266528,llegada
266600,choque
266601,llegada
266637,llegada
266753,llegada
266941,choque
267007,llegada
267038,choque
267104,llegada
267180,llegada
267294,llegada
267347,llegada
267367,llegada
267395,llegada
267403,llegada
267439,llegada
267491,choque
267557,llegada
267591,choque
267647,llegada
267719,llegada
267771,choque
267831,llegada
268042,llegada
268109,llegada
268130,llegada
268203,llegada
268215,llegada
268252,llegada
268272,choque
268298,llegada
268316,llegada
268322,choque
268370,llegada
268396,llegada
268679,choque
268699,llegada
268819,llegada
268993,llegada
269100,llegada
269161,llegada
269178,llegada
269202,choque
269271,llegada
269338,choque
269448,llegada
269549,choque
269599,llegada
269630,choque
269673,llegada
269757,llegada
269774,llegada
270019,llegada
270059,llegada
270098,llegada
270180,llegada
270243,choque
270246,choque
270258,choque
270286,llegada
270302,llegada
270464,llegada
270479,llegada
270491,llegada
270559,llegada
270631,llegada
270673,llegada
270675,llegada
270701,llegada
270771,llegada
270795,llegada
270827,choque
270966,llegada
270995,llegada
271208,choque
271376,llegada
271388,llegada
271712,timeout
271727,choque
271742,llegada
271761,llegada
271788,llegada
271828,llegada
271843,choque
271851,llegada
271854,llegada
271886,llegada
271916,llegada
271970,llegada
271980,choque
272028,llegada
272117,llegada
272171,llegada
272186,llegada
272291,choque
272305,llegada
272326,llegada
272387,llegada
272431,choque
272465,llegada
272595,llegada
272608,llegada
272733,llegada
272783,llegada
272801,llegada
272828,llegada
272881,llegada
272895,llegada
272980,llegada
273026,llegada
273067,llegada
273211,llegada
273265,llegada
273290,llegada
273294,choque
273329,llegada
273361,llegada
273420,llegada
273433,llegada
273453,llegada
273472,llegada
273527,llegada
273559,llegada
273564,llegada
273586,llegada
273903,llegada
273944,llegada
273974,llegada
273985,llegada
274027,llegada
274041,choque
274108,choque
274130,llegada
274155,llegada
274175,llegada
274276,choque
274305,llegada
274350,llegada
274468,llegada
274486,llegada
274622,llegada
274695,llegada
274753,llegada
274775,llegada
274824,llegada
274845,llegada
274867,choque
274898,llegada
275132,llegada
275188,llegada
275229,llegada
275239,llegada
275280,llegada
275333,llegada
275412,llegada
275484,llegada
275512,llegada
275558,llegada
275584,choque
275637,llegada
275671,llegada
275920,llegada
276014,llegada
276105,llegada
276110,choque
276142,llegada
276156,llegada
276177,llegada
276230,llegada
276294,llegada
276381,llegada
276456,llegada
276462,llegada
276495,choque
276501,llegada
276551,choque
276579,choque
276647,llegada
276681,choque
276707,llegada
276823,llegada
276838,llegada
276883,llegada
276893,llegada
276901,llegada
276942,llegada
276950,llegada
276965,choque
277056,llegada
277060,llegada
277066,llegada
277107,llegada
277116,llegada
277124,llegada
277127,llegada
277181,llegada
277187,llegada
277338,llegada
277363,llegada
277450,llegada
277506,llegada
277572,llegada
277610,llegada
277696,llegada
277715,llegada
277724,llegada
277795,llegada
277856,choque
277928,llegada
277951,llegada
278016,llegada
278099,llegada
278158,llegada
278321,llegada
