#{"t_start": 1749224995.517003, "env_id": "None"}
r,l,t
0.0,200,356.106892
100.0,36,356.654289
0.0,200,359.93285
100.0,47,360.776042
100.0,83,362.026766
0.0,200,364.895984
100.0,123,366.593122
100.0,1,366.613139
0.0,200,369.4178
100.0,99,370.947142
100.0,79,372.199389
0.0,200,375.009191
100.0,181,378.696508
0.0,200,381.548643
0.0,200,384.822333
0.0,200,388.137394
-100.0,184,390.938348
0.0,200,394.149907
0.0,200,397.108552
0.0,200,400.09362
100.0,73,401.296761
-100.0,105,402.939579
0.0,200,405.892208
100.0,111,407.584495
100.0,126,411.049774
0.0,200,414.163103
0.0,200,417.087437
0.0,200,420.046307
100.0,198,423.046942
100.0,96,424.462041
0.0,200,427.394709
100.0,112,429.088975
100.0,109,430.716689
100.0,104,432.299101
100.0,159,434.777356
0.0,200,437.723622
0.0,200,441.974939
100.0,59,442.904145
0.0,200,445.853139
-100.0,136,447.949785
0.0,200,451.078372
100.0,190,454.073406
100.0,127,456.269451
100.0,144,458.483528
100.0,44,459.171151
100.0,96,460.824719
100.0,184,464.124518
0.0,200,467.70228
100.0,91,469.552705
100.0,67,470.816629
0.0,200,476.273246
-100.0,114,480.502151
100.0,71,481.764078
0.0,200,485.212767
0.0,200,488.717734
-100.0,55,489.692029
100.0,138,492.175313
0.0,200,495.860297
0.0,200,499.574007
100.0,177,502.816738
100.0,135,522.139695
100.0,77,523.598883
100.0,179,526.949914
100.0,145,529.66534
-100.0,53,530.677068
0.0,200,536.103739
0.0,200,539.936375
-100.0,198,543.684452
0.0,200,547.47438
100.0,187,550.964793
100.0,151,553.82984
100.0,7,553.968722
-100.0,144,556.679877
0.0,200,560.579606
-100.0,190,564.265892
100.0,66,565.536267
100.0,63,566.829928
-100.0,155,569.866925
100.0,139,572.61516
100.0,28,573.156263
100.0,127,577.062023
100.0,62,578.326702
100.0,9,578.504117
-100.0,139,581.12133
100.0,109,583.211832
0.0,200,586.967182
-100.0,128,589.37539
100.0,76,590.983999
100.0,52,592.012941
-100.0,17,592.334897
100.0,167,595.598833
100.0,18,595.957762
-100.0,64,597.188009
100.0,43,598.007453
100.0,81,599.553765
100.0,81,601.063602
100.0,146,603.777459
100.0,126,606.132495
100.0,115,608.293974
100.0,181,611.640488
0.0,200,615.463377
0.0,200,620.859982
100.0,82,622.456606
100.0,116,624.678159
100.0,162,627.72199
100.0,110,629.857619
100.0,155,632.83639
100.0,119,635.077543
100.0,86,636.738428
-100.0,57,637.829815
100.0,94,639.666661
100.0,132,642.259313
100.0,145,645.104508
100.0,186,648.705119
100.0,124,651.219435
0.0,200,655.102597
100.0,48,656.031964
100.0,63,658.727274
100.0,142,661.491641
-100.0,175,664.721119
100.0,193,668.306293
100.0,38,669.02993
100.0,83,670.580602
100.0,61,671.690803
100.0,123,673.946266
100.0,136,676.597927
100.0,103,678.565163
-100.0,35,679.262577
-100.0,26,679.747358
100.0,190,683.302427
-100.0,118,685.581829
100.0,165,688.705927
100.0,63,689.903656
100.0,128,692.272423
100.0,84,693.894563
100.0,100,695.748614
100.0,162,700.316023
100.0,83,701.901178
0.0,200,705.740088
100.0,99,707.619312
100.0,77,709.062344
100.0,162,712.183415
100.0,79,713.683151
0.0,200,717.440477
100.0,16,717.749153
0.0,200,736.197813
100.0,157,739.126865
0.0,200,742.956841
100.0,108,745.047095
-100.0,103,746.992486
100.0,110,749.050015
100.0,161,752.067198
100.0,45,754.549772
100.0,76,756.074779
-100.0,21,756.555733
100.0,80,758.105626
100.0,133,760.676095
100.0,84,762.251657
100.0,123,764.627741
100.0,81,766.241523
-100.0,19,766.626865
100.0,22,767.068125
100.0,83,768.745605
100.0,81,770.339626
100.0,46,771.267658
100.0,88,773.121171
100.0,66,774.372576
100.0,144,777.138461
100.0,137,779.834304
100.0,153,782.901057
100.0,23,783.353321
100.0,113,785.584085
100.0,72,786.971093
100.0,73,788.344249
-100.0,84,789.953641
100.0,69,791.275193
0.0,200,796.62444
100.0,111,798.712561
100.0,71,800.064355
100.0,198,803.754417
100.0,93,805.477234
100.0,23,805.917202
100.0,19,806.276131
100.0,111,808.349633
-100.0,68,809.686913
100.0,55,810.735364
100.0,10,810.93262
100.0,79,812.434837
-100.0,20,812.836547
100.0,133,815.460679
100.0,84,817.123294
100.0,62,818.324303
100.0,110,820.469517
100.0,20,820.88101
-100.0,77,822.592066
100.0,59,823.743785
100.0,144,826.477873
100.0,79,828.070348
100.0,110,830.282112
100.0,127,832.386216
100.0,100,833.994153
-100.0,120,837.693189
100.0,184,842.156668
-100.0,76,843.980122
100.0,32,844.591861
100.0,61,845.736575
100.0,85,847.139988
100.0,123,849.182151
100.0,140,851.478582
100.0,1,851.503188
100.0,101,853.137678
100.0,102,854.996879
100.0,118,856.845224
100.0,61,857.778376
100.0,62,858.749865
100.0,66,859.807698
100.0,140,861.96717
100.0,152,864.30624
100.0,108,866.037211
100.0,72,867.213395
100.0,151,869.555141
100.0,67,870.675894
100.0,116,874.263602
100.0,117,876.119835
100.0,45,876.848114
100.0,41,877.796303
-100.0,99,879.802847
100.0,33,880.706024
100.0,96,882.456513
100.0,124,885.082299
100.0,31,885.755266
100.0,138,888.167832
100.0,108,889.92671
100.0,125,891.977744
-100.0,16,892.239592
100.0,46,892.977778
100.0,62,894.161373
100.0,145,896.466854
-100.0,158,898.97524
100.0,35,899.533858
100.0,65,900.57707
100.0,59,901.512926
100.0,33,902.048323
100.0,87,903.428223
100.0,37,904.054326
100.0,65,905.112898
100.0,45,905.871131
100.0,122,907.798194
100.0,116,911.092453
100.0,74,912.260706
100.0,84,913.619679
100.0,58,914.539037
100.0,52,915.374794
100.0,84,916.687235
100.0,27,917.129322
100.0,1,917.151508
-100.0,88,918.635859
100.0,147,920.934522
100.0,32,921.452094
100.0,30,921.923084
100.0,148,932.831209
100.0,51,933.719493
100.0,85,935.078827
100.0,170,938.295104
100.0,13,938.545935
-100.0,170,942.615646
100.0,95,944.921518
100.0,77,946.627385
100.0,62,947.813975
-100.0,147,950.540679
100.0,81,951.982821
100.0,49,952.830873
100.0,103,954.795708
100.0,46,955.873846
100.0,25,958.694313
100.0,118,960.789092
100.0,122,962.774736
-100.0,129,964.896767
100.0,55,965.751133
100.0,44,966.421277
100.0,74,967.606648
100.0,86,968.955966
100.0,43,969.609847
100.0,128,971.679179
100.0,89,973.841869
100.0,104,975.658196
-100.0,7,975.779548
100.0,182,978.57831
100.0,53,979.451982
100.0,64,980.568429
100.0,24,980.968329
100.0,68,982.19827
100.0,61,983.30734
100.0,88,984.832284
100.0,65,985.80953
100.0,14,986.023993
100.0,54,986.84169
100.0,26,987.254897
100.0,18,987.538677
-100.0,12,987.726652
-100.0,64,988.698934
100.0,118,990.477988
100.0,75,991.613791
100.0,77,994.259454
100.0,110,996.076124
100.0,62,997.06673
100.0,59,997.990139
100.0,117,999.814265
100.0,113,1001.661563
100.0,93,1003.179753
-100.0,127,1005.292563
100.0,33,1005.898797
100.0,68,1006.970622
100.0,93,1008.491593
100.0,66,1009.670717
100.0,69,1010.928968
100.0,82,1012.515871
100.0,63,1013.565109
100.0,92,1014.996811
100.0,20,1015.308016
100.0,66,1016.348279
100.0,10,1016.50552
-100.0,129,1018.564151
100.0,40,1019.227564
-100.0,23,1019.592059
100.0,70,1020.678915
-100.0,38,1021.275207
100.0,113,1023.019735
100.0,34,1023.544627
100.0,112,1025.267905
100.0,19,1025.593881
100.0,88,1027.043715
100.0,30,1028.899568
-100.0,88,1030.285913
100.0,127,1032.287459
100.0,133,1035.14238
100.0,69,1036.333916
100.0,90,1037.861753
100.0,16,1038.135736
100.0,126,1040.380199
100.0,96,1041.956616
100.0,153,1044.356242
100.0,48,1045.195776
100.0,28,1045.685643
100.0,42,1046.357419
-100.0,25,1046.756386
100.0,15,1046.997422
100.0,57,1047.923112
100.0,22,1048.278948
100.0,90,1049.828185
100.0,17,1050.125162
100.0,118,1052.002833
100.0,84,1053.43177
100.0,52,1054.324734
100.0,54,1055.249432
100.0,104,1057.150822
100.0,28,1057.730623
100.0,116,1060.00784
100.0,165,1062.806774
100.0,49,1063.574319
100.0,86,1066.348368
100.0,155,1068.843307
100.0,127,1070.887513
100.0,68,1072.124366
100.0,110,1074.053018
100.0,116,1076.09456
100.0,188,1079.562133
100.0,78,1080.909015
100.0,45,1081.61538
100.0,131,1083.757086
100.0,82,1085.08222
100.0,128,1087.139488
100.0,30,1087.690201
100.0,56,1088.547961
100.0,57,1089.431331
100.0,14,1089.645176
100.0,39,1090.246628
100.0,33,1090.852375
100.0,79,1092.236866
100.0,180,1095.409857
100.0,97,1097.093211
100.0,136,1099.326677
100.0,78,1101.858825
100.0,34,1102.431533
-100.0,65,1103.452365
100.0,95,1105.007541
100.0,66,1106.026491
100.0,22,1106.447469
100.0,54,1107.42435
100.0,53,1108.353809
100.0,68,1109.559736
100.0,48,1110.44227
100.0,56,1124.757486
100.0,44,1125.567405
100.0,108,1127.583484
100.0,62,1128.706986
100.0,15,1128.981502
100.0,108,1130.933253
100.0,62,1132.020157
100.0,39,1132.704424
100.0,74,1134.212054
100.0,41,1134.953716
100.0,109,1136.968505
100.0,37,1137.669854
100.0,90,1139.309504
100.0,43,1140.179782
100.0,75,1141.502536
100.0,81,1143.058666
100.0,19,1143.434582
100.0,77,1145.020831
100.0,115,1147.18413
100.0,64,1148.456374
-100.0,12,1148.724577
100.0,96,1150.658586
100.0,54,1151.709116
100.0,104,1155.314195
100.0,132,1157.926343
100.0,87,1159.646817
100.0,73,1161.131847
100.0,47,1162.097583
-100.0,4,1162.184449
100.0,101,1164.168531
100.0,35,1164.863934
100.0,57,1166.03744
-100.0,93,1167.98202
100.0,100,1169.983528
100.0,88,1171.745843
100.0,88,1173.485788
100.0,83,1175.128834
100.0,122,1177.544274
100.0,10,1177.763445
100.0,121,1180.165514
100.0,71,1181.556897
100.0,27,1182.09651
100.0,57,1183.218827
100.0,74,1184.720682
100.0,49,1185.69524
100.0,71,1187.134606
100.0,52,1188.178487
100.0,83,1189.825282
100.0,35,1190.53977
100.0,69,1191.928641
100.0,22,1192.367463
100.0,43,1193.216398
100.0,26,1193.742874
100.0,18,1194.107538
100.0,51,1196.656583
100.0,62,1197.946912
100.0,26,1198.468854
100.0,73,1199.911761
-100.0,138,1202.623781
100.0,25,1203.123965
100.0,52,1204.153366
100.0,17,1204.487732
100.0,44,1205.354002
100.0,114,1207.650399
100.0,1,1207.680725
100.0,81,1209.262614
100.0,78,1210.788672
100.0,69,1212.114885
100.0,100,1214.074937
-100.0,10,1214.278921
100.0,100,1216.234415
100.0,110,1218.471007
-100.0,20,1218.881854
100.0,73,1220.381967
100.0,115,1222.672132
100.0,46,1223.578685
100.0,34,1224.268919
-100.0,40,1225.070756
100.0,72,1226.495616
100.0,18,1226.858892
100.0,114,1229.118062
100.0,122,1231.497994
100.0,59,1232.696835
100.0,55,1233.790813
100.0,92,1235.664733
100.0,79,1238.640471
100.0,99,1240.649557
100.0,72,1242.055956
100.0,92,1243.855767
100.0,54,1244.92811
100.0,83,1246.539357
100.0,73,1247.971741
100.0,51,1248.975278
100.0,75,1250.442525
100.0,30,1251.025991
100.0,34,1251.675206
100.0,134,1254.306544
100.0,36,1255.054381
100.0,26,1255.598976
100.0,70,1257.045136
100.0,34,1257.744945
100.0,83,1259.444164
100.0,40,1260.244397
100.0,91,1262.046782
100.0,48,1263.027491
100.0,70,1264.435075
100.0,53,1265.478259
100.0,60,1266.664334
100.0,73,1268.174118
100.0,21,1268.612517
100.0,21,1269.073121
100.0,102,1271.188631
100.0,93,1273.119108
100.0,79,1274.716977
100.0,79,1276.312013
100.0,51,1277.316835
100.0,18,1277.686216
100.0,32,1278.339722
100.0,14,1278.630493
100.0,44,1280.980953
100.0,65,1282.298771
100.0,26,1282.80174
100.0,78,1284.383956
100.0,12,1284.628335
100.0,58,1285.799475
-100.0,11,1286.027224
100.0,89,1287.823854
100.0,129,1290.361626
100.0,24,1290.822967
100.0,116,1293.116954
100.0,47,1294.109316
100.0,29,1294.724309
100.0,87,1296.504867
100.0,79,1298.073041
100.0,40,1298.879092
100.0,93,1300.741846
-100.0,87,1302.466127
100.0,60,1303.6254
100.0,111,1305.779181
100.0,35,1306.496411
100.0,58,1307.649423
100.0,54,1308.72356
100.0,77,1310.223822
100.0,139,1312.975877
100.0,57,1314.088506
100.0,36,1314.79003
100.0,22,1315.23404
100.0,54,1316.290178
100.0,78,1317.791941
100.0,118,1320.047137
100.0,12,1320.279045
100.0,118,1323.933449
100.0,1,1323.962069
100.0,44,1324.81487
100.0,16,1325.132042
100.0,12,1325.375895
100.0,95,1327.245296
-100.0,39,1328.035035
100.0,80,1329.595393
100.0,80,1337.097048
-100.0,7,1337.253484
100.0,111,1339.530044
100.0,54,1340.59788
100.0,29,1341.172462
100.0,22,1341.604245
100.0,86,1343.36314
-100.0,22,1343.800814
-100.0,3,1343.866522
100.0,23,1344.308467
100.0,77,1345.830255
100.0,73,1347.247868
100.0,78,1348.765771
100.0,69,1350.14926
100.0,76,1351.622886
100.0,39,1352.439516
100.0,89,1354.169726
100.0,7,1354.314809
100.0,81,1355.89856
100.0,82,1357.570222
100.0,7,1357.713581
100.0,53,1358.758976
100.0,36,1359.509254
100.0,26,1360.042294
100.0,94,1361.971076
100.0,40,1362.800024
100.0,65,1364.156904
100.0,58,1365.325234
100.0,51,1366.32271
100.0,58,1367.434809
100.0,38,1368.184118
100.0,105,1371.766207
100.0,35,1372.457045
100.0,51,1373.450227
100.0,65,1374.794482
-100.0,11,1375.016473
-100.0,6,1375.147366
100.0,33,1375.891702
100.0,88,1377.64417
100.0,101,1379.657412
100.0,76,1381.116352
100.0,112,1383.268531
100.0,39,1384.031504
100.0,39,1384.800678
100.0,39,1385.552877
100.0,46,1386.435037
100.0,55,1387.502327
-100.0,11,1387.729284
100.0,108,1389.836174
100.0,35,1390.503485
100.0,100,1392.450181
100.0,36,1393.154851
-100.0,56,1394.296905
100.0,59,1395.472077
100.0,82,1397.074727
100.0,79,1398.602258
100.0,10,1398.800205
100.0,1,1398.831625
-100.0,10,1399.046127
100.0,41,1399.869935
100.0,27,1400.406041
100.0,13,1400.664256
100.0,91,1402.525419
100.0,66,1403.830749
100.0,70,1405.250104
100.0,110,1407.456291
100.0,1,1407.482081
100.0,20,1407.875494
100.0,139,1410.570921
100.0,36,1411.277347
100.0,31,1413.427872
100.0,16,1413.776754
100.0,46,1414.727813
-100.0,15,1415.056574
100.0,119,1417.500031
100.0,20,1417.889673
100.0,65,1419.131871
100.0,134,1421.769
100.0,56,1422.873213
100.0,66,1424.179272
100.0,24,1424.653427
100.0,50,1425.627003
100.0,58,1426.78305
100.0,89,1428.508947
100.0,60,1429.664206
100.0,80,1431.199255
100.0,81,1432.783504
100.0,92,1434.547773
100.0,56,1435.629504
100.0,11,1435.848348
100.0,80,1437.412103
100.0,24,1437.912015
100.0,80,1439.478209
100.0,76,1441.047024
100.0,46,1442.051285
100.0,122,1444.520349
100.0,66,1445.927225
100.0,73,1447.467413
100.0,83,1449.286188
100.0,58,1450.575407
100.0,5,1450.695438
100.0,72,1452.306947
100.0,11,1452.58582
100.0,42,1453.492203
100.0,43,1454.374146
100.0,66,1457.181731
100.0,47,1458.137821
100.0,54,1459.249967
100.0,67,1460.55918
100.0,41,1461.397588
100.0,45,1462.289881
100.0,23,1462.768009
100.0,8,1462.945904
100.0,33,1463.617036
100.0,29,1464.182218
100.0,51,1465.184945
100.0,42,1465.997779
100.0,68,1467.342393
100.0,53,1468.376697
100.0,60,1469.541646
100.0,62,1470.775734
100.0,3,1470.846885
100.0,38,1471.606847
100.0,22,1472.043298
100.0,33,1472.701337
100.0,33,1473.376266
100.0,139,1476.188526
100.0,57,1477.317708
100.0,83,1478.942151
100.0,132,1481.621058
100.0,1,1481.655931
100.0,46,1482.666734
100.0,38,1483.519333
100.0,27,1484.098505
100.0,74,1485.656176
100.0,48,1486.624383
100.0,23,1487.083781
100.0,12,1487.342919
100.0,44,1488.235985
100.0,48,1489.197034
100.0,50,1490.249772
100.0,70,1491.666214
100.0,48,1492.657382
100.0,80,1494.266093
100.0,87,1496.211936
100.0,78,1499.346315
100.0,77,1500.904061
100.0,68,1502.275389
100.0,88,1504.064455
100.0,26,1504.603124
100.0,116,1506.91271
100.0,37,1507.662119
100.0,63,1509.009809
100.0,72,1510.540196
100.0,30,1511.165133
100.0,38,1511.993691
100.0,37,1512.74269
100.0,19,1513.143015
-100.0,26,1513.67499
100.0,77,1515.234921
100.0,62,1516.488866
100.0,66,1517.869713
100.0,19,1518.249026
100.0,80,1519.896357
100.0,79,1521.500625
-100.0,24,1522.003604
-100.0,34,1522.715152
100.0,103,1524.812366
-100.0,29,1525.3941
-100.0,8,1525.566621
100.0,45,1526.482051
100.0,36,1527.204414
100.0,91,1529.110353
100.0,11,1529.361516
100.0,20,1529.815233
100.0,1,1529.850165
100.0,25,1530.410481
100.0,24,1530.958241
100.0,58,1532.210333
100.0,27,1532.778707
100.0,37,1533.562697
100.0,7,1533.72378
100.0,53,1534.79438
100.0,86,1536.538225
100.0,1,1536.568252
-100.0,75,1538.120737
100.0,1,1538.152662
100.0,55,1539.270338
100.0,31,1539.904018
100.0,29,1540.501692
-100.0,7,1540.64814
100.0,54,1543.315837
100.0,71,1544.80119
100.0,47,1545.751217
100.0,33,1548.723021
100.0,35,1549.428548
100.0,59,1550.606364
100.0,44,1551.483321
100.0,60,1552.71004
100.0,90,1554.521149
100.0,13,1554.785343
100.0,22,1555.226603
100.0,87,1556.957525
-100.0,31,1557.580374
100.0,35,1558.276964
100.0,70,1559.676545
100.0,54,1560.765163
100.0,25,1561.275655
100.0,63,1562.559846
100.0,47,1563.518041
100.0,51,1564.593554
100.0,10,1564.800104
100.0,83,1566.49307
-100.0,21,1566.922954
100.0,47,1567.882389
100.0,77,1569.46419
100.0,101,1571.502604
100.0,44,1572.453028
100.0,61,1573.730128
100.0,13,1574.011453
100.0,65,1575.323581
100.0,56,1576.458116
100.0,31,1577.14087
100.0,14,1577.457001
100.0,136,1580.254611
100.0,80,1581.88484
100.0,56,1583.048705
100.0,55,1584.1765
100.0,44,1585.071234
100.0,74,1586.578549
100.0,9,1586.776563
-100.0,3,1586.846554
100.0,79,1590.174894
100.0,44,1591.085733
100.0,15,1591.409715
100.0,30,1592.059402
100.0,20,1592.484067
100.0,38,1593.252593
100.0,44,1594.195904
100.0,17,1594.561621
100.0,23,1595.044943
100.0,57,1596.219552
100.0,24,1596.715506
100.0,76,1598.311871
100.0,57,1599.473297
100.0,45,1600.390646
100.0,40,1601.216724
100.0,17,1601.569557
100.0,64,1602.890827
100.0,1,1602.919844
100.0,9,1603.115968
100.0,34,1603.8239
100.0,34,1604.524556
100.0,1,1604.553286
100.0,37,1605.309499
100.0,67,1606.683385
100.0,38,1607.472852
100.0,55,1608.593315
100.0,46,1609.54016
100.0,54,1610.652111
100.0,77,1612.22172
100.0,45,1613.123304
100.0,44,1614.038516
100.0,35,1614.754247
100.0,108,1616.983914
100.0,43,1617.849944
100.0,35,1618.557091
100.0,50,1619.606577
100.0,53,1620.712679
100.0,63,1622.016671
100.0,31,1622.658151
100.0,91,1624.47947
-100.0,12,1624.726839
100.0,38,1625.524607
100.0,35,1626.246502
100.0,126,1628.810956
100.0,106,1630.91273
100.0,53,1633.496211
100.0,13,1633.776172
100.0,20,1634.212087
100.0,85,1636.118943
100.0,123,1638.664229
100.0,28,1639.266213
100.0,72,1640.721465
100.0,21,1641.155192
100.0,32,1641.799083
100.0,17,1642.145744
100.0,15,1642.461917
100.0,73,1644.010003
100.0,78,1645.606356
100.0,46,1646.58201
100.0,86,1648.324419
100.0,33,1649.005097
100.0,58,1650.172825
100.0,45,1651.067129
100.0,34,1651.76721
100.0,26,1652.327331
100.0,55,1653.481106
100.0,24,1653.969934
100.0,6,1654.107894
100.0,48,1655.087647
100.0,32,1655.743545
100.0,54,1656.837531
100.0,60,1658.060477
100.0,89,1659.922374
100.0,66,1661.264839
-100.0,9,1661.463803
100.0,70,1662.938434
100.0,38,1663.743091
100.0,28,1664.321641
100.0,17,1664.664883
100.0,45,1665.560852
100.0,24,1666.067238
100.0,57,1667.227046
100.0,28,1667.788794
100.0,50,1668.812919
100.0,41,1669.64993
100.0,12,1669.896458
100.0,72,1671.349797
100.0,60,1672.537588
100.0,78,1674.177772
100.0,46,1676.606587
100.0,71,1678.118359
100.0,55,1679.265845
100.0,16,1679.596661
-100.0,91,1681.426604
-100.0,63,1682.738394
100.0,48,1683.722185
100.0,35,1684.422889
100.0,8,1684.594651
100.0,37,1685.347859
100.0,61,1686.56824
100.0,74,1688.051661
100.0,3,1688.119125
100.0,28,1688.688674
100.0,45,1689.590735
100.0,32,1690.245111
100.0,31,1690.883203
100.0,65,1692.17993
100.0,72,1693.639422
-100.0,4,1693.731316
100.0,43,1694.597309
100.0,11,1694.822845
100.0,88,1696.58819
100.0,58,1697.750607
100.0,21,1698.164833
100.0,15,1698.474838
100.0,20,1698.889626
100.0,56,1700.053138
100.0,30,1700.661436
100.0,54,1701.74617
100.0,24,1702.233475
100.0,23,1702.697252
100.0,41,1703.527856
100.0,7,1703.676608
100.0,25,1704.194689
100.0,79,1705.867825
100.0,26,1706.407221
100.0,58,1707.643995
100.0,44,1708.584815
100.0,149,1711.608157
100.0,65,1712.916287
100.0,100,1714.934963
100.0,69,1716.316162
100.0,70,1717.728543
100.0,32,1719.811289
100.0,90,1721.68801
100.0,75,1723.216328
100.0,49,1724.245488
100.0,85,1725.978904
100.0,9,1726.173672
100.0,8,1726.355078
100.0,38,1727.157609
100.0,50,1728.174869
100.0,95,1730.074157
100.0,22,1730.516103
100.0,90,1732.31773
100.0,108,1734.502631
100.0,89,1736.333986
100.0,55,1737.5066
-100.0,50,1738.561955
100.0,54,1739.649473
100.0,30,1740.252734
100.0,58,1741.40689
100.0,37,1742.134231
100.0,79,1743.685231
100.0,40,1744.483841
-100.0,57,1745.613408
100.0,71,1747.004576
100.0,45,1747.895263
100.0,27,1748.443482
100.0,20,1748.843756
100.0,45,1749.739788
100.0,6,1749.870171
100.0,40,1750.673602
100.0,77,1752.183866
100.0,2,1752.228948
100.0,102,1754.246457
100.0,75,1755.745605
100.0,66,1757.115685
-100.0,39,1757.947082
100.0,37,1758.689632
100.0,13,1766.119582
100.0,84,1767.894826
100.0,16,1768.231739
100.0,39,1770.580639
100.0,76,1772.1477
-100.0,31,1772.79354
100.0,10,1772.999557
-100.0,26,1773.549981
100.0,43,1774.43985
100.0,36,1775.189143
100.0,10,1775.41433
100.0,25,1775.957269
100.0,65,1777.328037
100.0,39,1778.139929
100.0,15,1778.47622
100.0,10,1778.700222
100.0,15,1779.031879
100.0,5,1779.145054
100.0,9,1779.334591
100.0,26,1779.927792
100.0,68,1781.397012
100.0,32,1782.077955
100.0,61,1783.335636
100.0,40,1784.166068
100.0,18,1784.544823
100.0,65,1785.903171
100.0,42,1786.787429
-100.0,13,1787.066373
100.0,46,1788.022076
-100.0,12,1788.275632
100.0,109,1790.482059
100.0,84,1792.179023
100.0,42,1793.033103
100.0,7,1793.190667
100.0,49,1794.195729
-100.0,54,1795.313731
100.0,44,1796.218132
100.0,12,1796.475914
100.0,60,1797.692711
100.0,32,1798.333499
100.0,15,1798.646456
100.0,28,1799.208346
-100.0,59,1800.417927
100.0,45,1801.333314
100.0,43,1802.241777
-100.0,10,1802.454724
100.0,53,1803.555213
100.0,29,1804.161357
100.0,67,1805.652055
-100.0,25,1806.234449
100.0,15,1806.565201
100.0,25,1807.103409
100.0,42,1807.963606
100.0,21,1808.394491
100.0,78,1809.984519
100.0,47,1810.967449
100.0,64,1812.305152
-100.0,5,1812.415146
100.0,8,1812.587609
100.0,43,1815.020121
100.0,41,1815.90742
100.0,115,1818.361551
100.0,25,1818.924738
100.0,55,1820.164048
100.0,67,1821.633498
100.0,31,1822.335334
100.0,24,1822.863725
100.0,15,1823.211724
100.0,116,1825.739973
100.0,29,1826.358433
100.0,18,1826.75292
100.0,23,1827.251398
100.0,5,1827.361672
100.0,39,1828.204764
100.0,48,1829.218563
100.0,34,1829.936843
100.0,13,1830.215039
100.0,16,1830.552106
100.0,5,1830.669305
100.0,14,1830.966401
100.0,42,1831.910641
-100.0,4,1832.017524
100.0,22,1832.513365
100.0,10,1832.739835
100.0,62,1834.120669
100.0,48,1835.130353
100.0,47,1836.12243
100.0,55,1837.321391
100.0,17,1837.699344
100.0,63,1838.977275
100.0,40,1839.812646
100.0,24,1840.322399
100.0,10,1840.554598
100.0,23,1841.035108
100.0,68,1842.441477
100.0,100,1844.482747
100.0,45,1845.42778
100.0,32,1846.139775
100.0,65,1847.47929
