episode,resultado
71292,llegada
71320,llegada
71346,choque
71367,llegada
71398,llegada
71423,llegada
71438,llegada
71446,llegada
71488,llegada
71527,llegada
71543,llegada
71559,llegada
71594,llegada
71623,llegada
71653,llegada
71663,llegada
71668,llegada
71687,llegada
71715,llegada
71761,llegada
71787,llegada
71802,llegada
71820,llegada
71873,llegada
71927,llegada
71940,llegada
71974,llegada
71999,llegada
72038,choque
72044,llegada
72079,llegada
72113,llegada
72138,llegada
72170,llegada
72203,llegada
72211,llegada
72223,llegada
72234,choque
72260,llegada
72269,llegada
72319,llegada
72334,llegada
72355,llegada
72397,llegada
72442,llegada
72449,llegada
72464,choque
72479,llegada
72521,llegada
72536,llegada
72566,llegada
72589,llegada
72642,llegada
72665,llegada
72700,llegada
72723,llegada
72753,llegada
72773,llegada
72819,llegada
72835,llegada
72856,llegada
72893,choque
72906,llegada
72957,llegada
72976,llegada
73027,llegada
73050,llegada
73091,llegada
73130,llegada
73155,llegada
73168,llegada
73176,llegada
73195,llegada
73228,llegada
73253,llegada
73263,llegada
73283,llegada
73323,llegada
73347,llegada
73375,llegada
73414,llegada
73442,llegada
73468,llegada
73501,llegada
73537,llegada
73587,llegada
73605,llegada
73624,llegada
73637,llegada
73658,llegada
73702,llegada
73722,llegada
73757,llegada
73771,llegada
73785,llegada
73847,llegada
73860,llegada
73869,llegada
73923,llegada
73956,llegada
73976,llegada
73986,llegada
74025,llegada
74056,llegada
74122,llegada
74134,llegada
74195,llegada
74232,llegada
74261,llegada
74272,llegada
74320,llegada
74370,llegada
74408,llegada
74451,llegada
74459,llegada
74494,llegada
74506,llegada
74534,llegada
74568,llegada
74599,llegada
74641,llegada
74699,llegada
74738,llegada
74762,llegada
74776,llegada
74825,llegada
74849,llegada
74872,llegada
74898,llegada
74920,llegada
74940,llegada
74973,llegada
74989,llegada
75063,llegada
75078,llegada
75112,llegada
75136,llegada
75181,llegada
75203,llegada
75208,llegada
75258,llegada
75283,llegada
75327,llegada
75362,llegada
75375,llegada
75394,llegada
75439,llegada
75479,llegada
75510,llegada
75562,llegada
75588,llegada
75637,llegada
75654,llegada
75708,llegada
75734,llegada
75763,llegada
75784,llegada
75847,llegada
75872,llegada
75891,llegada
75902,llegada
75912,llegada
75962,llegada
75972,llegada
75990,llegada
76006,llegada
76048,llegada
76071,llegada
76097,llegada
76126,llegada
76161,llegada
76211,llegada
76255,llegada
76264,llegada
76305,llegada
76335,llegada
76354,llegada
76361,llegada
76406,llegada
76447,llegada
76464,llegada
76498,llegada
76513,llegada
76575,llegada
76581,llegada
76630,llegada
76683,llegada
76714,llegada
76735,llegada
76757,llegada
76810,llegada
76843,llegada
76867,llegada
76897,llegada
76941,llegada
76976,llegada
76992,llegada
77031,llegada
77070,llegada
77107,llegada
77124,llegada
77150,llegada
77176,llegada
77200,llegada
77251,llegada
77280,llegada
77291,llegada
77308,llegada
77331,llegada
77338,llegada
77353,llegada
77386,llegada
77422,llegada
77440,llegada
77482,llegada
77492,llegada
77514,llegada
77534,llegada
77553,llegada
77575,llegada
77604,llegada
77644,llegada
77649,llegada
77680,llegada
77703,llegada
77738,llegada
77769,llegada
77794,llegada
77831,llegada
77837,llegada
77858,llegada
77864,llegada
77865,llegada
77923,llegada
77931,llegada
77973,llegada
78003,llegada
78050,llegada
78092,llegada
78113,llegada
78129,llegada
78144,llegada
78154,choque
78201,llegada
78217,llegada
78270,llegada
78279,llegada
78305,llegada
78327,llegada
78353,llegada
78375,llegada
78418,llegada
78456,llegada
78464,llegada
78478,llegada
78521,llegada
78557,llegada
78572,llegada
78584,llegada
78621,llegada
78637,llegada
78650,llegada
78675,llegada
78682,llegada
78704,llegada
78744,llegada
78761,llegada
78792,llegada
78813,llegada
78839,llegada
78875,llegada
78918,llegada
78937,llegada
78967,llegada
78984,llegada
79018,llegada
79041,llegada
79057,llegada
79071,llegada
79101,llegada
79127,llegada
79181,llegada
79218,llegada
79277,llegada
79339,llegada
79349,choque
79395,llegada
79420,llegada
79448,llegada
79467,llegada
79474,llegada
79480,llegada
79527,llegada
79563,llegada
79592,llegada
79615,llegada
79656,llegada
79669,llegada
79694,llegada
79710,llegada
79726,llegada
79734,llegada
79754,llegada
79781,choque
79808,llegada
79828,llegada
79868,llegada
79893,llegada
79948,llegada
79977,llegada
80017,llegada
80042,llegada
80049,llegada
80073,llegada
80124,llegada
80148,llegada
80175,llegada
80180,llegada
80192,llegada
80210,llegada
80244,llegada
80286,llegada
80322,llegada
80375,llegada
80449,llegada
80477,llegada
80500,llegada
80525,llegada
80528,llegada
80541,llegada
80602,llegada
80611,llegada
80630,llegada
80654,llegada
80662,llegada
80702,llegada
80739,llegada
80772,llegada
80836,llegada
80845,llegada
80864,llegada
80913,llegada
80943,llegada
80979,llegada
81006,llegada
81036,llegada
81049,llegada
81095,llegada
81104,llegada
81142,llegada
81178,llegada
81208,llegada
81230,llegada
81291,llegada
81327,llegada
81361,llegada
81376,llegada
