episode,resultado
26733,llegada
26808,timeout
26883,timeout
26920,llegada
26970,llegada
27045,timeout
27061,llegada
27136,timeout
27178,llegada
27230,choque
27305,timeout
27380,timeout
27446,llegada
27521,timeout
27548,llegada
27623,timeout
27698,timeout
27773,timeout
27848,timeout
27889,llegada
27959,llegada
27997,choque
28072,timeout
28147,timeout
28157,llegada
28232,timeout
28307,timeout
28382,timeout
28444,llegada
28484,llegada
28559,timeout
28634,timeout
28673,llegada
28679,llegada
28711,llegada
28755,llegada
28812,llegada
28887,timeout
28962,timeout
29037,timeout
29112,timeout
29123,llegada
29198,timeout
29273,timeout
29337,llegada
29376,llegada
29418,choque
29421,llegada
29460,llegada
29535,timeout
29551,llegada
29626,timeout
29643,llegada
29718,timeout
29720,llegada
29795,timeout
29802,llegada
29877,timeout
29952,timeout
29971,llegada
29999,llegada
30055,llegada
30059,choque
30075,llegada
30106,llegada
30181,timeout
30256,timeout
30331,timeout
30367,llegada
30418,choque
30493,timeout
30559,llegada
30634,timeout
30640,llegada
30659,llegada
30684,llegada
30729,llegada
30804,timeout
30819,llegada
30866,llegada
30941,timeout
31016,timeout
31030,choque
31051,llegada
31080,llegada
31155,timeout
31194,llegada
31217,llegada
31292,timeout
31367,timeout
31442,timeout
31458,llegada
31483,llegada
31558,timeout
31633,timeout
31708,timeout
31783,timeout
31822,llegada
31823,llegada
31874,choque
31945,llegada
31990,choque
32011,llegada
32059,choque
32077,llegada
32079,llegada
32129,choque
32196,llegada
32249,llegada
32260,llegada
32335,timeout
32346,llegada
32421,timeout
32465,llegada
32540,timeout
32556,llegada
32597,llegada
32672,timeout
32743,llegada
32758,llegada
32833,timeout
32863,llegada
32883,llegada
32939,llegada
33014,timeout
33089,timeout
33111,llegada
33120,llegada
33173,choque
33248,timeout
33308,llegada
33316,llegada
33350,llegada
33425,timeout
33499,llegada
33518,llegada
33593,timeout
33594,llegada
33664,llegada
33673,llegada
33717,llegada
33792,timeout
33867,timeout
33942,timeout
34017,timeout
34092,timeout
34167,timeout
34237,llegada
34247,llegada
34300,llegada
34375,timeout
34433,llegada
34446,llegada
34486,llegada
34544,llegada
34619,timeout
34663,llegada
34717,llegada
34742,llegada
34795,llegada
34808,choque
34857,llegada
34909,llegada
34951,llegada
35026,timeout
35092,llegada
35142,llegada
35193,llegada
35223,llegada
35298,timeout
35305,llegada
35380,timeout
35429,choque
35459,llegada
35503,choque
35513,llegada
35588,timeout
35663,timeout
35664,choque
35695,llegada
35758,choque
35833,timeout
35843,llegada
35891,llegada
35919,llegada
35953,llegada
35995,llegada
36054,llegada
36055,llegada
36101,llegada
36158,llegada
36175,choque
36215,llegada
36248,llegada
36252,llegada
36254,choque
36329,timeout
36335,llegada
36393,llegada
36468,timeout
36543,timeout
36612,llegada
36687,timeout
36762,timeout
36837,timeout
36912,timeout
36972,llegada
36999,llegada
37000,llegada
37007,llegada
37046,llegada
37115,llegada
37178,llegada
37253,timeout
37302,llegada
37377,timeout
37381,llegada
37422,llegada
37444,llegada
37450,llegada
37525,timeout
37600,timeout
37675,timeout
37750,timeout
37770,llegada
37825,llegada
37842,llegada
37852,llegada
37896,llegada
37902,llegada
37911,llegada
37949,llegada
37964,llegada
37984,llegada
38036,llegada
38111,timeout
38149,llegada
38218,llegada
38293,timeout
38331,choque
38381,llegada
38396,choque
38471,timeout
38546,timeout
38583,choque
38629,llegada
38685,llegada
38760,timeout
38835,timeout
38864,llegada
38898,llegada
38959,llegada
38984,llegada
39059,timeout
39079,llegada
39154,timeout
39193,llegada
39218,llegada
39230,llegada
39253,llegada
39270,llegada
39273,choque
39348,timeout
39423,timeout
39484,llegada
39559,timeout
39624,llegada
39677,llegada
39752,timeout
39827,timeout
39902,timeout
39953,llegada
40005,llegada
40080,timeout
40122,llegada
40177,llegada
40252,timeout
40279,llegada
40284,llegada
40309,llegada
40384,timeout
40459,timeout
40502,llegada
40542,llegada
40617,timeout
40692,timeout
40767,timeout
40789,llegada
40814,llegada
40889,timeout
40964,timeout
40973,choque
41048,timeout
41056,llegada
41079,llegada
41088,llegada
41110,llegada
41168,llegada
41189,llegada
41224,llegada
41240,llegada
41261,llegada
41289,choque
41364,timeout
41395,llegada
41439,llegada
41514,timeout
41542,llegada
41573,llegada
41648,timeout
41676,llegada
