episode,resultado
72250,llegada
72298,llegada
72363,llegada
72377,llegada
72428,llegada
72454,llegada
72534,llegada
72569,llegada
72634,llegada
72692,llegada
72726,llegada
72759,llegada
72794,llegada
72812,llegada
72875,llegada
72908,llegada
72953,llegada
72973,llegada
73071,llegada
73111,choque
73215,llegada
73238,llegada
73354,llegada
73410,llegada
73460,llegada
73574,llegada
73644,llegada
73654,llegada
73730,llegada
73774,llegada
73841,llegada
73907,llegada
74046,llegada
74085,llegada
74132,llegada
74221,llegada
74238,llegada
74283,llegada
74322,llegada
74405,llegada
74501,llegada
74538,llegada
74600,llegada
74656,llegada
74693,llegada
74733,llegada
74783,llegada
74803,llegada
74811,llegada
74865,llegada
74908,llegada
74992,llegada
75172,llegada
75306,llegada
75368,llegada
75393,llegada
75439,llegada
75474,llegada
75509,llegada
75562,llegada
75647,llegada
75695,llegada
75712,choque
75773,llegada
75792,llegada
75862,llegada
75883,llegada
75903,llegada
76007,llegada
76106,llegada
76147,llegada
76175,llegada
76208,llegada
76254,llegada
76308,llegada
76331,llegada
76349,llegada
76401,llegada
76425,llegada
76441,choque
76457,llegada
76497,llegada
76570,llegada
76608,llegada
76704,choque
76778,llegada
76810,choque
76880,llegada
76948,llegada
76971,llegada
77024,llegada
77043,llegada
77080,llegada
77125,llegada
77164,llegada
77278,llegada
77305,llegada
77349,llegada
77366,llegada
77407,llegada
77455,llegada
77494,llegada
77527,llegada
77581,llegada
77635,llegada
77707,llegada
77816,llegada
77834,choque
77908,llegada
77941,llegada
77989,llegada
78016,llegada
78070,llegada
78114,choque
78272,llegada
78346,llegada
78476,llegada
78584,llegada
78596,choque
78684,llegada
78752,llegada
78793,llegada
78856,llegada
78911,llegada
78957,llegada
79137,llegada
79186,llegada
79213,llegada
79281,llegada
79297,llegada
79424,llegada
79501,llegada
79701,timeout
79738,llegada
79755,llegada
79812,llegada
79870,llegada
79919,llegada
79997,llegada
80025,llegada
80065,llegada
80127,llegada
80158,llegada
80214,llegada
80251,llegada
80282,llegada
80321,llegada
80374,choque
80452,llegada
80481,llegada
80492,llegada
80569,llegada
80620,llegada
80673,llegada
80683,llegada
80722,llegada
80812,llegada
80861,llegada
80883,llegada
