#{"t_start": 1749575915.247434, "env_id": "None"}
r,l,t
100.0,36,773.570097
100.0,75,774.862663
100.0,99,776.397306
100.0,45,777.090101
100.0,167,779.646142
100.0,187,782.704152
100.0,47,783.720769
100.0,52,784.597625
100.0,62,785.562498
100.0,140,787.88729
100.0,27,788.317003
100.0,128,790.298565
100.0,65,791.302979
100.0,79,792.733784
100.0,65,793.736726
100.0,108,795.46557
100.0,72,796.571262
100.0,70,797.630982
100.0,107,799.432176
-100.0,31,799.973356
100.0,85,801.430182
100.0,54,802.413182
100.0,31,802.947119
100.0,27,803.368561
100.0,123,805.59596
100.0,34,806.128143
100.0,63,808.731051
100.0,53,809.761807
100.0,46,810.466383
100.0,85,811.914052
100.0,38,812.51885
100.0,53,813.584638
100.0,95,815.118295
100.0,54,816.013808
100.0,71,817.111095
100.0,33,817.795473
100.0,80,819.108065
100.0,101,820.679023
100.0,177,832.981308
100.0,40,833.616726
100.0,35,834.179874
100.0,38,834.780227
100.0,19,835.080206
100.0,13,835.286213
100.0,101,836.93781
100.0,35,837.488354
100.0,81,838.762999
100.0,70,839.825495
100.0,43,840.467759
100.0,22,840.793245
100.0,101,842.347695
100.0,70,843.430003
100.0,92,844.832002
100.0,63,845.855129
100.0,29,846.302421
100.0,102,847.934462
100.0,53,848.742567
100.0,106,850.373578
100.0,33,852.697829
100.0,113,854.678496
100.0,64,855.900902
100.0,92,857.42944
100.0,5,857.516709
100.0,83,858.827336
100.0,32,859.336702
100.0,78,860.539586
100.0,91,861.916298
100.0,110,863.642573
100.0,62,864.587973
100.0,76,865.754336
100.0,136,867.841495
100.0,104,869.423272
100.0,135,871.484932
100.0,111,873.201829
100.0,82,874.505245
100.0,62,875.46641
100.0,44,876.140666
100.0,136,878.272113
100.0,132,881.370982
100.0,129,884.164485
100.0,36,884.81304
100.0,61,885.920935
100.0,88,889.233223
100.0,118,891.199185
-100.0,2,891.24121
100.0,20,891.582497
100.0,30,892.098529
100.0,127,894.270734
100.0,35,894.866134
100.0,47,895.68391
100.0,70,896.870736
100.0,41,897.570666
100.0,63,898.760618
100.0,74,900.096831
100.0,20,900.465367
100.0,19,900.86583
100.0,33,901.500022
100.0,71,902.781355
100.0,82,904.322293
-100.0,11,904.517932
100.0,25,904.95794
100.0,157,907.639092
100.0,16,907.937562
100.0,42,908.704466
100.0,52,909.627392
-100.0,20,909.973904
100.0,40,910.654757
100.0,25,911.086021
100.0,81,912.600598
100.0,96,914.46036
100.0,90,915.99114
100.0,46,916.766764
100.0,64,917.864823
-100.0,27,918.326706
100.0,71,919.550713
100.0,95,921.173385
100.0,88,922.699977
100.0,16,922.975406
100.0,12,923.180049
100.0,27,923.630158
100.0,75,926.752103
100.0,119,928.777831
100.0,127,931.1531
100.0,81,932.550976
100.0,27,933.038282
100.0,31,933.599264
100.0,66,934.734457
100.0,58,935.719296
100.0,97,937.522496
100.0,36,938.147462
100.0,63,939.221328
100.0,77,940.609095
100.0,72,942.056796
100.0,139,944.465624
100.0,39,945.127107
100.0,107,947.25772
100.0,90,949.020958
100.0,96,950.854227
100.0,61,951.979128
100.0,48,952.918127
100.0,57,953.982715
100.0,62,955.124825
100.0,46,955.969374
100.0,47,956.878416
100.0,63,958.031929
100.0,58,959.119175
100.0,56,960.100251
100.0,38,960.736715
100.0,84,962.181325
100.0,102,965.729102
100.0,91,967.295275
100.0,123,969.346354
100.0,78,970.649673
-100.0,74,971.890356
100.0,13,972.13397
0.0,200,975.675854
100.0,61,976.791089
100.0,37,977.435334
100.0,103,979.368443
100.0,13,979.589052
100.0,99,981.245413
100.0,110,983.282998
100.0,4,983.36232
100.0,29,983.907979
100.0,39,984.649691
100.0,84,986.248242
100.0,114,988.245839
100.0,44,988.985157
100.0,57,990.048413
100.0,14,990.308194
100.0,142,992.736485
100.0,110,994.623621
100.0,88,996.129689
100.0,20,996.486784
-100.0,22,996.944733
100.0,77,998.338764
100.0,26,998.793387
100.0,46,999.564283
100.0,39,1000.205857
100.0,155,1004.705974
100.0,30,1005.265163
100.0,78,1006.719477
100.0,13,1006.944635
100.0,106,1008.703337
100.0,38,1009.356152
100.0,41,1010.140683
100.0,67,1011.384919
100.0,34,1011.997418
100.0,105,1013.933289
100.0,23,1024.568828
100.0,67,1025.706798
100.0,120,1027.70698
100.0,25,1028.129615
100.0,45,1028.948838
100.0,49,1029.789824
100.0,92,1031.368293
100.0,138,1033.68154
100.0,92,1035.242941
100.0,131,1037.622987
100.0,75,1038.967101
100.0,80,1040.551667
100.0,29,1041.101422
100.0,75,1042.478709
100.0,75,1043.871677
100.0,36,1044.590202
100.0,93,1046.423877
100.0,66,1047.707466
100.0,10,1047.913807
100.0,23,1048.318087
100.0,85,1049.768065
100.0,31,1052.120547
100.0,124,1054.352994
100.0,81,1055.738135
100.0,79,1057.063917
-100.0,11,1057.25284
100.0,88,1058.745378
100.0,38,1059.39706
100.0,72,1060.641296
100.0,66,1061.801547
100.0,35,1062.404941
100.0,83,1063.831458
100.0,48,1064.65456
100.0,112,1066.553574
100.0,13,1066.775046
100.0,27,1067.231502
-100.0,41,1067.97534
100.0,70,1069.185486
100.0,61,1070.224941
100.0,83,1071.669558
100.0,53,1072.590907
100.0,67,1073.755429
100.0,39,1074.450989
100.0,64,1075.553419
100.0,86,1077.043586
100.0,27,1077.511316
-100.0,31,1078.054671
100.0,116,1080.06708
100.0,49,1080.955652
100.0,74,1082.270897
-100.0,39,1082.96093
100.0,14,1083.213827
100.0,42,1083.934044
100.0,27,1084.40261
100.0,67,1085.571655
100.0,34,1086.155382
-100.0,70,1087.427684
100.0,48,1090.19902
100.0,40,1090.961026
100.0,63,1092.226613
100.0,78,1093.621331
100.0,113,1095.584718
100.0,65,1096.715401
100.0,61,1097.866498
100.0,84,1099.378011
100.0,50,1100.359867
100.0,7,1100.503687
100.0,38,1101.205028
100.0,46,1101.992176
100.0,22,1102.371907
100.0,43,1103.097775
100.0,122,1105.361771
100.0,45,1106.14542
100.0,44,1107.024388
100.0,52,1108.006698
100.0,82,1109.440479
100.0,46,1110.244221
100.0,92,1111.922118
100.0,73,1113.275676
100.0,70,1114.467939
100.0,101,1116.212218
100.0,26,1116.673186
100.0,47,1117.496174
100.0,77,1118.832676
100.0,82,1120.220306
100.0,38,1120.870368
100.0,82,1122.376392
100.0,38,1123.079261
100.0,117,1125.076707
-100.0,26,1125.522986
100.0,34,1126.092383
100.0,51,1128.718454
100.0,21,1129.092691
100.0,53,1130.037375
100.0,34,1130.632087
-100.0,21,1131.002381
100.0,26,1131.472288
100.0,22,1131.853611
100.0,99,1133.730368
100.0,76,1135.166301
100.0,98,1136.996668
100.0,70,1138.389462
100.0,132,1140.898748
100.0,14,1141.146213
100.0,97,1142.839734
100.0,33,1143.41842
100.0,79,1144.771484
100.0,117,1146.992463
100.0,47,1147.831919
100.0,136,1150.348542
100.0,59,1151.450158
100.0,15,1151.737372
-100.0,51,1152.705273
100.0,103,1154.645999
100.0,51,1155.543079
100.0,84,1156.980418
100.0,87,1158.593155
100.0,17,1158.915056
100.0,52,1159.83344
100.0,31,1160.374695
100.0,91,1161.940614
100.0,106,1163.751058
100.0,115,1167.505585
100.0,49,1168.360767
-100.0,19,1168.721328
100.0,65,1169.835118
100.0,69,1171.22102
100.0,67,1172.449011
100.0,67,1173.711399
100.0,57,1174.752729
100.0,17,1175.056445
100.0,56,1176.085156
100.0,32,1176.643944
100.0,58,1177.634003
100.0,15,1177.906784
100.0,89,1179.453088
0.0,200,1183.135084
100.0,110,1185.136961
100.0,134,1187.47646
100.0,76,1188.912084
100.0,125,1191.180626
100.0,68,1192.464194
100.0,34,1193.124734
-100.0,12,1193.365875
100.0,22,1193.776158
100.0,84,1195.410525
100.0,85,1196.986401
100.0,55,1198.021954
100.0,76,1199.475812
100.0,55,1200.435827
100.0,44,1201.220178
100.0,108,1203.089283
100.0,74,1206.169881
100.0,84,1207.84514
100.0,115,1210.084868
100.0,33,1210.716984
100.0,71,1212.139056
100.0,83,1219.007823
100.0,31,1219.545319
100.0,79,1220.930645
100.0,52,1221.879767
100.0,136,1225.134939
100.0,49,1226.444703
100.0,23,1226.860507
100.0,13,1227.095459
100.0,52,1228.070514
100.0,44,1228.84555
100.0,25,1229.300538
100.0,18,1229.635506
100.0,142,1232.078361
100.0,76,1233.402647
100.0,16,1233.678049
100.0,31,1234.214885
-100.0,28,1234.719915
100.0,36,1235.380919
100.0,95,1237.206413
100.0,69,1238.51729
100.0,50,1239.489846
100.0,76,1240.971974
100.0,31,1241.539379
100.0,111,1243.466559
100.0,53,1244.543734
100.0,43,1245.371792
100.0,4,1245.454736
100.0,39,1246.179588
100.0,55,1247.157381
100.0,28,1247.664702
-100.0,101,1249.496009
100.0,44,1250.328883
100.0,69,1253.253842
100.0,33,1253.823406
100.0,10,1254.005568
100.0,23,1254.498911
100.0,14,1254.750031
100.0,36,1255.405741
100.0,34,1255.981714
100.0,53,1256.89672
100.0,44,1257.647844
100.0,70,1258.8539
100.0,108,1260.736532
100.0,42,1261.475663
100.0,1,1261.500226
100.0,102,1263.25676
100.0,27,1263.720712
100.0,55,1264.661199
100.0,43,1265.416694
100.0,50,1266.283892
100.0,44,1267.176235
100.0,90,1268.910517
100.0,86,1270.46001
100.0,15,1270.725474
100.0,46,1271.529455
100.0,55,1272.523391
100.0,53,1273.458611
100.0,74,1274.772042
100.0,137,1277.35814
100.0,84,1278.808475
100.0,46,1279.595998
100.0,22,1279.990259
100.0,86,1281.633899
100.0,5,1281.73281
-100.0,2,1281.777281
100.0,43,1282.5783
100.0,15,1282.857488
100.0,74,1284.311808
100.0,54,1285.348233
100.0,57,1286.483013
100.0,93,1288.436055
100.0,25,1288.893791
100.0,87,1292.309036
100.0,55,1293.38078
100.0,49,1294.284155
100.0,31,1294.838799
100.0,20,1295.19596
100.0,54,1296.148063
-100.0,26,1296.60065
100.0,43,1297.373136
100.0,128,1299.628292
100.0,41,1300.407906
100.0,47,1301.223686
100.0,26,1301.690128
100.0,57,1302.673512
-100.0,18,1302.981889
100.0,19,1303.310473
-100.0,20,1303.656039
100.0,38,1304.338985
100.0,39,1305.040371
100.0,67,1306.230177
100.0,69,1307.433305
100.0,50,1308.327901
100.0,80,1309.739477
100.0,70,1310.98813
-100.0,16,1311.280231
100.0,37,1311.931391
100.0,44,1312.700088
100.0,32,1313.260916
100.0,46,1314.084773
100.0,105,1316.007835
100.0,103,1317.838734
100.0,52,1318.77004
100.0,109,1320.704706
100.0,35,1321.358776
100.0,119,1323.54762
100.0,80,1324.976474
100.0,44,1325.828577
100.0,8,1326.008679
100.0,37,1326.747771
100.0,44,1327.590325
100.0,19,1327.929094
100.0,42,1330.508486
100.0,100,1332.437727
100.0,47,1333.356336
100.0,42,1334.209719
100.0,66,1335.466281
100.0,41,1336.227618
100.0,58,1337.28077
100.0,68,1338.580992
100.0,155,1341.438604
100.0,27,1341.96273
100.0,11,1342.204319
100.0,19,1342.565527
100.0,1,1342.590764
100.0,71,1343.928763
100.0,13,1344.16837
100.0,81,1345.758228
100.0,18,1346.127394
100.0,52,1347.060456
100.0,32,1347.742289
100.0,9,1347.934458
100.0,11,1348.165686
100.0,67,1349.450873
100.0,54,1350.515745
-100.0,42,1351.339104
100.0,63,1352.673093
100.0,48,1353.690552
100.0,40,1354.530414
100.0,34,1355.314587
100.0,92,1357.09979
100.0,28,1357.594123
100.0,30,1358.117284
100.0,64,1359.223322
100.0,62,1360.295886
100.0,73,1361.567846
100.0,104,1363.369071
100.0,47,1364.242024
-100.0,120,1366.342246
100.0,89,1367.932559
100.0,94,1371.50801
100.0,75,1373.110785
100.0,25,1373.619728
100.0,39,1374.386023
100.0,98,1376.523579
100.0,43,1377.30593
100.0,53,1378.44425
100.0,107,1380.397226
100.0,97,1382.331767
100.0,50,1383.425448
-100.0,13,1383.65765
100.0,90,1385.224374
100.0,51,1386.192381
100.0,100,1388.259961
100.0,88,1389.751351
-100.0,26,1390.200678
100.0,84,1391.684125
-100.0,45,1392.486672
100.0,51,1393.326714
100.0,105,1395.057749
100.0,57,1395.99706
100.0,94,1397.576843
100.0,16,1397.845347
100.0,35,1398.413782
100.0,35,1398.983539
100.0,51,1399.822205
100.0,40,1400.488349
100.0,93,1402.058523
100.0,51,1402.939329
100.0,52,1403.891085
100.0,21,1404.33635
100.0,26,1404.871479
100.0,66,1406.217014
100.0,84,1407.794931
100.0,1,1407.820777
100.0,50,1410.57045
100.0,53,1411.463616
100.0,18,1411.764501
100.0,53,1421.060037
100.0,51,1421.950741
100.0,9,1422.147907
100.0,73,1423.492119
100.0,40,1424.163601
100.0,34,1424.82882
100.0,15,1425.133104
100.0,1,1425.159779
100.0,30,1425.716563
100.0,69,1426.977095
100.0,52,1427.923682
100.0,105,1429.877109
100.0,46,1430.813876
100.0,51,1431.793983
100.0,85,1433.286236
100.0,68,1434.504524
100.0,49,1435.360126
100.0,91,1436.921672
100.0,13,1437.140568
100.0,57,1438.078715
100.0,20,1438.41435
100.0,50,1439.235129
100.0,22,1439.621696
100.0,88,1441.144431
100.0,40,1441.923882
100.0,16,1442.195162
100.0,10,1442.386795
100.0,70,1443.58621
100.0,64,1444.677588
100.0,89,1446.14738
100.0,46,1446.910497
100.0,51,1447.812086
100.0,84,1449.309601
-100.0,35,1449.961454
100.0,41,1450.763774
100.0,72,1452.126791
100.0,86,1453.661845
100.0,73,1455.021951
100.0,41,1457.493373
100.0,35,1458.180023
100.0,52,1459.122298
100.0,87,1460.755676
100.0,60,1461.782186
100.0,45,1462.560249
100.0,38,1463.200516
100.0,60,1464.233665
100.0,68,1465.490224
100.0,74,1466.810878
100.0,101,1468.528208
100.0,61,1469.655482
100.0,37,1470.357241
100.0,114,1472.475829
100.0,68,1473.707604
100.0,8,1473.848445
100.0,24,1474.261882
100.0,114,1476.245821
100.0,35,1476.951576
100.0,62,1478.109793
100.0,43,1478.834348
100.0,41,1479.530356
100.0,84,1480.959651
100.0,47,1481.770306
100.0,104,1483.515933
100.0,114,1485.443355
100.0,44,1486.193969
100.0,43,1486.913048
100.0,41,1487.616132
100.0,77,1488.9334
100.0,43,1489.6507
100.0,146,1492.1187
100.0,29,1492.612513
100.0,34,1495.028859
100.0,16,1495.37941
100.0,28,1495.890884
100.0,55,1496.900728
100.0,29,1497.467649
100.0,7,1497.625802
100.0,60,1498.807145
100.0,55,1499.840943
100.0,31,1500.392354
100.0,104,1502.35509
100.0,66,1503.657877
100.0,77,1505.118473
100.0,71,1506.330836
100.0,75,1507.612711
100.0,70,1508.788423
100.0,52,1509.661266
100.0,78,1510.96501
100.0,30,1511.46938
100.0,86,1512.908005
100.0,43,1513.628959
100.0,143,1516.01879
100.0,68,1517.153737
100.0,22,1517.52901
100.0,55,1518.441828
100.0,29,1518.949791
100.0,78,1520.263733
100.0,67,1521.375347
100.0,85,1522.779061
100.0,96,1524.605404
100.0,82,1526.011848
100.0,81,1527.396011
100.0,66,1528.532855
100.0,88,1530.018784
100.0,36,1530.62452
100.0,64,1533.501313
100.0,44,1534.291755
100.0,51,1535.15318
100.0,28,1535.641124
100.0,80,1537.002985
100.0,58,1537.983165
100.0,62,1539.15739
100.0,78,1540.566562
100.0,70,1541.795783
100.0,65,1542.910494
100.0,25,1543.332981
100.0,84,1544.785906
100.0,84,1546.238972
100.0,27,1546.716709
100.0,8,1546.859596
100.0,132,1549.27923
100.0,44,1550.083536
100.0,69,1551.351795
100.0,82,1552.83033
100.0,36,1553.463357
-100.0,34,1554.062463
100.0,55,1554.99953
100.0,31,1555.626349
100.0,47,1556.503939
100.0,60,1557.571021
100.0,100,1559.265353
100.0,131,1561.524419
100.0,73,1562.777575
100.0,94,1564.370724
-100.0,10,1564.550675
100.0,39,1565.252645
100.0,114,1567.34514
100.0,49,1568.200903
100.0,96,1571.554934
100.0,90,1573.08769
100.0,44,1573.823989
100.0,37,1574.473341
100.0,93,1576.054573
100.0,157,1578.690349
-100.0,62,1579.736146
100.0,74,1581.008718
100.0,41,1581.713163
100.0,64,1582.789546
-100.0,39,1583.468061
100.0,52,1584.361729
100.0,26,1584.852515
100.0,110,1586.945942
100.0,47,1587.794489
100.0,17,1588.093191
100.0,65,1589.320328
100.0,31,1589.935279
100.0,69,1591.127077
100.0,82,1592.721182
100.0,66,1593.953949
100.0,14,1594.21402
100.0,45,1595.135135
100.0,23,1595.609874
100.0,35,1596.226621
100.0,55,1597.172278
100.0,33,1597.735401
100.0,41,1598.420199
100.0,34,1599.013935
100.0,78,1600.363581
100.0,33,1600.928898
100.0,57,1601.885209
100.0,32,1602.437213
100.0,35,1603.039087
100.0,74,1604.433507
100.0,53,1609.802006
100.0,70,1611.21649
100.0,8,1613.152572
100.0,69,1614.497132
100.0,41,1615.234647
100.0,60,1616.271723
100.0,9,1616.434948
100.0,40,1617.103529
-100.0,66,1618.316545
100.0,91,1619.866958
100.0,62,1620.941602
100.0,71,1622.172665
100.0,57,1623.156826
100.0,51,1624.02628
100.0,50,1624.88997
100.0,86,1626.424965
100.0,102,1628.280198
100.0,28,1628.787906
100.0,104,1630.622595
100.0,49,1631.484576
100.0,45,1632.255306
100.0,67,1633.410775
100.0,22,1633.790998
100.0,49,1634.641141
100.0,83,1636.060377
100.0,79,1637.421325
100.0,95,1639.196421
100.0,52,1640.259418
100.0,124,1642.66701
100.0,26,1643.14052
100.0,30,1643.672129
100.0,39,1644.354541
100.0,75,1645.663276
100.0,83,1647.193669
100.0,87,1648.774403
100.0,44,1649.553544
-100.0,41,1652.083406
100.0,68,1653.343537
100.0,77,1654.669264
100.0,45,1655.449907
100.0,60,1656.539996
100.0,74,1657.837441
100.0,74,1659.111165
100.0,84,1660.758682
-100.0,12,1660.980589
100.0,40,1661.74315
100.0,34,1662.388051
100.0,42,1663.170924
100.0,87,1664.790794
100.0,75,1666.210552
100.0,26,1666.669087
100.0,54,1667.606228
100.0,33,1668.196826
100.0,105,1670.177886
100.0,60,1671.283659
100.0,91,1673.037984
100.0,93,1674.63991
100.0,100,1676.360791
100.0,20,1676.713617
100.0,72,1677.967276
100.0,30,1678.497317
100.0,10,1678.673777
100.0,97,1680.324627
-100.0,24,1680.736283
100.0,101,1682.526821
100.0,88,1684.16319
100.0,51,1685.032977
100.0,62,1686.090489
100.0,91,1687.672383
100.0,92,1690.9427
100.0,54,1691.882454
100.0,33,1692.492399
100.0,100,1694.280856
100.0,29,1694.807688
100.0,91,1696.437394
100.0,19,1696.803967
100.0,36,1697.449718
100.0,30,1698.05851
100.0,68,1699.325783
100.0,43,1700.068339
100.0,9,1700.22999
100.0,26,1700.683295
100.0,68,1701.975376
100.0,41,1702.767386
100.0,42,1703.522514
100.0,54,1704.532081
100.0,66,1705.775978
100.0,47,1706.59079
100.0,41,1707.316421
100.0,49,1708.174222
100.0,67,1709.457994
100.0,40,1710.350424
100.0,64,1711.492137
100.0,48,1712.346994
100.0,49,1713.248285
100.0,9,1713.41427
100.0,50,1714.278414
100.0,42,1715.088878
-100.0,38,1715.848141
100.0,36,1716.533122
100.0,26,1717.100026
100.0,50,1718.069105
100.0,34,1718.709754
100.0,29,1719.268696
100.0,37,1719.912555
-100.0,17,1720.211315
100.0,21,1720.590469
100.0,17,1720.893619
100.0,21,1721.263372
100.0,49,1722.113777
100.0,94,1723.721964
100.0,35,1724.329737
100.0,53,1725.237342
-100.0,29,1725.743323
100.0,70,1726.96525
100.0,24,1728.992783
100.0,62,1730.075629
100.0,34,1730.657217
100.0,86,1732.134346
100.0,37,1732.798332
100.0,15,1733.060484
100.0,92,1734.630098
100.0,1,1734.656044
100.0,31,1735.185888
100.0,46,1735.972003
100.0,66,1737.104967
100.0,58,1738.209647
100.0,14,1738.474164
100.0,57,1739.520546
100.0,40,1740.297586
100.0,14,1740.566801
100.0,83,1742.120793
100.0,15,1742.442873
100.0,22,1742.844219
100.0,45,1743.747843
100.0,64,1744.99804
100.0,84,1746.555768
100.0,74,1748.012551
100.0,24,1748.474067
100.0,14,1748.73186
100.0,72,1750.090374
100.0,99,1752.118694
100.0,81,1753.670087
100.0,62,1754.781663
100.0,44,1755.55443
100.0,59,1756.668011
100.0,47,1757.595645
100.0,59,1758.737487
100.0,55,1759.755689
100.0,70,1761.065963
100.0,88,1762.651412
100.0,54,1763.731616
100.0,67,1764.970683
100.0,76,1766.382852
100.0,80,1769.438317
100.0,62,1770.494133
100.0,69,1771.665328
100.0,52,1772.550439
100.0,18,1772.866074
