episode,resultado
133237,llegada
133261,llegada
133290,llegada
133318,llegada
133327,llegada
133358,llegada
133381,llegada
133410,llegada
133440,llegada
133473,llegada
133499,llegada
133525,llegada
133542,llegada
133574,llegada
133575,llegada
133576,llegada
133589,choque
133632,choque
133658,llegada
133692,llegada
133693,llegada
133725,llegada
133740,llegada
133755,llegada
133789,llegada
133799,llegada
133807,llegada
133826,llegada
133831,llegada
133853,llegada
133869,llegada
133880,llegada
133910,llegada
133943,llegada
133954,choque
133991,llegada
134011,llegada
134030,llegada
134051,llegada
134064,llegada
134076,llegada
134084,llegada
134090,llegada
134104,llegada
134113,llegada
134148,llegada
134188,llegada
134210,llegada
134231,choque
134244,llegada
134266,llegada
134303,llegada
134315,llegada
134316,llegada
134350,llegada
134376,choque
134395,llegada
134431,choque
134459,llegada
134473,llegada
134514,llegada
134528,llegada
134555,llegada
134569,llegada
134582,llegada
134590,llegada
134613,llegada
134653,llegada
134667,llegada
134674,llegada
134684,llegada
134715,llegada
134743,llegada
134747,llegada
134765,llegada
134788,llegada
134807,llegada
134817,llegada
134835,llegada
134842,llegada
134847,llegada
134871,llegada
134920,llegada
134950,llegada
134963,llegada
134983,llegada
135005,llegada
135043,llegada
135075,llegada
135080,llegada
135108,llegada
135132,llegada
135177,llegada
135215,llegada
135238,llegada
135282,llegada
135336,llegada
135348,llegada
135375,llegada
135385,choque
135387,llegada
135391,llegada
135396,llegada
135421,llegada
135436,llegada
135458,llegada
135483,llegada
135497,llegada
135508,llegada
135534,llegada
135583,llegada
135598,llegada
135610,llegada
135653,llegada
135661,llegada
135698,llegada
135719,llegada
135759,llegada
135769,llegada
135786,llegada
135816,llegada
135854,llegada
135862,llegada
135884,llegada
135896,llegada
135915,choque
135917,choque
135948,llegada
135973,llegada
135978,llegada
136004,llegada
136016,llegada
136039,llegada
136058,llegada
136075,llegada
136107,llegada
136151,llegada
136174,llegada
136207,llegada
136212,llegada
136241,llegada
136294,llegada
136322,llegada
136356,llegada
136390,llegada
136407,llegada
136417,choque
136424,llegada
136482,llegada
136510,llegada
136520,llegada
136558,llegada
136602,llegada
136617,llegada
136667,llegada
136684,llegada
136711,llegada
136736,llegada
136746,llegada
136762,llegada
136789,llegada
136805,llegada
136836,llegada
136862,llegada
136895,llegada
136902,llegada
136919,llegada
136932,llegada
136984,llegada
137012,llegada
137014,llegada
137029,choque
137063,llegada
137097,llegada
137105,llegada
137114,llegada
137127,llegada
137164,llegada
137170,llegada
137173,llegada
137201,llegada
137255,llegada
137283,llegada
137301,llegada
137331,llegada
137337,choque
137366,llegada
137418,llegada
137424,llegada
137455,llegada
137471,llegada
137491,llegada
137509,llegada
137532,llegada
137559,llegada
137596,llegada
137643,llegada
137661,llegada
137681,llegada
137702,llegada
137707,llegada
137722,llegada
137738,llegada
137739,llegada
137741,llegada
137769,llegada
137791,llegada
137810,llegada
137816,llegada
137839,llegada
137883,llegada
137894,llegada
137925,llegada
137932,llegada
137959,llegada
137991,choque
138028,llegada
138076,llegada
138090,llegada
138099,llegada
138111,llegada
138138,llegada
138151,llegada
138152,llegada
138167,llegada
138218,llegada
138232,llegada
138244,llegada
138263,llegada
138295,llegada
138321,llegada
138361,llegada
138374,llegada
138405,llegada
138441,llegada
138475,llegada
138501,llegada
138512,llegada
138550,llegada
138589,llegada
138637,llegada
138680,llegada
138694,llegada
138707,llegada
138731,llegada
138760,llegada
138769,llegada
138806,llegada
138813,llegada
138824,llegada
138868,llegada
138906,llegada
138928,llegada
138966,choque
139014,llegada
139018,llegada
139039,llegada
139042,llegada
139064,llegada
139094,llegada
139120,llegada
139166,llegada
139201,llegada
139240,llegada
139243,llegada
139257,llegada
139275,llegada
139279,choque
139306,llegada
139328,llegada
139353,llegada
139401,llegada
139420,llegada
139466,llegada
139488,llegada
139489,choque
139522,llegada
139541,llegada
139568,llegada
139584,llegada
139599,llegada
139626,choque
139663,llegada
139665,choque
139721,llegada
139736,llegada
139754,llegada
139802,llegada
139810,llegada
139825,llegada
139838,llegada
139865,llegada
139894,llegada
139910,llegada
139922,choque
139961,llegada
139968,llegada
139987,llegada
140006,llegada
140012,llegada
140055,llegada
140063,llegada
140083,llegada
140127,llegada
140156,llegada
140168,llegada
140216,llegada
140250,llegada
140266,llegada
140285,llegada
140287,choque
140307,llegada
140325,llegada
140349,llegada
140376,llegada
140382,llegada
140417,llegada
140437,llegada
140463,llegada
140493,llegada
140518,llegada
140555,llegada
140562,llegada
140572,llegada
140595,llegada
140602,llegada
140620,llegada
140641,llegada
140659,llegada
140686,llegada
140710,llegada
140740,choque
140772,llegada
140781,llegada
140803,llegada
140825,llegada
140856,llegada
140873,llegada
140876,choque
140887,llegada
140921,llegada
140950,llegada
140976,llegada
140982,llegada
140995,llegada
141009,llegada
141023,llegada
141036,llegada
141068,choque
141096,llegada
141105,llegada
141137,llegada
141147,llegada
141187,llegada
141215,llegada
141216,llegada
141220,choque
141236,choque
141246,llegada
141266,llegada
141301,llegada
141328,llegada
141339,llegada
141371,llegada
141397,llegada
141411,llegada
141441,llegada
141444,choque
141469,llegada
141488,choque
141536,llegada
141564,llegada
141590,llegada
141614,llegada
141652,llegada
141657,choque
141684,llegada
141689,llegada
141720,llegada
141725,choque
141765,llegada
141775,llegada
141801,llegada
141816,llegada
141831,llegada
141864,llegada
141895,llegada
141903,llegada
141906,llegada
141916,llegada
141932,llegada
141959,llegada
141985,llegada
141993,llegada
142020,llegada
142027,llegada
142051,llegada
142066,llegada
142099,llegada
142104,choque
142117,llegada
142153,llegada
142193,llegada
142230,llegada
142288,llegada
142340,llegada
142368,llegada
142383,llegada
142404,llegada
142424,choque
142426,choque
142442,llegada
142460,llegada
142490,llegada
142519,choque
142530,llegada
142558,choque
142577,llegada
142619,llegada
142642,llegada
142647,llegada
142655,llegada
142676,llegada
142706,llegada
142737,llegada
142738,choque
142767,llegada
142798,llegada
142838,llegada
142841,llegada
142888,choque
142942,llegada
142952,llegada
142954,choque
142982,llegada
143014,llegada
143032,llegada
143088,llegada
143113,llegada
143127,llegada
143128,choque
143158,llegada
143202,llegada
143239,llegada
143262,llegada
143277,llegada
143308,choque
143328,llegada
143347,llegada
143389,llegada
143419,llegada
143450,llegada
143504,llegada
143525,llegada
143534,llegada
143565,llegada
143581,llegada
143591,llegada
143604,llegada
143627,llegada
143657,llegada
143680,choque
143693,llegada
143725,llegada
143748,llegada
143774,llegada
143776,choque
143784,llegada
143807,llegada
143818,llegada
143823,choque
143836,llegada
143848,llegada
143892,choque
143922,llegada
143955,llegada
143965,llegada
143993,llegada
144023,llegada
144047,llegada
144052,llegada
144059,llegada
144067,llegada
144091,llegada
144093,llegada
144095,llegada
144101,choque
144112,llegada
144149,llegada
144157,llegada
144182,llegada
144207,llegada
144224,llegada
144258,choque
144271,choque
144304,llegada
144329,llegada
144376,llegada
144401,llegada
144424,llegada
144433,llegada
144462,llegada
144466,llegada
144500,llegada
144518,llegada
144533,llegada
144565,llegada
144573,llegada
144608,llegada
144614,llegada
144653,llegada
144658,choque
144677,llegada
144709,llegada
144722,llegada
144756,llegada
144781,llegada
144788,llegada
144802,llegada
144827,llegada
144861,llegada
144889,llegada
144918,llegada
144936,llegada
144946,llegada
144964,llegada
144967,llegada
144991,llegada
144996,llegada
145047,llegada
145061,llegada
145073,llegada
145080,llegada
145083,choque
145106,llegada
145142,llegada
145175,llegada
145207,llegada
145210,llegada
145244,llegada
145299,llegada
145328,llegada
145337,llegada
145353,llegada
145386,llegada
145397,llegada
145415,llegada
145460,llegada
145478,llegada
145494,llegada
145519,llegada
145540,llegada
145554,llegada
145569,llegada
145574,llegada
145593,llegada
145597,llegada
145615,llegada
145624,llegada
145640,llegada
145669,llegada
145693,llegada
145696,choque
145706,llegada
145718,llegada
145746,llegada
145763,llegada
145805,llegada
145819,llegada
145832,llegada
145836,llegada
145850,llegada
145879,llegada
145888,llegada
145923,llegada
145962,llegada
145997,llegada
146017,llegada
146037,llegada
146061,llegada
146081,llegada
146108,llegada
146153,llegada
146174,llegada
146193,llegada
146197,choque
146237,llegada
146263,llegada
146283,llegada
146301,llegada
146345,llegada
146382,llegada
146422,llegada
146434,llegada
146448,llegada
146453,llegada
146484,llegada
146518,llegada
146520,choque
146551,llegada
146602,llegada
146630,llegada
146654,llegada
146661,llegada
146690,llegada
146710,llegada
146737,llegada
146757,llegada
146778,llegada
146783,llegada
146789,llegada
146822,llegada
146826,llegada
146842,choque
146872,llegada
146909,llegada
146937,llegada
146947,llegada
146957,llegada
146973,llegada
146994,llegada
146999,llegada
147016,llegada
147054,llegada
147061,choque
147114,choque
147116,llegada
147132,llegada
147141,llegada
147156,llegada
147169,llegada
147175,llegada
147194,choque
147218,llegada
147234,llegada
147272,llegada
147274,llegada
147310,llegada
147331,llegada
147358,llegada
147377,llegada
147389,llegada
147409,llegada
147443,llegada
147470,llegada
147505,llegada
147524,llegada
147532,llegada
147555,llegada
147561,llegada
147571,llegada
147584,llegada
147623,llegada
147631,llegada
147639,llegada
147641,llegada
147668,llegada
147675,llegada
147687,llegada
147694,llegada
147741,llegada
147760,llegada
147783,llegada
147812,llegada
147869,llegada
147878,llegada
147925,llegada
147959,llegada
147972,llegada
148003,llegada
148030,llegada
148055,llegada
148096,llegada
148110,llegada
148134,llegada
148171,llegada
148202,llegada
148214,llegada
148217,llegada
148256,llegada
148265,llegada
148303,llegada
148336,llegada
148341,llegada
148343,llegada
148365,llegada
148371,llegada
148414,llegada
148419,llegada
148443,llegada
148479,llegada
148484,llegada
148490,llegada
148507,llegada
148523,llegada
148544,llegada
148545,llegada
148556,llegada
148583,llegada
148596,llegada
148619,choque
148635,llegada
148640,llegada
148655,llegada
148661,llegada
148683,llegada
148717,llegada
148745,llegada
148782,llegada
148790,llegada
148804,llegada
148835,llegada
148840,llegada
148843,llegada
148849,llegada
148879,llegada
148918,llegada
148933,llegada
148958,llegada
148988,llegada
149016,llegada
149049,llegada
149070,llegada
149087,llegada
149097,llegada
149143,llegada
149166,llegada
149206,llegada
149212,llegada
149236,llegada
149274,llegada
149281,llegada
149286,llegada
149293,llegada
149296,choque
149332,llegada
149342,llegada
149351,llegada
149376,llegada
149399,choque
149438,llegada
149458,llegada
149491,llegada
149521,llegada
149550,llegada
149598,llegada
149638,llegada
149656,llegada
149680,llegada
149690,llegada
149705,llegada
149735,llegada
149779,llegada
149825,llegada
149838,llegada
149877,llegada
149887,llegada
149899,llegada
149942,llegada
149963,llegada
149966,choque
149987,llegada
150023,llegada
150035,llegada
150041,llegada
150089,llegada
150091,llegada
150119,llegada
150134,llegada
150173,llegada
150192,llegada
150198,llegada
150248,llegada
150275,llegada
150312,llegada
150356,llegada
150364,llegada
150397,llegada
150416,llegada
150425,llegada
150443,choque
150450,choque
150476,llegada
150525,llegada
150534,llegada
150555,llegada
150583,llegada
150607,llegada
150623,llegada
150663,llegada
150710,llegada
150743,llegada
150759,llegada
150787,choque
150800,llegada
150813,llegada
150823,llegada
150828,llegada
150846,llegada
150881,llegada
150907,choque
150916,llegada
150930,choque
150950,choque
150956,llegada
150961,choque
150989,llegada
151006,llegada
151040,llegada
151064,llegada
151081,llegada
151094,llegada
151126,llegada
151139,llegada
151142,llegada
151193,llegada
151197,choque
151216,llegada
151229,llegada
151236,llegada
151255,llegada
151299,llegada
151321,llegada
151350,llegada
151396,llegada
151410,llegada
151414,llegada
151430,llegada
151455,llegada
151495,llegada
151510,llegada
151538,llegada
8,choque
76,choque
115,choque
138,choque
169,llegada
177,choque
277,timeout
312,choque
324,choque
424,timeout
456,choque
484,choque
499,choque
591,choque
626,choque
722,choque
780,choque
805,choque
838,choque
938,timeout
983,choque
1049,choque
1055,choque
1063,choque
1155,choque
1255,timeout
1295,choque
1337,choque
1437,timeout
1537,timeout
1555,choque
1609,choque
1709,timeout
1727,choque
1735,choque
1835,timeout
1872,choque
1932,llegada
1944,choque
1958,choque
2058,timeout
2158,timeout
2231,llegada
2247,choque
2274,choque
2296,choque
2396,timeout
2496,timeout
2596,timeout
2696,timeout
2796,timeout
2896,timeout
2996,timeout
3004,choque
3078,llegada
3101,choque
3201,timeout
3301,timeout
3364,choque
3392,llegada
3492,timeout
3557,choque
3657,timeout
3706,llegada
3725,choque
3825,timeout
3835,choque
3885,llegada
3985,timeout
4024,choque
4124,timeout
4197,choque
4297,timeout
4397,timeout
4399,llegada
4459,choque
4559,timeout
4659,timeout
4759,timeout
4804,llegada
4852,llegada
4952,timeout
5052,timeout
5071,llegada
5171,timeout
5271,timeout
5371,timeout
5471,timeout
5571,timeout
5671,timeout
5771,timeout
5871,timeout
5971,timeout
6071,timeout
6093,choque
6102,choque
6202,timeout
6302,timeout
6370,llegada
6470,timeout
6570,timeout
6670,timeout
6699,llegada
6727,choque
6827,timeout
6927,timeout
7014,llegada
7114,timeout
7214,timeout
7314,timeout
7414,timeout
7514,timeout
7614,timeout
7714,timeout
7814,timeout
7914,timeout
8014,timeout
8114,timeout
8135,llegada
8235,timeout
8335,timeout
8435,timeout
8466,llegada
8566,timeout
8666,timeout
8766,timeout
8866,timeout
8966,timeout
9043,llegada
9143,timeout
9196,llegada
9296,timeout
9319,llegada
9419,timeout
9519,timeout
9619,timeout
9719,timeout
9819,timeout
9919,timeout
9980,llegada
10011,llegada
10111,timeout
10187,llegada
10287,timeout
10387,timeout
10487,timeout
10587,timeout
10687,timeout
10787,timeout
10887,timeout
10987,timeout
11087,timeout
11132,llegada
11232,timeout
11332,timeout
11432,timeout
11532,timeout
11632,timeout
11732,timeout
11787,llegada
11887,timeout
11987,timeout
12087,timeout
12117,llegada
12217,timeout
12317,timeout
12417,timeout
12517,timeout
12596,llegada
12696,timeout
12758,llegada
12858,timeout
12958,timeout
13058,timeout
13158,timeout
13258,timeout
13358,timeout
13458,timeout
13558,timeout
13658,timeout
13758,timeout
13850,llegada
13950,timeout
14050,timeout
14150,timeout
14174,llegada
14189,llegada
14258,llegada
14308,llegada
14408,timeout
14508,timeout
14608,timeout
14624,llegada
14724,timeout
14773,llegada
14823,llegada
14831,llegada
14931,timeout
14987,llegada
15087,timeout
15187,timeout
15282,llegada
15320,llegada
15369,llegada
15469,timeout
15569,timeout
15669,timeout
15699,llegada
15751,llegada
15851,timeout
15951,timeout
15975,llegada
16075,timeout
16175,timeout
16213,llegada
16264,llegada
16364,timeout
16464,timeout
16545,llegada
16623,llegada
16685,choque
16785,timeout
16885,timeout
16985,timeout
17085,timeout
17185,timeout
17265,llegada
17365,timeout
17465,timeout
17565,timeout
17665,timeout
17765,timeout
17865,timeout
17965,timeout
18065,timeout
18165,timeout
18265,timeout
18351,llegada
18451,timeout
18489,llegada
18589,timeout
18689,timeout
18789,timeout
18808,choque
18908,timeout
18934,llegada
18935,llegada
18993,llegada
19017,choque
19053,llegada
19153,timeout
19197,llegada
19221,llegada
19321,timeout
19421,timeout
19503,llegada
19557,choque
19653,choque
19709,choque
19809,timeout
19830,llegada
19930,timeout
19949,llegada
19965,llegada
20062,llegada
20117,choque
20149,llegada
20249,timeout
20349,timeout
20437,llegada
20507,llegada
20607,timeout
20687,llegada
20741,llegada
20772,llegada
20872,timeout
20972,timeout
21004,llegada
21040,llegada
21072,llegada
21172,timeout
21272,timeout
21372,timeout
21472,timeout
21572,timeout
21672,timeout
21772,timeout
21872,timeout
21972,timeout
22005,llegada
22105,timeout
22203,llegada
22303,timeout
22403,timeout
22503,timeout
22603,timeout
22619,llegada
22719,timeout
22777,llegada
22877,timeout
22977,timeout
23077,timeout
23177,timeout
23277,timeout
23377,timeout
23438,llegada
23477,llegada
23577,timeout
23618,llegada
23636,llegada
23736,timeout
23743,choque
23843,timeout
23943,timeout
23965,llegada
24022,llegada
24122,timeout
24222,timeout
24261,llegada
24361,timeout
24401,llegada
24501,timeout
24601,timeout
24701,timeout
24765,llegada
24804,llegada
24850,llegada
24912,llegada
25012,timeout
25112,timeout
25139,llegada
25167,llegada
25267,timeout
25367,timeout
25410,llegada
25496,llegada
25596,timeout
25696,timeout
25765,llegada
25865,timeout
25965,timeout
26065,timeout
26066,llegada
26102,llegada
26158,llegada
26210,llegada
26234,llegada
26334,timeout
26379,llegada
26479,timeout
26579,timeout
26679,timeout
26741,llegada
26841,timeout
26941,timeout
27041,timeout
27141,timeout
27241,timeout
27341,timeout
27367,llegada
27415,llegada
27465,llegada
27565,choque
27665,timeout
27723,llegada
27759,llegada
27859,timeout
27947,llegada
28047,timeout
28084,llegada
28184,timeout
28284,timeout
28379,llegada
28479,timeout
28579,timeout
28679,timeout
28763,llegada
28818,llegada
28918,timeout
29018,timeout
29118,timeout
29218,timeout
29250,llegada
29294,llegada
29394,timeout
29494,timeout
29594,timeout
29694,timeout
29794,timeout
29894,timeout
29994,timeout
30094,timeout
30194,timeout
30294,timeout
30394,timeout
30429,llegada
30529,timeout
30568,llegada
30587,llegada
30636,llegada
30676,llegada
30776,timeout
30838,llegada
30847,llegada
30947,timeout
31032,choque
31039,llegada
31139,timeout
31153,llegada
31253,timeout
31353,timeout
31453,timeout
31461,llegada
31561,timeout
31661,timeout
31761,timeout
31846,llegada
31946,timeout
32046,timeout
32081,llegada
32095,llegada
32118,llegada
32218,timeout
32277,llegada
32350,llegada
32415,llegada
32515,timeout
32528,llegada
32628,timeout
32690,llegada
32720,llegada
32820,timeout
32912,llegada
33012,timeout
33112,timeout
33212,timeout
33302,llegada
33314,llegada
33410,llegada
33421,llegada
33465,llegada
33565,timeout
33665,timeout
33673,choque
33773,timeout
33873,timeout
33908,llegada
34008,timeout
34097,llegada
34197,timeout
34208,choque
34222,choque
34242,llegada
34342,timeout
34442,timeout
34542,timeout
34642,timeout
34693,llegada
34785,llegada
34885,timeout
34985,timeout
35030,llegada
35130,timeout
35135,choque
35178,llegada
35278,timeout
35378,timeout
35465,llegada
35565,timeout
35578,llegada
35599,llegada
35638,llegada
35682,llegada
35692,llegada
35703,llegada
35780,llegada
35806,llegada
35823,llegada
35855,choque
35955,timeout
36055,timeout
36155,timeout
36255,timeout
36307,llegada
36322,choque
36348,llegada
36448,timeout
36508,llegada
36608,timeout
36708,timeout
36765,llegada
36865,timeout
36965,timeout
36991,llegada
37039,llegada
37139,timeout
37174,llegada
37227,llegada
37327,timeout
37427,timeout
37481,llegada
37581,timeout
37673,llegada
37691,choque
37791,timeout
37891,timeout
37991,timeout
38091,timeout
38191,timeout
38291,timeout
38391,timeout
38491,timeout
38563,llegada
38601,llegada
38701,timeout
38801,timeout
38901,timeout
39001,timeout
39037,llegada
39137,timeout
39237,timeout
39291,llegada
39391,timeout
39447,llegada
39547,timeout
39563,llegada
39588,llegada
39615,choque
39715,timeout
39742,choque
39842,timeout
39918,llegada
39927,llegada
40027,timeout
40063,llegada
40064,llegada
40114,llegada
40175,llegada
40197,llegada
40230,llegada
40330,timeout
40362,llegada
40400,llegada
40500,timeout
40600,timeout
40631,llegada
40652,llegada
40752,timeout
40789,choque
40834,llegada
40934,timeout
41018,choque
41118,timeout
41163,llegada
41245,llegada
41303,llegada
41403,timeout
41440,llegada
41503,llegada
41603,timeout
41635,llegada
41698,llegada
41721,llegada
41757,llegada
41832,choque
41885,llegada
41953,llegada
41978,llegada
42067,llegada
42098,llegada
42130,llegada
42149,llegada
42249,timeout
42349,timeout
42449,timeout
42523,llegada
42538,llegada
42544,llegada
42625,llegada
42637,llegada
42688,choque
42788,timeout
42888,timeout
42988,timeout
43042,llegada
43115,llegada
43140,llegada
43227,llegada
43277,llegada
43312,llegada
43412,timeout
43470,llegada
43517,llegada
43546,llegada
43633,llegada
43692,llegada
43732,llegada
43775,llegada
43863,llegada
43875,llegada
43915,llegada
43980,llegada
44057,llegada
44099,llegada
44143,llegada
44212,llegada
44260,llegada
44360,timeout
44457,llegada
44467,llegada
44497,llegada
44554,llegada
44654,timeout
44733,llegada
44757,llegada
44857,timeout
44884,llegada
44923,llegada
44946,llegada
45024,llegada
45114,llegada
45124,llegada
45147,llegada
45204,llegada
45238,llegada
45338,timeout
45363,llegada
45406,llegada
45448,llegada
45469,llegada
45523,llegada
45575,llegada
45586,choque
45642,llegada
45651,llegada
45698,llegada
45735,llegada
45813,llegada
45913,timeout
45962,llegada
45977,llegada
46053,llegada
46153,timeout
46199,llegada
46299,timeout
46361,llegada
46400,llegada
46484,llegada
46571,llegada
46605,llegada
46620,llegada
46647,llegada
46676,llegada
46704,llegada
46730,llegada
46804,llegada
46904,timeout
47004,timeout
47009,llegada
47067,llegada
47148,llegada
47191,llegada
47204,llegada
47252,llegada
47292,llegada
47389,llegada
47442,llegada
47449,llegada
47464,llegada
47505,llegada
47605,timeout
47642,llegada
47661,llegada
47669,llegada
47731,llegada
47783,llegada
47807,llegada
47827,llegada
47844,llegada
47879,llegada
47976,llegada
48034,llegada
48047,llegada
48104,choque
48117,llegada
48146,llegada
48246,timeout
48299,llegada
48399,timeout
48425,llegada
48438,llegada
48538,timeout
48551,llegada
48601,llegada
48683,choque
48721,choque
48757,llegada
48850,choque
48918,llegada
48960,llegada
49060,timeout
49156,choque
49177,llegada
49218,llegada
49318,timeout
49354,llegada
49454,timeout
49539,llegada
49560,llegada
49581,llegada
49606,choque
49686,llegada
49770,llegada
49804,llegada
49847,llegada
49858,llegada
49897,choque
49905,choque
49928,llegada
50024,llegada
50092,llegada
50132,llegada
50187,llegada
50215,llegada
50239,llegada
50309,llegada
50369,llegada
50388,llegada
50406,llegada
50445,llegada
50519,llegada
50578,llegada
50670,llegada
50770,timeout
50802,llegada
50820,llegada
50903,choque
50942,choque
51042,timeout
51135,llegada
51155,llegada
51177,llegada
51195,llegada
51238,llegada
51267,choque
51335,llegada
51435,timeout
51507,llegada
51516,llegada
51541,llegada
51560,llegada
51598,llegada
51635,llegada
51658,llegada
51682,llegada
51720,llegada
51800,llegada
51848,llegada
51908,choque
52008,timeout
52027,llegada
52050,llegada
52100,llegada
52157,llegada
52199,llegada
52252,llegada
52323,llegada
52381,llegada
52402,llegada
52468,llegada
52568,timeout
52602,llegada
52653,llegada
52721,llegada
52762,llegada
52816,choque
52854,llegada
52880,llegada
52918,llegada
52980,llegada
52992,llegada
53088,llegada
53162,llegada
53175,llegada
53257,llegada
53308,llegada
53354,llegada
53431,llegada
53457,choque
53526,llegada
53552,choque
53573,llegada
53614,choque
53651,llegada
53711,llegada
53735,choque
53778,llegada
53838,llegada
53916,llegada
53945,llegada
53989,llegada
54007,llegada
54020,llegada
54031,llegada
54088,llegada
54146,llegada
54193,llegada
54291,llegada
54317,llegada
54412,llegada
54449,choque
54510,llegada
54514,llegada
54543,llegada
54551,llegada
54585,llegada
54669,llegada
54741,llegada
54749,llegada
54751,llegada
54771,llegada
54809,choque
54862,llegada
54942,llegada
54948,llegada
54995,llegada
55050,llegada
55053,llegada
55096,choque
55168,llegada
55215,choque
55252,llegada
55283,llegada
55325,llegada
55337,llegada
55371,llegada
55407,llegada
55421,llegada
55431,llegada
55449,llegada
55482,llegada
55514,llegada
55584,llegada
55659,llegada
55759,timeout
55815,llegada
55833,llegada
55868,llegada
55918,llegada
55962,choque
55970,llegada
55999,llegada
56033,llegada
56105,llegada
56170,llegada
56248,llegada
56290,llegada
56303,llegada
56336,llegada
56360,llegada
56376,choque
56476,timeout
56495,choque
56525,llegada
56573,llegada
56597,llegada
56659,llegada
56759,timeout
56774,llegada
56814,llegada
56875,llegada
56936,llegada
56988,llegada
57063,llegada
57091,llegada
57124,llegada
57170,llegada
57193,llegada
57223,llegada
57268,llegada
57286,llegada
57355,llegada
57375,llegada
57448,llegada
57473,choque
57525,llegada
57541,llegada
57552,llegada
57553,llegada
57563,choque
57588,llegada
57641,llegada
57671,llegada
57745,llegada
57770,llegada
57853,llegada
57877,llegada
57927,llegada
57979,llegada
58028,llegada
58067,llegada
58138,llegada
58196,llegada
58279,llegada
58334,llegada
58370,llegada
58391,llegada
58433,llegada
58469,llegada
58517,llegada
58540,choque
58584,llegada
58623,llegada
58639,llegada
58651,llegada
58671,llegada
58712,llegada
58798,llegada
58804,llegada
58868,llegada
58905,choque
58989,llegada
59014,llegada
59061,llegada
59070,llegada
59111,llegada
59165,llegada
59265,timeout
59296,llegada
59349,llegada
59363,llegada
59396,choque
59413,llegada
59430,llegada
59468,llegada
59513,llegada
59565,llegada
59604,llegada
59662,llegada
59709,llegada
59751,llegada
59760,llegada
59815,llegada
59820,llegada
59833,llegada
59895,choque
59902,choque
59909,choque
60009,timeout
60018,llegada
60039,llegada
60077,llegada
60106,llegada
60145,llegada
60163,llegada
60205,llegada
60216,choque
60263,llegada
60287,llegada
60328,llegada
60360,llegada
60402,llegada
60434,llegada
60474,llegada
60494,llegada
60526,llegada
60578,llegada
60602,llegada
60631,choque
60640,choque
60703,llegada
60722,choque
60751,llegada
60776,llegada
60785,llegada
60789,llegada
60803,llegada
60835,llegada
60868,llegada
60908,llegada
60911,llegada
60912,choque
61010,llegada
61030,llegada
61058,llegada
61083,llegada
61089,llegada
61139,llegada
61164,llegada
61189,llegada
61209,llegada
61270,llegada
61290,choque
61315,llegada
61329,llegada
61384,llegada
61409,llegada
61419,choque
61436,llegada
61480,llegada
61514,llegada
61527,llegada
61603,llegada
61613,llegada
61690,llegada
61744,llegada
61805,llegada
61835,llegada
61866,llegada
61909,llegada
61912,choque
61946,llegada
61980,llegada
61993,choque
62014,llegada
62095,llegada
62168,llegada
62190,llegada
62202,llegada
62263,llegada
62285,llegada
62303,llegada
62377,llegada
62383,choque
62463,llegada
62481,llegada
62540,llegada
62550,choque
62645,llegada
62666,llegada
62686,llegada
62723,llegada
62750,llegada
62780,choque
62790,choque
62808,llegada
62823,llegada
62880,llegada
62933,llegada
62966,llegada
62974,llegada
63074,timeout
63093,llegada
63130,llegada
63169,llegada
63223,llegada
63279,llegada
63307,llegada
63326,llegada
63333,choque
63354,choque
63362,llegada
63394,llegada
63415,llegada
63439,llegada
63478,llegada
63486,llegada
63499,llegada
63559,llegada
63567,choque
63624,llegada
63637,llegada
63687,llegada
63702,llegada
63716,llegada
63760,llegada
63810,llegada
63910,timeout
63966,llegada
63994,llegada
64017,llegada
64039,llegada
64066,llegada
64135,llegada
64180,llegada
64242,choque
64244,llegada
64284,llegada
64321,llegada
64350,llegada
64363,choque
64378,llegada
64413,choque
64416,llegada
64455,llegada
64494,llegada
64539,llegada
64562,llegada
64627,llegada
64666,llegada
64680,llegada
64701,llegada
64707,llegada
64739,llegada
64764,llegada
64779,llegada
64786,llegada
64804,llegada
64845,llegada
64872,llegada
64907,choque
64908,llegada
64940,llegada
64982,llegada
65040,llegada
65108,choque
65136,llegada
65173,llegada
65210,llegada
65246,llegada
65303,llegada
65328,llegada
65349,llegada
65389,choque
65430,llegada
65471,llegada
65478,llegada
65501,llegada
65551,llegada
65600,llegada
65606,llegada
65690,llegada
65709,llegada
65770,llegada
65778,llegada
65798,llegada
65858,llegada
65863,llegada
65937,llegada
65956,llegada
65964,llegada
66001,llegada
66049,llegada
66086,llegada
66139,llegada
66146,llegada
66160,llegada
66196,llegada
66242,llegada
66253,llegada
66284,llegada
66326,llegada
66353,llegada
66380,llegada
66399,llegada
66408,llegada
66456,llegada
66490,llegada
66496,llegada
66529,llegada
66576,llegada
66595,llegada
66630,llegada
66667,llegada
66672,choque
66729,llegada
66740,choque
66762,llegada
66777,llegada
66845,llegada
66856,llegada
66882,llegada
66929,choque
66949,choque
67023,llegada
67085,llegada
67106,choque
67186,llegada
67197,llegada
67231,llegada
67271,llegada
67314,llegada
67347,llegada
67392,llegada
67412,llegada
67465,llegada
67499,llegada
67533,llegada
67562,llegada
67580,llegada
67605,llegada
67653,llegada
67657,llegada
67691,llegada
67745,llegada
67757,llegada
67775,llegada
67781,choque
67841,llegada
67869,llegada
67890,llegada
67928,llegada
67951,llegada
67962,llegada
67984,llegada
67988,choque
68017,llegada
68026,choque
