episode,resultado
23928,llegada
24003,timeout
24078,timeout
24087,llegada
24121,llegada
24196,timeout
24271,timeout
24342,llegada
24386,llegada
24410,llegada
24415,choque
24490,timeout
24562,llegada
24637,timeout
24712,timeout
24737,llegada
24809,choque
24852,llegada
24927,timeout
24978,llegada
25016,llegada
25049,choque
25086,llegada
25087,llegada
25114,llegada
25172,llegada
25200,llegada
25208,llegada
25244,llegada
25257,llegada
25304,choque
25379,llegada
25452,llegada
25527,timeout
25573,llegada
25586,llegada
25628,choque
25703,timeout
25778,timeout
25844,llegada
25862,llegada
25866,llegada
25887,llegada
25915,choque
25920,llegada
25993,llegada
26038,choque
26089,llegada
26128,llegada
26157,llegada
26222,llegada
26262,choque
26296,choque
26371,timeout
26373,llegada
26431,choque
26477,llegada
26515,llegada
26522,choque
26563,llegada
26605,llegada
26620,llegada
26657,llegada
26662,llegada
26673,llegada
26748,timeout
26770,llegada
26777,choque
26822,choque
26897,timeout
26913,llegada
26925,llegada
26932,llegada
27007,timeout
27082,timeout
27157,timeout
27172,llegada
27197,llegada
27272,timeout
27285,llegada
27314,llegada
27389,timeout
27464,timeout
27539,timeout
27593,llegada
27611,llegada
27665,llegada
27739,llegada
27814,timeout
27842,llegada
27905,llegada
27911,llegada
27919,choque
27985,llegada
28060,timeout
28095,llegada
28139,llegada
28145,llegada
28159,llegada
28234,timeout
28271,llegada
28330,choque
28405,llegada
28461,llegada
28536,timeout
28566,llegada
28608,llegada
28673,choque
28742,choque
28757,llegada
28793,llegada
28838,llegada
28872,llegada
28880,choque
28955,timeout
28974,llegada
29030,choque
29105,llegada
29145,choque
29182,choque
29183,llegada
29255,choque
29296,llegada
29320,choque
29361,llegada
29371,choque
29446,timeout
29454,llegada
29485,choque
29540,llegada
29569,llegada
29628,llegada
29660,choque
29735,timeout
29755,llegada
29783,llegada
29802,llegada
29877,timeout
29911,llegada
29922,llegada
29975,llegada
30007,choque
30022,llegada
30097,timeout
30146,llegada
30148,choque
30223,timeout
30270,llegada
30272,choque
30308,llegada
30383,timeout
30384,llegada
30459,timeout
30495,llegada
30570,timeout
30611,choque
30632,llegada
30652,llegada
30681,llegada
30737,llegada
30770,llegada
30774,llegada
30836,llegada
30911,timeout
30968,choque
31017,llegada
31089,llegada
31111,llegada
31186,timeout
31246,choque
31321,timeout
31333,choque
31346,llegada
31353,llegada
31371,llegada
31379,llegada
31390,llegada
31440,llegada
31455,llegada
31511,llegada
31524,llegada
31544,llegada
31557,llegada
31582,llegada
31612,llegada
31687,timeout
31711,choque
31736,llegada
31811,timeout
31842,llegada
31891,llegada
31927,llegada
31931,llegada
31992,choque
32041,llegada
32094,llegada
32143,llegada
32158,llegada
32190,choque
32213,llegada
32288,timeout
32297,llegada
32326,choque
32343,llegada
32394,choque
32450,llegada
32500,llegada
32568,llegada
32624,llegada
32697,llegada
32740,choque
32758,llegada
32833,timeout
32846,choque
32899,choque
32974,timeout
33033,llegada
33046,llegada
33066,choque
33105,choque
33138,choque
33160,llegada
33187,llegada
33253,choque
33318,llegada
33327,llegada
33360,choque
33392,llegada
33419,llegada
33424,llegada
33435,llegada
33485,choque
33550,llegada
33587,llegada
33607,llegada
33613,llegada
33643,llegada
33718,timeout
33793,timeout
33801,llegada
33841,choque
33848,llegada
33904,llegada
33935,choque
34010,timeout
34029,llegada
34070,llegada
34114,llegada
34133,llegada
34187,llegada
34194,choque
34239,llegada
34264,llegada
34294,llegada
34369,timeout
34444,timeout
34483,llegada
34504,llegada
34515,llegada
34563,llegada
34578,llegada
34653,timeout
34673,llegada
34691,llegada
34727,llegada
34802,timeout
34836,llegada
34892,choque
34936,llegada
34960,llegada
34994,llegada
35036,llegada
35071,llegada
35107,llegada
35151,llegada
35226,timeout
35234,llegada
35309,timeout
35314,llegada
35345,llegada
35407,llegada
35468,choque
35495,llegada
35500,llegada
35527,llegada
35553,llegada
35562,llegada
35621,llegada
35631,llegada
35653,llegada
35722,llegada
35774,llegada
35777,choque
35810,choque
35870,llegada
35889,choque
35953,llegada
36026,llegada
36101,timeout
36121,llegada
36196,timeout
36245,choque
36320,timeout
36343,llegada
36355,llegada
36386,llegada
36460,llegada
36535,timeout
36566,choque
36593,choque
36595,llegada
36604,choque
36614,llegada
36667,llegada
36688,llegada
36708,llegada
36766,choque
36821,llegada
36853,llegada
36905,llegada
36921,choque
36934,choque
37009,timeout
37023,llegada
37044,llegada
37069,llegada
37117,llegada
37155,choque
37176,llegada
37239,llegada
37282,llegada
37298,llegada
37338,choque
37382,llegada
37416,llegada
37434,llegada
37451,llegada
37471,llegada
37492,choque
37507,llegada
37549,llegada
37563,llegada
37568,llegada
37572,llegada
37576,llegada
37596,llegada
37599,llegada
37605,choque
37606,llegada
37620,llegada
37671,llegada
37736,choque
37784,choque
37812,llegada
37878,llegada
37916,llegada
37927,llegada
37946,choque
37950,llegada
37983,llegada
38014,llegada
38025,llegada
38049,llegada
38063,choque
38113,llegada
38138,llegada
38151,llegada
38173,llegada
38182,llegada
38209,llegada
38222,llegada
38237,llegada
38286,llegada
38308,llegada
38322,llegada
38341,llegada
38390,llegada
38415,llegada
38470,llegada
38512,llegada
38535,llegada
38564,llegada
38616,choque
38650,llegada
38697,llegada
38704,llegada
38708,llegada
38748,llegada
38750,llegada
38812,llegada
38856,llegada
38890,choque
38928,llegada
38945,llegada
38971,choque
38990,choque
39003,llegada
39032,llegada
39044,llegada
39063,llegada
39077,llegada
39100,llegada
39142,choque
39159,llegada
39164,choque
39181,llegada
39202,llegada
39208,llegada
39223,llegada
39298,llegada
39330,llegada
39381,llegada
39456,timeout
39472,llegada
39482,llegada
39493,llegada
39512,llegada
39533,llegada
39557,llegada
39587,choque
39623,llegada
39644,llegada
39676,llegada
39729,llegada
39792,choque
39833,llegada
39854,llegada
39876,llegada
39890,llegada
39951,llegada
40010,llegada
40023,llegada
40069,llegada
40075,choque
40122,choque
40124,llegada
40189,llegada
40194,llegada
40251,llegada
40286,choque
40295,llegada
40323,choque
40337,llegada
40370,choque
40378,llegada
40380,choque
40409,llegada
40418,llegada
40437,llegada
40471,llegada
40491,llegada
40505,llegada
40533,llegada
40608,timeout
40618,choque
40666,llegada
40673,llegada
40712,llegada
40787,timeout
40792,llegada
40814,llegada
40819,llegada
40851,llegada
40894,llegada
40909,llegada
40957,llegada
40991,llegada
41057,choque
41086,llegada
41119,choque
41134,llegada
41144,choque
41156,llegada
41230,choque
41241,llegada
41316,timeout
41323,llegada
41398,timeout
41458,llegada
41470,llegada
41483,llegada
41518,llegada
41529,llegada
41553,llegada
41585,llegada
41601,llegada
41676,timeout
41692,llegada
41706,llegada
41707,llegada
41735,llegada
41750,llegada
41755,llegada
41786,llegada
41813,llegada
41879,llegada
41897,llegada
41932,llegada
41939,llegada
41949,llegada
41955,llegada
41989,llegada
42030,llegada
42053,choque
42061,llegada
42085,llegada
42160,timeout
42164,llegada
42216,llegada
42250,choque
42274,llegada
42296,llegada
42340,choque
42360,llegada
42388,llegada
42444,choque
42510,llegada
42549,llegada
42597,llegada
42635,llegada
42686,choque
42716,llegada
42727,llegada
42802,timeout
42820,choque
42822,llegada
42844,llegada
42851,choque
42855,llegada
42900,choque
42933,llegada
42940,llegada
42972,llegada
42993,llegada
43009,llegada
43045,llegada
43099,llegada
43108,llegada
43134,llegada
43143,llegada
43218,timeout
43245,llegada
43298,llegada
43369,llegada
43409,llegada
43431,llegada
43477,llegada
43510,llegada
43517,llegada
43536,llegada
43566,llegada
43595,llegada
43603,choque
43608,llegada
43657,llegada
43695,choque
43751,llegada
43774,llegada
43782,llegada
43803,llegada
43813,llegada
43827,llegada
43862,choque
43891,llegada
43905,choque
43939,llegada
43965,llegada
43992,llegada
44051,llegada
44080,llegada
44090,llegada
44103,choque
44144,llegada
44157,llegada
44173,llegada
44176,llegada
44194,llegada
44210,llegada
44219,llegada
44251,llegada
44273,llegada
44327,llegada
44354,choque
44392,llegada
44393,choque
44458,llegada
44481,llegada
44494,llegada
44507,llegada
44531,llegada
44586,llegada
44612,llegada
44624,llegada
44639,llegada
44664,llegada
44680,llegada
44696,llegada
44711,llegada
44735,llegada
44745,llegada
44760,llegada
44807,llegada
44846,llegada
44851,llegada
44868,llegada
44891,llegada
44929,choque
44942,llegada
44948,llegada
44965,llegada
44976,llegada
45003,llegada
45025,llegada
45046,llegada
45085,llegada
45138,choque
45153,llegada
45164,llegada
45184,llegada
45211,llegada
45240,llegada
45249,llegada
45251,llegada
45297,llegada
45365,choque
45415,llegada
45434,choque
45498,llegada
45516,choque
45541,llegada
45548,choque
45557,llegada
45585,llegada
45590,llegada
45620,llegada
45638,llegada
45653,llegada
45659,llegada
45671,llegada
45704,llegada
45716,llegada
45722,choque
45773,llegada
45787,llegada
45815,llegada
45821,llegada
45850,choque
45898,llegada
45907,llegada
45944,llegada
45961,llegada
45969,llegada
46001,choque
46028,choque
46078,llegada
46093,llegada
46127,llegada
46202,llegada
46217,llegada
46242,choque
46283,llegada
46318,llegada
46341,llegada
46344,llegada
46357,llegada
46361,choque
46403,choque
46419,choque
46422,llegada
46454,llegada
46463,llegada
46477,llegada
46507,llegada
46530,choque
46598,llegada
46648,choque
46663,llegada
46682,llegada
46699,llegada
46730,llegada
46736,llegada
46740,llegada
46768,llegada
46779,choque
46788,llegada
46834,llegada
46857,llegada
46902,choque
46954,llegada
46955,llegada
46959,llegada
46966,llegada
47013,llegada
47028,llegada
47071,llegada
47077,llegada
47140,llegada
47158,llegada
47181,llegada
47221,choque
47238,llegada
47242,choque
47265,llegada
47292,llegada
47357,llegada
47393,llegada
47400,choque
47409,llegada
47429,llegada
47465,llegada
47526,llegada
47550,llegada
47556,llegada
47572,llegada
47576,choque
47594,choque
47598,llegada
47608,choque
47623,llegada
47647,llegada
47674,llegada
47734,llegada
47769,llegada
47774,choque
47781,llegada
47782,llegada
47797,llegada
47836,llegada
47863,choque
47877,llegada
47896,llegada
47930,llegada
47967,llegada
47984,llegada
48004,llegada
48049,llegada
48093,llegada
48104,llegada
48141,choque
48143,llegada
48171,llegada
48187,llegada
48210,llegada
48231,llegada
48245,llegada
48262,llegada
48264,llegada
48273,llegada
48313,llegada
48340,choque
48351,choque
48353,llegada
48382,llegada
48420,llegada
48482,llegada
48488,choque
48530,llegada
48541,llegada
48585,choque
48601,llegada
48633,llegada
48652,llegada
48656,llegada
48659,llegada
48675,llegada
48728,llegada
48743,llegada
48791,llegada
48802,choque
48807,llegada
48854,llegada
48870,llegada
48876,llegada
48930,llegada
48943,choque
48960,llegada
48988,llegada
49055,llegada
49078,llegada
49081,llegada
49093,llegada
49104,llegada
49120,llegada
49151,llegada
49212,llegada
49231,llegada
49268,llegada
49286,llegada
49305,llegada
49346,llegada
49356,llegada
49385,llegada
49419,llegada
49445,llegada
49452,llegada
49481,llegada
49548,choque
49571,llegada
49587,llegada
49623,llegada
49663,llegada
49666,llegada
49718,llegada
49749,llegada
49768,llegada
49792,llegada
49804,choque
49817,llegada
49846,llegada
49864,llegada
49877,llegada
49888,llegada
49906,llegada
49920,llegada
49955,llegada
49956,llegada
50002,llegada
50023,llegada
50046,llegada
50063,llegada
50068,choque
50084,llegada
50120,llegada
50137,llegada
50181,llegada
50234,llegada
50256,llegada
50312,llegada
50348,llegada
50378,llegada
50390,llegada
50412,llegada
50426,llegada
50437,llegada
50490,llegada
50497,llegada
50519,llegada
50560,llegada
50565,llegada
50640,timeout
50715,timeout
50790,timeout
50809,llegada
50859,llegada
50876,llegada
50891,llegada
50903,llegada
50941,choque
50966,llegada
50992,llegada
51014,llegada
51044,llegada
51050,llegada
51092,llegada
51114,llegada
51135,llegada
51158,llegada
51173,llegada
51185,choque
51221,llegada
51237,choque
51244,llegada
51253,llegada
51294,llegada
51302,llegada
51317,llegada
51343,llegada
51360,llegada
51368,llegada
51390,choque
51421,llegada
51429,llegada
51451,llegada
51491,llegada
51506,choque
51511,llegada
51538,choque
51566,llegada
51599,llegada
51614,llegada
51632,llegada
51642,llegada
51644,llegada
51677,choque
51716,llegada
51731,llegada
51758,llegada
51772,choque
51779,llegada
51803,llegada
51858,choque
51889,choque
51920,llegada
51941,choque
51954,llegada
51962,llegada
51996,llegada
52027,llegada
52037,llegada
52098,choque
52126,choque
52132,llegada
52139,llegada
52191,llegada
52238,llegada
52265,llegada
52270,llegada
52287,llegada
52341,llegada
52363,llegada
52376,llegada
52403,llegada
52429,llegada
52462,choque
52484,llegada
52490,llegada
52516,llegada
52567,llegada
52575,llegada
52590,choque
52615,llegada
52631,llegada
52679,llegada
52702,llegada
52733,llegada
52738,llegada
52751,choque
52764,llegada
52794,llegada
52813,llegada
52821,choque
52842,choque
52856,llegada
52870,llegada
52899,llegada
52940,llegada
52965,choque
52978,llegada
52997,llegada
53005,llegada
53022,llegada
53050,llegada
53069,llegada
53104,choque
53111,llegada
53114,llegada
53125,llegada
53149,llegada
53165,llegada
53179,llegada
53183,choque
53186,llegada
53207,llegada
53226,llegada
53262,llegada
53288,llegada
53298,llegada
53325,llegada
53347,llegada
53354,llegada
53371,llegada
53384,llegada
53397,choque
53414,choque
53452,llegada
53457,llegada
53467,choque
53471,llegada
53488,llegada
53501,llegada
53521,llegada
53571,llegada
53595,llegada
53640,llegada
53681,llegada
53689,choque
53698,llegada
53732,llegada
53758,llegada
53795,llegada
53831,llegada
53847,llegada
53859,llegada
53885,llegada
53908,llegada
53923,llegada
53936,llegada
53946,llegada
53962,llegada
54003,llegada
54013,choque
54016,llegada
54026,choque
54048,llegada
54072,llegada
54085,llegada
54097,llegada
54135,choque
54141,llegada
54170,llegada
54220,choque
54226,llegada
54247,llegada
54283,choque
54306,llegada
54312,llegada
54333,llegada
54357,llegada
54371,llegada
54374,choque
54401,llegada
54420,llegada
54453,llegada
54499,llegada
54517,llegada
54519,llegada
54560,llegada
54589,llegada
54607,llegada
54630,llegada
54640,llegada
54677,llegada
54692,choque
54715,llegada
54746,llegada
54755,choque
54776,llegada
54786,choque
54791,llegada
54815,llegada
54866,llegada
54886,choque
54905,llegada
54912,llegada
54924,llegada
54953,llegada
54979,llegada
54987,llegada
55023,llegada
55072,llegada
55097,llegada
55105,choque
55131,llegada
55164,llegada
55183,llegada
55205,llegada
55238,llegada
55249,llegada
55254,llegada
55296,choque
55322,llegada
55340,llegada
55373,llegada
55394,choque
55400,choque
55406,llegada
55445,llegada
55468,llegada
55492,choque
55499,choque
55511,llegada
55564,llegada
55629,llegada
55696,llegada
55714,choque
55724,llegada
55753,choque
55776,choque
55777,llegada
55795,llegada
55811,llegada
55840,llegada
55850,llegada
55883,llegada
55907,choque
55918,llegada
55940,llegada
55990,llegada
56014,llegada
56027,llegada
56032,llegada
56057,llegada
56082,llegada
56098,choque
56132,llegada
56142,llegada
56165,llegada
56177,llegada
56207,llegada
56233,llegada
56253,choque
56262,llegada
56284,llegada
56306,llegada
56315,llegada
56354,llegada
56375,llegada
56417,llegada
56437,choque
56440,choque
56469,llegada
56493,llegada
56500,llegada
56520,llegada
56553,llegada
56563,llegada
56594,llegada
56617,llegada
56633,llegada
56657,choque
56687,choque
56721,llegada
56748,choque
56781,llegada
56790,llegada
56815,llegada
56824,choque
56836,llegada
56864,llegada
56880,llegada
56938,llegada
56962,llegada
57003,choque
57017,llegada
57032,llegada
57061,llegada
57064,llegada
57085,llegada
57120,llegada
57136,choque
57188,llegada
57208,llegada
57225,llegada
57259,llegada
57274,llegada
57291,llegada
57309,llegada
57319,llegada
57332,llegada
57391,choque
57437,llegada
57468,llegada
57492,llegada
57509,llegada
57549,llegada
57566,choque
57596,llegada
57611,llegada
57644,llegada
57682,llegada
57683,llegada
57703,llegada
57718,choque
57732,llegada
57752,llegada
57778,choque
57783,llegada
57787,llegada
57816,llegada
57833,llegada
57836,choque
57911,timeout
57933,llegada
57944,llegada
57965,llegada
57981,llegada
57996,llegada
58008,llegada
58016,llegada
58019,llegada
58028,llegada
58040,llegada
58042,choque
58076,llegada
58114,llegada
58175,llegada
58184,llegada
58222,llegada
58249,llegada
58289,llegada
58340,llegada
58362,llegada
58435,llegada
58445,llegada
58478,llegada
58496,llegada
58520,llegada
58533,choque
58553,llegada
58568,llegada
58601,llegada
58608,llegada
58624,llegada
58643,llegada
58682,llegada
58714,llegada
58740,llegada
58755,llegada
58767,llegada
58785,llegada
58808,llegada
58851,llegada
58876,llegada
58909,llegada
58937,llegada
58963,llegada
58978,llegada
59030,llegada
59045,llegada
59058,llegada
59104,llegada
59119,choque
59125,llegada
59143,choque
59149,choque
59168,llegada
59217,choque
59225,llegada
59235,choque
59256,llegada
59265,llegada
59290,choque
59299,llegada
59313,llegada
59364,llegada
59409,llegada
59412,choque
59449,llegada
59455,llegada
59495,llegada
59510,llegada
59539,llegada
59541,llegada
59576,llegada
59600,llegada
59608,llegada
59642,llegada
59644,llegada
59661,llegada
59694,llegada
59711,llegada
59724,llegada
59738,choque
59761,llegada
59764,llegada
59796,choque
59805,llegada
59832,llegada
59866,llegada
59880,llegada
59930,choque
59954,llegada
59973,llegada
59983,llegada
60041,llegada
60069,llegada
60085,llegada
60097,llegada
60108,llegada
60159,llegada
60168,llegada
60222,llegada
60233,choque
60275,llegada
60283,llegada
60314,llegada
60321,llegada
60340,llegada
60354,llegada
60376,llegada
60380,choque
60415,llegada
60420,llegada
60427,llegada
60458,llegada
60470,llegada
60503,llegada
60514,choque
60526,llegada
60542,choque
60552,llegada
60578,llegada
60587,llegada
60616,llegada
60635,llegada
60660,llegada
60665,llegada
60672,choque
60720,llegada
60738,llegada
60759,choque
60782,choque
60817,choque
60828,llegada
60852,choque
60874,llegada
60931,llegada
60942,llegada
60949,choque
60969,llegada
60983,choque
60992,llegada
60993,llegada
61013,llegada
61036,llegada
61057,llegada
61085,llegada
61106,llegada
61153,llegada
61176,llegada
61185,llegada
61190,choque
61228,llegada
61250,choque
61284,llegada
61301,llegada
61310,llegada
61325,llegada
61358,llegada
61392,llegada
61420,llegada
61435,llegada
61452,llegada
61519,llegada
61556,llegada
61596,choque
61620,llegada
61652,llegada
61664,llegada
61676,llegada
61743,llegada
61773,llegada
61782,llegada
61830,llegada
61834,llegada
61843,llegada
61883,llegada
61899,choque
61920,llegada
61944,llegada
61955,llegada
61983,llegada
62000,llegada
62075,timeout
62080,llegada
62115,llegada
62152,llegada
62176,llegada
62204,llegada
62216,llegada
62236,llegada
62270,llegada
62312,llegada
62320,llegada
62334,llegada
62361,llegada
62390,llegada
62402,choque
62411,llegada
62452,llegada
62486,llegada
62561,timeout
62564,choque
62596,llegada
62618,llegada
62633,llegada
62634,llegada
62667,choque
62729,llegada
62744,llegada
62762,llegada
62792,llegada
62807,llegada
62822,llegada
62830,llegada
62855,llegada
62869,llegada
62882,llegada
62893,llegada
62916,llegada
62932,llegada
62957,llegada
62985,llegada
63022,llegada
63037,choque
63050,llegada
63082,llegada
63088,llegada
63130,llegada
63164,llegada
63176,llegada
63196,choque
63216,choque
63236,llegada
63263,llegada
63270,llegada
63289,llegada
63315,llegada
63338,llegada
63357,llegada
63372,llegada
63377,llegada
63406,llegada
63411,choque
63416,llegada
63443,choque
63451,llegada
63506,llegada
63513,llegada
63546,llegada
63568,choque
63589,llegada
63611,llegada
63630,llegada
63636,choque
63639,choque
63657,llegada
63692,choque
63737,llegada
63743,llegada
63767,llegada
63800,llegada
63840,llegada
63878,llegada
63912,llegada
63917,choque
63940,llegada
63944,llegada
63965,llegada
63981,llegada
63989,llegada
64006,llegada
64037,llegada
64059,llegada
64090,llegada
64093,llegada
64102,choque
64112,llegada
64137,llegada
64179,llegada
64202,llegada
64208,llegada
64227,llegada
64261,llegada
64312,choque
64324,llegada
64371,llegada
64446,timeout
64488,llegada
64490,choque
64515,llegada
64540,llegada
64543,choque
64552,llegada
64610,llegada
64622,llegada
64696,llegada
64710,llegada
64717,llegada
64730,llegada
64736,llegada
64754,llegada
64824,llegada
64840,llegada
64855,llegada
64883,llegada
64895,llegada
64910,llegada
64920,choque
64938,llegada
64982,llegada
64997,llegada
64999,llegada
65033,llegada
65069,choque
65093,llegada
65095,choque
65116,llegada
65130,llegada
65139,llegada
65157,llegada
65185,llegada
65203,llegada
65213,llegada
65242,llegada
65270,llegada
65303,llegada
65318,choque
65322,llegada
65353,llegada
65366,llegada
65386,choque
65401,llegada
65414,llegada
65421,llegada
65440,llegada
65480,llegada
65511,llegada
65535,llegada
65545,choque
65553,llegada
65572,llegada
65595,llegada
65605,llegada
65649,llegada
65677,llegada
65701,choque
65743,choque
65771,llegada
65774,llegada
65793,llegada
65841,llegada
65863,llegada
65868,llegada
65878,llegada
65894,choque
65915,llegada
65931,llegada
65957,llegada
65962,llegada
65989,llegada
66031,llegada
66051,choque
66074,llegada
66110,llegada
66125,llegada
66170,llegada
66180,llegada
66182,choque
66212,llegada
66231,llegada
66243,llegada
66254,llegada
66276,llegada
66298,llegada
66319,llegada
66330,llegada
66360,llegada
66375,llegada
66386,llegada
66445,llegada
66451,llegada
66465,llegada
66498,choque
66520,llegada
66530,choque
66570,llegada
66571,choque
66590,llegada
66599,llegada
66629,llegada
66677,llegada
66698,llegada
66709,llegada
66725,llegada
66744,llegada
66774,llegada
66788,llegada
66802,llegada
66806,llegada
66830,llegada
66843,llegada
66859,llegada
66871,choque
66882,llegada
66910,llegada
66930,choque
66957,llegada
66961,llegada
67016,llegada
67020,choque
67024,llegada
67030,llegada
67050,llegada
67066,llegada
67073,choque
67082,llegada
67108,llegada
67114,llegada
67155,llegada
67162,llegada
67193,llegada
67228,llegada
67253,llegada
67280,llegada
67316,llegada
67346,llegada
67387,llegada
67408,llegada
67421,llegada
67431,llegada
67432,llegada
67440,choque
67454,llegada
67466,llegada
67473,llegada
67500,llegada
67514,llegada
67515,llegada
67538,llegada
67613,timeout
67628,llegada
67661,llegada
67697,llegada
67706,choque
67736,llegada
67755,llegada
67796,choque
67804,llegada
67820,llegada
67826,llegada
67844,llegada
67874,choque
67889,llegada
67912,llegada
67931,choque
67944,llegada
67963,llegada
68000,choque
68034,llegada
68050,llegada
68073,llegada
68123,llegada
68148,llegada
68165,llegada
68176,choque
68179,llegada
68194,llegada
68228,llegada
