#{"t_start": 1749578770.246744, "env_id": "None"}
r,l,t
100.0,85,701.712211
100.0,55,702.717443
100.0,87,704.291883
0.0,200,707.84301
0.0,200,711.19668
100.0,72,712.450552
100.0,52,713.447368
100.0,147,715.956115
0.0,200,719.275442
100.0,107,721.04124
100.0,81,722.377532
100.0,127,724.509289
100.0,173,727.764453
0.0,200,731.518174
100.0,111,733.747463
100.0,63,734.809726
100.0,81,738.507168
0.0,200,742.155602
100.0,92,743.698056
100.0,39,744.328596
100.0,157,746.895856
100.0,105,748.606
100.0,95,750.155893
100.0,189,753.311904
100.0,111,755.401161
0.0,200,770.11012
0.0,200,773.393721
100.0,1,773.418291
100.0,70,774.564543
100.0,145,777.003859
0.0,200,780.526449
100.0,97,782.129867
100.0,77,783.431978
100.0,51,786.227019
-100.0,6,786.341473
100.0,50,787.2483
100.0,94,788.979545
0.0,200,792.290315
100.0,88,793.75313
100.0,124,795.957286
100.0,53,796.856899
100.0,108,798.660573
100.0,57,799.703997
-100.0,151,802.257246
0.0,200,805.559198
100.0,46,806.330409
100.0,127,808.728251
100.0,185,811.988461
100.0,58,813.074984
100.0,113,815.269326
100.0,180,818.652012
0.0,200,823.841777
100.0,112,825.741328
0.0,200,829.011241
100.0,70,830.20981
100.0,46,831.026096
100.0,116,832.987316
100.0,101,834.648535
0.0,200,837.926048
100.0,200,841.460845
100.0,88,842.953233
100.0,40,843.620406
100.0,73,844.874417
100.0,74,846.140013
100.0,72,847.343232
100.0,111,849.327678
100.0,83,850.705241
100.0,146,853.156489
100.0,68,854.294345
100.0,63,855.347041
100.0,42,856.067884
100.0,63,857.225722
0.0,200,862.701866
100.0,131,865.230881
100.0,46,866.014463
100.0,37,866.659293
100.0,71,868.107919
100.0,64,869.471039
0.0,200,872.867937
100.0,81,874.24262
100.0,126,876.388263
100.0,25,876.805631
100.0,105,878.566062
100.0,67,879.684912
100.0,147,882.110247
100.0,144,884.594095
100.0,5,884.692712
0.0,200,888.37263
100.0,55,889.327049
100.0,157,892.043396
100.0,63,893.156027
0.0,200,898.542229
100.0,62,899.604789
100.0,42,900.332424
100.0,52,901.314946
100.0,62,902.538499
100.0,67,903.844889
0.0,200,907.618999
100.0,125,909.944525
100.0,178,913.257195
100.0,67,914.452178
100.0,130,916.666947
100.0,61,917.731935
-100.0,142,920.138118
100.0,46,920.969952
100.0,64,922.059311
100.0,27,922.507455
100.0,86,923.994182
100.0,55,924.919031
100.0,71,926.129261
0.0,200,929.534328
100.0,79,930.904078
100.0,36,931.545851
100.0,61,932.591983
100.0,43,933.342849
100.0,39,934.023575
0.0,200,939.452335
100.0,97,941.102124
100.0,76,942.399532
100.0,22,942.767255
100.0,31,943.2972
100.0,58,944.373394
100.0,82,945.830228
100.0,24,946.294914
100.0,81,947.776656
100.0,78,949.086702
100.0,24,949.497694
0.0,200,965.302975
100.0,82,966.833077
100.0,72,968.114946
100.0,62,969.377302
100.0,66,970.588773
100.0,63,971.776146
100.0,79,973.19907
100.0,70,974.534233
100.0,58,975.58494
100.0,99,977.385947
100.0,71,978.695384
100.0,180,981.954496
100.0,88,983.522064
100.0,79,984.860817
100.0,81,988.048844
100.0,54,988.97275
100.0,159,991.661836
100.0,36,992.262678
100.0,50,993.113626
100.0,25,993.552262
100.0,103,995.35753
100.0,56,996.332714
100.0,109,998.474808
100.0,76,999.879185
100.0,32,1000.446876
100.0,149,1003.277426
100.0,96,1005.095764
100.0,49,1005.96077
100.0,115,1008.00747
100.0,15,1008.298814
0.0,200,1011.838856
100.0,24,1012.274498
100.0,125,1014.356307
100.0,97,1015.999259
100.0,117,1017.982353
100.0,63,1019.064456
100.0,90,1020.592843
100.0,194,1025.705432
100.0,66,1026.958048
100.0,81,1028.498825
100.0,84,1029.970766
100.0,114,1031.889266
0.0,200,1035.37652
100.0,18,1035.691831
100.0,124,1038.018908
100.0,102,1039.793266
100.0,25,1040.242028
100.0,41,1040.950273
100.0,61,1042.007491
100.0,50,1042.913999
100.0,28,1043.403222
100.0,109,1045.425674
100.0,29,1045.928402
100.0,28,1046.458683
100.0,101,1048.211786
100.0,10,1048.383065
100.0,74,1049.666692
100.0,162,1052.447419
100.0,81,1053.870163
100.0,24,1054.350357
100.0,110,1056.314406
100.0,25,1056.753428
100.0,16,1057.031539
100.0,26,1057.486138
100.0,35,1058.116403
100.0,122,1060.178211
100.0,23,1060.616136
100.0,55,1063.341331
100.0,117,1065.359771
100.0,62,1066.424635
100.0,19,1066.758283
100.0,60,1067.792559
100.0,190,1071.207692
100.0,45,1072.033612
100.0,91,1073.678085
100.0,21,1074.056687
100.0,104,1075.845986
100.0,11,1076.03901
100.0,111,1077.996867
0.0,200,1081.513014
100.0,80,1083.0557
100.0,139,1085.475741
0.0,200,1089.202681
100.0,198,1092.614623
100.0,85,1094.062611
100.0,65,1095.160341
100.0,76,1096.46713
100.0,55,1097.438282
100.0,143,1101.902506
100.0,24,1102.329348
0.0,200,1106.095102
100.0,86,1107.81894
100.0,64,1109.019353
100.0,40,1109.758446
100.0,4,1109.837359
100.0,76,1111.14382
100.0,77,1112.452175
100.0,114,1114.416615
100.0,63,1115.516893
100.0,94,1117.140697
100.0,20,1117.498801
100.0,123,1119.625711
-100.0,3,1119.682568
100.0,68,1120.880771
100.0,50,1121.761495
100.0,112,1123.702866
100.0,58,1124.684134
100.0,63,1125.750699
100.0,44,1126.512506
100.0,57,1127.491618
100.0,54,1128.407309
0.0,200,1131.869113
100.0,105,1133.829694
100.0,107,1135.8355
100.0,89,1137.387446
100.0,63,1140.437133
100.0,60,1141.567054
100.0,34,1142.241322
0.0,200,1145.938965
100.0,62,1147.024695
100.0,62,1148.298937
100.0,43,1149.102889
-100.0,132,1168.496024
100.0,20,1168.844284
100.0,26,1169.333162
100.0,70,1170.573426
100.0,41,1171.297317
100.0,44,1172.189777
100.0,5,1172.295871
100.0,21,1172.691977
100.0,138,1175.300132
100.0,124,1177.628595
100.0,85,1179.129595
100.0,44,1180.064946
0.0,200,1183.565847
100.0,15,1183.837512
100.0,68,1185.032835
100.0,62,1186.098187
100.0,34,1186.688868
100.0,86,1188.171705
100.0,51,1189.053108
100.0,9,1189.218788
100.0,68,1190.501881
100.0,87,1192.118817
100.0,52,1193.060059
100.0,59,1195.872677
100.0,60,1197.052626
100.0,59,1198.154681
100.0,104,1200.187016
100.0,124,1202.395133
100.0,69,1203.601891
100.0,42,1204.331307
100.0,51,1205.227758
100.0,94,1206.945939
100.0,2,1206.998842
0.0,200,1210.601494
100.0,130,1212.8134
-100.0,6,1212.920592
100.0,42,1213.647103
100.0,96,1215.307764
100.0,29,1215.814469
100.0,85,1217.260159
100.0,81,1218.653377
100.0,23,1219.04888
100.0,83,1220.498402
100.0,35,1221.119304
100.0,102,1222.921137
100.0,39,1223.594768
100.0,77,1224.96827
100.0,117,1227.173657
100.0,80,1228.641344
100.0,46,1229.452203
100.0,160,1232.344887
100.0,74,1235.66535
-100.0,3,1235.732074
100.0,51,1236.707135
100.0,68,1238.118939
100.0,48,1239.072993
100.0,90,1240.730963
100.0,110,1242.860296
100.0,71,1244.233871
100.0,80,1245.664031
100.0,35,1246.26499
100.0,76,1247.579425
100.0,74,1248.909734
100.0,28,1249.425764
100.0,20,1249.795403
100.0,82,1251.3113
100.0,46,1252.145373
100.0,81,1253.583194
100.0,44,1254.355482
100.0,59,1255.388779
-100.0,13,1255.612932
100.0,58,1256.654696
100.0,74,1257.910343
100.0,95,1259.562552
100.0,80,1260.951516
100.0,105,1262.910301
100.0,59,1263.952176
100.0,102,1265.721813
100.0,41,1266.425762
-100.0,6,1266.535511
100.0,106,1268.399726
0.0,200,1273.957387
100.0,94,1275.711386
100.0,82,1277.173077
100.0,54,1278.115868
100.0,2,1278.157575
100.0,48,1279.0249
100.0,25,1279.475397
100.0,92,1281.096074
100.0,25,1281.617489
100.0,126,1283.910383
100.0,122,1286.038421
100.0,98,1287.773333
100.0,58,1288.785392
100.0,66,1289.901884
100.0,45,1290.685132
100.0,51,1291.58802
100.0,105,1293.477614
100.0,32,1294.049472
100.0,67,1295.338405
100.0,43,1296.138715
100.0,23,1296.570207
100.0,38,1297.319428
100.0,15,1297.609151
100.0,108,1299.520654
100.0,114,1301.627954
100.0,24,1302.096277
100.0,12,1302.326548
100.0,47,1303.149933
100.0,40,1303.83692
100.0,70,1305.064987
-100.0,37,1305.795249
100.0,23,1306.232978
100.0,58,1307.383707
100.0,45,1308.226601
100.0,81,1309.668101
100.0,58,1312.41511
100.0,173,1315.668758
100.0,86,1317.45006
100.0,55,1318.511189
100.0,82,1319.972494
100.0,76,1321.27103
0.0,200,1324.70312
100.0,96,1326.347589
-100.0,50,1327.234011
100.0,79,1328.60565
100.0,16,1328.885919
100.0,56,1329.840436
100.0,52,1330.751486
100.0,23,1331.140744
100.0,38,1331.79334
100.0,136,1334.373255
100.0,101,1336.162978
100.0,10,1336.339859
100.0,16,1336.621935
100.0,78,1337.979836
100.0,102,1339.92617
100.0,20,1340.269511
100.0,69,1341.542536
100.0,116,1343.657578
100.0,60,1344.725946
100.0,103,1346.669297
100.0,78,1348.179
100.0,98,1351.924293
100.0,106,1353.884448
-100.0,19,1354.266399
100.0,80,1355.821026
100.0,139,1358.369873
100.0,102,1367.954977
100.0,89,1369.473429
100.0,64,1370.604364
100.0,33,1371.168814
100.0,48,1372.002106
100.0,91,1373.641767
100.0,26,1374.084973
100.0,105,1375.87325
100.0,47,1376.702286
100.0,52,1377.615946
100.0,68,1378.8413
100.0,57,1379.902233
100.0,69,1381.20368
100.0,40,1382.031489
100.0,25,1382.502661
100.0,85,1384.165623
100.0,136,1386.768656
100.0,53,1387.782465
100.0,26,1388.227208
100.0,37,1388.886871
100.0,80,1390.440809
100.0,106,1392.441828
100.0,37,1393.13206
100.0,95,1395.02726
100.0,50,1395.961963
100.0,49,1396.8666
100.0,80,1400.133592
100.0,58,1401.117832
100.0,27,1401.590889
100.0,58,1402.608081
100.0,108,1404.484816
100.0,43,1405.260043
100.0,61,1406.304806
100.0,101,1408.081521
100.0,122,1410.293653
100.0,70,1411.526499
100.0,62,1412.641819
100.0,65,1413.922297
100.0,45,1414.795699
100.0,61,1415.884345
100.0,35,1416.524019
100.0,77,1417.909034
100.0,55,1418.888838
100.0,47,1419.728597
100.0,72,1421.032948
100.0,102,1422.909931
100.0,84,1424.487366
100.0,77,1425.966332
100.0,103,1427.769424
100.0,29,1428.277046
100.0,48,1429.193187
100.0,89,1430.858981
100.0,47,1431.699061
100.0,113,1433.826806
100.0,28,1434.350142
100.0,121,1438.583561
100.0,72,1439.944557
100.0,89,1441.607173
100.0,46,1442.781533
100.0,99,1444.733498
100.0,77,1446.128577
100.0,62,1447.185897
100.0,70,1448.352275
100.0,89,1449.82054
100.0,104,1451.524344
100.0,24,1451.933049
100.0,54,1452.829296
100.0,31,1453.350945
100.0,53,1454.260815
100.0,108,1456.133754
100.0,93,1457.703345
100.0,12,1457.92134
100.0,122,1460.154697
100.0,10,1460.338759
100.0,17,1460.621545
100.0,56,1461.672322
100.0,60,1462.767199
100.0,84,1464.226042
100.0,141,1466.809101
100.0,61,1467.842344
100.0,77,1469.265816
100.0,94,1470.948136
100.0,59,1472.093017
100.0,70,1473.418053
100.0,16,1473.713247
100.0,19,1474.090062
100.0,90,1477.485776
100.0,61,1478.605603
100.0,47,1479.405706
100.0,63,1480.507609
100.0,97,1482.362684
100.0,45,1483.1537
100.0,17,1483.455336
100.0,85,1484.938232
100.0,66,1486.090241
100.0,57,1487.076313
100.0,40,1487.779616
100.0,84,1489.203965
100.0,63,1490.262476
100.0,24,1490.674308
100.0,72,1491.887566
100.0,38,1492.520461
100.0,36,1493.133774
100.0,56,1494.079472
100.0,24,1494.492648
100.0,35,1495.091018
100.0,21,1495.446765
100.0,154,1498.043846
100.0,42,1498.784208
100.0,77,1500.154452
100.0,40,1500.921963
100.0,60,1502.0758
100.0,77,1503.455799
100.0,95,1505.107546
100.0,58,1506.037883
100.0,50,1506.85359
100.0,58,1507.850776
100.0,147,1510.371406
100.0,36,1511.004516
-100.0,42,1511.757156
100.0,21,1512.179237
100.0,17,1512.449792
100.0,59,1515.064014
100.0,91,1516.724542
100.0,60,1517.671546
100.0,73,1518.78826
100.0,82,1520.058523
100.0,6,1520.170044
100.0,53,1520.984105
100.0,76,1522.160821
100.0,75,1523.343543
100.0,116,1525.321469
100.0,138,1527.438485
100.0,109,1529.347353
100.0,32,1529.858979
100.0,81,1531.305842
100.0,41,1531.949551
100.0,106,1533.593982
100.0,45,1534.303102
100.0,102,1535.844751
100.0,30,1536.304317
100.0,74,1537.421823
100.0,79,1538.798038
100.0,40,1539.462472
0.0,200,1542.471902
100.0,100,1543.979216
100.0,80,1545.184867
100.0,21,1545.503411
-100.0,48,1546.269474
100.0,56,1548.833639
100.0,51,1549.66447
100.0,66,1556.377652
100.0,47,1557.109141
100.0,29,1557.648688
100.0,16,1557.931226
100.0,84,1559.426762
100.0,87,1560.757971
100.0,80,1561.997154
100.0,76,1563.180705
100.0,60,1564.230852
100.0,68,1565.326519
100.0,48,1566.074276
100.0,32,1566.590847
100.0,10,1566.751365
100.0,48,1567.506469
100.0,28,1567.933526
100.0,32,1568.418087
100.0,54,1569.285392
100.0,26,1569.819963
100.0,58,1570.813034
100.0,45,1571.49864
100.0,29,1571.937693
100.0,66,1572.932828
100.0,66,1573.944968
100.0,34,1574.470046
100.0,56,1575.327159
100.0,79,1576.581859
100.0,41,1577.234944
100.0,73,1578.393123
100.0,56,1579.280767
100.0,56,1580.160394
100.0,70,1581.333057
100.0,40,1581.975209
100.0,107,1583.732959
100.0,62,1584.674191
100.0,102,1586.202833
100.0,27,1586.617887
100.0,35,1588.505647
100.0,87,1589.813149
100.0,36,1590.35972
100.0,24,1590.722767
100.0,31,1591.21498
100.0,40,1591.857849
100.0,51,1592.635772
100.0,40,1593.252636
100.0,65,1594.248532
100.0,70,1595.48622
100.0,69,1596.629346
100.0,35,1597.310865
100.0,92,1598.990576
100.0,64,1600.042611
100.0,29,1600.489176
100.0,72,1601.745894
100.0,8,1601.876923
100.0,65,1602.862184
100.0,42,1603.513781
-100.0,5,1603.596917
100.0,61,1604.530209
100.0,56,1605.381904
100.0,40,1605.998909
100.0,71,1607.111197
100.0,81,1608.326873
100.0,49,1609.076994
100.0,87,1610.396816
100.0,5,1610.47733
100.0,83,1611.870535
100.0,85,1613.210802
100.0,88,1614.633935
-100.0,45,1615.328394
100.0,97,1617.024762
100.0,43,1617.679688
100.0,69,1618.725722
100.0,68,1619.764744
100.0,42,1620.404915
100.0,103,1623.557844
100.0,70,1624.617904
100.0,10,1624.771928
100.0,25,1625.163475
100.0,60,1626.070631
100.0,98,1627.779422
100.0,67,1628.812566
100.0,30,1629.269878
100.0,33,1629.775961
100.0,104,1631.341502
100.0,86,1632.646194
100.0,81,1633.870384
-100.0,8,1633.996408
100.0,103,1635.69516
100.0,35,1636.330261
-100.0,82,1637.778099
100.0,54,1638.601043
100.0,63,1639.562679
100.0,21,1639.899398
100.0,103,1641.451126
100.0,64,1642.480475
100.0,56,1643.423016
100.0,115,1645.415847
100.0,36,1645.972327
100.0,63,1646.940999
100.0,57,1647.959172
100.0,40,1648.650777
100.0,49,1649.405451
100.0,62,1650.354919
100.0,36,1650.912981
100.0,121,1652.773451
100.0,68,1653.793052
100.0,112,1656.817647
100.0,101,1658.324351
100.0,53,1659.161716
100.0,34,1659.694808
100.0,39,1660.421413
100.0,89,1661.853906
100.0,48,1662.591887
100.0,20,1663.022942
100.0,67,1664.086767
100.0,110,1665.752645
100.0,46,1666.571289
100.0,28,1667.028444
100.0,103,1668.894474
100.0,64,1669.935204
100.0,83,1671.239639
100.0,10,1671.395675
100.0,56,1672.337233
100.0,121,1674.30824
100.0,43,1674.983514
100.0,53,1675.788396
100.0,37,1676.355632
100.0,49,1677.10204
100.0,61,1678.020435
100.0,72,1679.117105
100.0,94,1680.543821
100.0,67,1681.566848
100.0,51,1682.332537
100.0,24,1682.720572
100.0,76,1683.889808
100.0,51,1684.671186
100.0,92,1686.068943
100.0,59,1686.971346
100.0,57,1687.839077
100.0,116,1691.405829
100.0,107,1693.055466
100.0,15,1693.285497
100.0,88,1694.771824
100.0,23,1695.153885
100.0,98,1696.736927
100.0,13,1696.934952
100.0,106,1698.58719
100.0,70,1699.670423
100.0,52,1700.470172
100.0,30,1701.054935
100.0,28,1701.50054
100.0,14,1701.77058
-100.0,12,1701.968625
100.0,36,1702.527501
100.0,59,1703.432165
100.0,44,1704.129789
100.0,17,1704.403353
100.0,48,1705.143962
100.0,44,1705.815891
100.0,25,1706.202901
100.0,56,1707.063011
100.0,36,1707.67262
-100.0,4,1707.746138
100.0,68,1708.801125
100.0,95,1710.445927
-100.0,7,1710.563444
100.0,67,1711.594107
100.0,15,1711.838136
100.0,22,1712.283206
100.0,81,1713.630188
100.0,44,1714.321648
100.0,43,1714.972742
100.0,59,1715.99439
100.0,34,1716.566976
100.0,70,1717.680219
100.0,49,1718.46634
100.0,17,1718.842402
100.0,9,1718.987926
100.0,98,1720.508865
100.0,79,1727.858938
100.0,97,1729.368178
100.0,83,1732.038095
-100.0,22,1732.376642
100.0,21,1732.703691
100.0,39,1733.31378
100.0,57,1734.187695
100.0,117,1736.196717
100.0,101,1738.008638
100.0,23,1738.39219
100.0,49,1739.151318
100.0,84,1740.589554
-100.0,52,1741.449747
100.0,50,1742.384407
100.0,14,1742.659956
100.0,26,1743.171547
100.0,68,1744.470556
100.0,59,1745.485317
100.0,73,1746.852612
100.0,38,1747.514833
100.0,77,1748.83555
100.0,75,1750.184518
100.0,14,1750.422064
100.0,71,1751.53673
100.0,87,1752.895412
100.0,39,1753.494493
100.0,63,1754.482631
100.0,74,1755.627997
100.0,89,1757.053593
100.0,73,1758.197863
100.0,41,1758.862719
100.0,33,1759.382753
100.0,44,1760.067257
100.0,22,1760.409267
100.0,179,1763.15136
0.0,200,1767.885546
100.0,24,1768.294619
100.0,41,1769.059663
100.0,29,1769.578238
100.0,36,1770.304856
100.0,33,1770.841291
100.0,68,1772.088122
100.0,36,1772.672218
100.0,36,1773.237641
100.0,77,1774.507187
100.0,49,1775.350962
100.0,53,1776.344709
100.0,63,1777.381057
100.0,80,1778.612714
100.0,49,1779.38889
100.0,34,1779.926866
100.0,44,1780.599953
100.0,24,1780.969012
100.0,96,1782.437416
100.0,43,1783.09407
100.0,23,1783.452134
100.0,34,1783.982466
100.0,88,1785.327233
100.0,51,1786.128029
100.0,49,1786.889509
100.0,56,1787.760002
100.0,79,1788.972732
-100.0,27,1789.422638
100.0,62,1790.380266
100.0,26,1790.830266
100.0,62,1791.920513
100.0,69,1793.002817
100.0,26,1793.407876
100.0,45,1794.10222
100.0,71,1795.215266
100.0,68,1796.263407
100.0,70,1797.331526
100.0,42,1797.999588
100.0,29,1798.456152
100.0,86,1801.282993
100.0,75,1802.519203
100.0,29,1802.963272
100.0,49,1803.850121
100.0,58,1804.805292
100.0,39,1805.427989
100.0,58,1806.320824
100.0,15,1806.556024
100.0,45,1807.258634
100.0,31,1807.772667
100.0,71,1808.873965
100.0,70,1809.973612
100.0,76,1811.216245
100.0,32,1811.712558
100.0,46,1812.432248
100.0,34,1812.962185
100.0,45,1813.7903
-100.0,28,1814.28666
100.0,3,1814.342174
100.0,15,1814.587201
100.0,115,1816.61997
100.0,70,1817.726748
100.0,38,1818.34885
100.0,56,1819.346063
100.0,70,1820.604301
100.0,41,1821.288929
100.0,1,1821.310936
100.0,50,1822.110728
100.0,47,1822.893866
100.0,73,1824.148474
100.0,32,1824.699306
100.0,43,1825.473465
100.0,69,1826.62269
100.0,71,1827.930332
100.0,78,1829.280381
100.0,60,1830.27593
100.0,33,1830.787508
100.0,14,1831.013555
100.0,77,1832.201738
100.0,41,1832.850346
100.0,70,1833.944039
100.0,14,1834.177079
100.0,84,1836.969972
100.0,39,1837.669166
100.0,33,1838.189755
100.0,38,1838.778863
100.0,1,1838.800863
100.0,22,1839.156935
100.0,10,1839.327966
100.0,51,1840.122591
100.0,36,1840.711686
100.0,35,1841.392307
100.0,110,1843.201714
100.0,7,1843.315246
100.0,86,1844.63647
100.0,12,1844.893509
100.0,37,1845.537132
100.0,69,1846.700839
100.0,46,1847.434982
100.0,60,1848.491184
100.0,90,1849.977034
100.0,58,1850.902421
100.0,21,1851.246475
100.0,39,1851.849585
100.0,59,1852.983023
100.0,77,1854.221662
100.0,52,1855.11009
100.0,43,1855.902242
100.0,31,1856.42484
100.0,66,1857.44854
100.0,13,1857.652575
-100.0,40,1858.283698
100.0,63,1859.33139
100.0,38,1860.009514
100.0,39,1860.74067
100.0,18,1861.050232
100.0,66,1862.285627
100.0,69,1863.428953
100.0,66,1864.50022
100.0,37,1865.151395
100.0,40,1865.873034
100.0,47,1866.691193
-100.0,19,1867.03076
100.0,46,1867.770486
100.0,27,1868.191576
100.0,14,1868.414628
100.0,14,1868.644848
100.0,51,1869.422469
100.0,33,1869.945204
100.0,126,1873.396251
100.0,73,1874.509702
100.0,71,1875.610056
100.0,37,1876.201825
100.0,64,1877.194632
100.0,44,1877.883242
100.0,82,1879.203376
100.0,43,1879.948364
100.0,53,1880.935996
100.0,80,1882.199065
100.0,36,1882.849214
100.0,13,1883.108251
100.0,29,1883.586838
100.0,11,1883.781879
100.0,22,1884.133429
100.0,91,1885.681403
100.0,28,1886.162972
100.0,70,1887.33246
100.0,35,1887.896545
100.0,54,1888.744177
100.0,4,1888.811177
100.0,112,1890.596429
100.0,29,1891.152516
100.0,46,1891.932139
100.0,25,1892.331189
