#{"t_start": 1749043544.95443, "env_id": "None"}
r,l,t
100.0,39,942.899754
100.0,3,942.952479
100.0,20,943.271341
100.0,21,943.602168
100.0,27,944.032334
100.0,64,945.031261
100.0,54,945.884165
-100.0,24,946.2752
100.0,29,946.726303
100.0,7,946.839289
100.0,67,947.892986
100.0,35,948.440242
100.0,19,948.745044
100.0,27,949.177305
100.0,96,950.690072
-100.0,55,951.551321
100.0,80,952.790064
100.0,46,953.512025
100.0,41,954.156682
100.0,12,954.36634
100.0,28,954.803808
-100.0,15,955.0492
100.0,19,955.344773
100.0,83,956.64994
100.0,5,956.73269
100.0,60,957.677486
-100.0,49,958.479526
100.0,26,958.900507
100.0,86,960.279529
100.0,7,960.395876
-100.0,84,961.741698
-100.0,65,962.830486
-100.0,23,963.217926
100.0,29,963.676831
-100.0,57,965.953288
100.0,48,966.75618
-100.0,3,966.811309
100.0,51,967.630423
100.0,66,968.781185
100.0,42,969.477622
100.0,6,969.579277
-100.0,7,969.697623
100.0,23,970.099238
100.0,49,971.000173
100.0,28,971.456409
100.0,31,972.004273
100.0,80,973.41809
100.0,49,974.255106
100.0,64,975.293788
100.0,31,975.775145
100.0,38,976.377458
100.0,13,976.584918
100.0,76,977.806932
100.0,83,979.171482
100.0,51,979.974507
100.0,52,980.795844
-100.0,14,981.014754
100.0,62,982.027103
100.0,13,982.233562
100.0,20,982.551985
-100.0,2,982.590345
100.0,38,983.220445
100.0,4,983.292009
100.0,59,984.269037
100.0,38,984.867779
100.0,75,986.034526
-100.0,61,987.084637
100.0,60,988.053691
100.0,40,988.806938
-100.0,21,989.191168
100.0,49,990.044749
100.0,36,990.607642
100.0,22,991.077202
100.0,74,992.255438
100.0,29,992.714502
100.0,67,993.857179
100.0,33,994.474148
100.0,15,994.717716
100.0,15,994.95447
100.0,31,995.482744
100.0,13,995.695932
100.0,65,996.759681
100.0,18,997.045428
100.0,36,997.649742
-100.0,38,998.29517
-100.0,24,998.73478
-100.0,15,998.995954
100.0,93,1001.865067
100.0,56,1002.877416
100.0,24,1003.291012
100.0,37,1003.945997
100.0,52,1004.874436
-100.0,91,1006.488468
100.0,77,1007.829814
100.0,33,1008.443261
100.0,36,1009.101662
100.0,62,1010.12438
100.0,42,1010.798465
0.0,100,1012.548486
-100.0,25,1012.94555
100.0,54,1013.928449
100.0,44,1014.687041
100.0,42,1015.486254
100.0,72,1016.834949
100.0,14,1017.092697
100.0,59,1018.156426
100.0,49,1018.9443
100.0,1,1018.965332
-100.0,69,1020.126319
100.0,16,1020.378198
100.0,48,1021.149114
100.0,36,1021.728372
100.0,80,1023.022762
100.0,49,1023.812343
100.0,26,1024.228258
100.0,68,1025.30652
100.0,76,1026.577445
100.0,70,1027.82408
100.0,22,1028.194359
100.0,17,1028.466583
100.0,21,1028.806937
100.0,17,1029.16932
100.0,73,1030.399149
100.0,47,1031.168302
100.0,29,1031.629446
100.0,65,1032.665842
100.0,62,1033.70656
100.0,16,1033.989239
100.0,36,1034.565797
100.0,27,1035.012027
100.0,63,1037.330966
100.0,12,1037.533607
100.0,53,1038.416757
100.0,49,1039.214306
100.0,53,1040.096021
100.0,17,1040.397345
100.0,46,1041.23642
100.0,24,1041.621189
100.0,13,1041.8414
100.0,50,1042.645041
-100.0,77,1043.964733
100.0,63,1045.102887
100.0,85,1046.612235
100.0,83,1056.640225
100.0,37,1057.337686
100.0,51,1058.187798
100.0,58,1059.126065
100.0,89,1060.653396
100.0,74,1061.971576
-100.0,5,1062.070151
100.0,62,1063.122233
100.0,28,1063.580856
100.0,28,1064.052803
-100.0,15,1064.312489
100.0,11,1064.500135
100.0,85,1065.947671
100.0,19,1066.255348
100.0,36,1066.834291
-100.0,3,1066.888984
100.0,66,1067.954727
100.0,33,1068.503118
100.0,19,1068.812287
100.0,10,1068.986456
100.0,37,1069.579344
100.0,69,1070.711569
-100.0,14,1070.946422
100.0,63,1071.983508
100.0,71,1073.13632
-100.0,36,1073.727721
100.0,40,1074.387622
100.0,51,1075.209403
100.0,64,1076.254535
100.0,10,1076.417727
100.0,44,1077.15058
100.0,39,1077.80025
100.0,40,1078.500976
100.0,32,1079.021801
100.0,52,1079.863353
100.0,76,1082.425603
100.0,27,1082.864917
100.0,44,1083.582516
100.0,43,1084.2811
100.0,10,1084.444392
100.0,27,1084.893837
100.0,40,1085.550748
100.0,29,1086.023968
-100.0,16,1086.293866
100.0,28,1086.78279
100.0,50,1087.613463
100.0,12,1087.813641
100.0,69,1088.946323
-100.0,17,1089.233567
100.0,87,1090.665994
100.0,51,1091.503103
100.0,14,1091.737399
100.0,56,1092.642883
100.0,29,1093.134456
100.0,44,1093.851071
-100.0,15,1094.097159
100.0,1,1094.11952
100.0,49,1094.917485
100.0,50,1095.71879
-100.0,80,1097.019357
-100.0,18,1097.313893
-100.0,6,1097.423515
100.0,31,1097.928535
-100.0,45,1098.660786
100.0,10,1098.895548
100.0,8,1099.062953
100.0,88,1100.532186
100.0,25,1100.963362
100.0,20,1101.292875
100.0,17,1101.583681
100.0,21,1101.965741
-100.0,87,1103.400018
100.0,27,1103.863542
100.0,68,1105.032393
100.0,19,1105.413676
-100.0,4,1105.488896
100.0,70,1106.75026
100.0,42,1107.460193
100.0,29,1107.97812
100.0,54,1108.974411
100.0,23,1109.37017
100.0,33,1109.943769
100.0,53,1110.890626
100.0,49,1111.701261
100.0,33,1112.252031
100.0,16,1112.512858
100.0,58,1113.451683
100.0,46,1114.205321
100.0,11,1114.39099
100.0,33,1114.924285
100.0,29,1115.396102
100.0,17,1115.68246
100.0,56,1118.019257
100.0,61,1119.036294
100.0,10,1119.203906
100.0,42,1119.886129
100.0,16,1120.1476
100.0,38,1120.766901
100.0,40,1121.441351
100.0,72,1122.784471
100.0,38,1123.421396
100.0,49,1124.31742
100.0,8,1124.45781
100.0,48,1125.275399
100.0,11,1125.486165
100.0,34,1126.089371
100.0,29,1126.563839
100.0,14,1126.788996
100.0,59,1127.759196
100.0,29,1128.261424
100.0,51,1129.221679
100.0,64,1130.283776
100.0,15,1130.554859
100.0,51,1131.409342
100.0,22,1131.77846
100.0,41,1132.483922
100.0,20,1132.881887
100.0,39,1133.595569
100.0,37,1134.243386
100.0,10,1134.408203
100.0,27,1134.837023
100.0,78,1136.241582
100.0,8,1136.393367
100.0,60,1137.462612
100.0,41,1138.191183
100.0,25,1138.603107
100.0,24,1138.997489
100.0,55,1139.947221
-100.0,23,1140.332973
0.0,100,1142.082727
100.0,14,1142.335513
100.0,22,1142.730115
100.0,42,1143.454813
100.0,25,1143.953667
0.0,100,1145.748678
100.0,22,1146.102188
-100.0,26,1146.559091
100.0,39,1147.239373
100.0,16,1147.522846
100.0,51,1148.379531
100.0,56,1149.368488
100.0,85,1150.827409
100.0,43,1151.554634
100.0,46,1152.327515
100.0,53,1154.545016
-100.0,7,1154.672684
100.0,37,1155.269777
100.0,36,1155.888449
100.0,14,1156.133992
100.0,41,1156.813596
100.0,45,1157.549752
100.0,42,1158.222764
-100.0,6,1158.342839
100.0,5,1158.44145
100.0,53,1159.360373
100.0,65,1160.438342
100.0,58,1161.395008
100.0,60,1162.513977
100.0,64,1163.67935
100.0,26,1164.115069
100.0,38,1164.791909
100.0,39,1165.494342
100.0,28,1166.028271
100.0,21,1166.431137
100.0,42,1167.193526
100.0,25,1167.65271
100.0,16,1167.909656
100.0,59,1168.886536
-100.0,22,1169.266353
100.0,27,1169.738506
100.0,33,1170.280139
100.0,48,1171.062525
100.0,66,1172.121562
100.0,59,1173.05637
100.0,32,1173.609293
100.0,47,1174.50801
-100.0,64,1175.593819
100.0,13,1175.810393
100.0,72,1177.069101
100.0,33,1177.666284
100.0,24,1178.194164
100.0,16,1178.484421
-100.0,22,1178.906267
-100.0,35,1179.491539
100.0,55,1180.451058
100.0,19,1180.779347
-100.0,28,1181.282093
100.0,96,1182.996033
100.0,51,1183.820152
100.0,11,1183.998549
100.0,51,1184.807332
100.0,48,1185.627578
100.0,11,1185.83834
100.0,11,1186.024522
100.0,7,1186.15009
100.0,26,1186.594038
100.0,60,1187.679748
100.0,61,1188.748818
100.0,70,1191.402487
100.0,26,1191.862077
100.0,37,1192.477192
100.0,5,1192.578642
100.0,25,1193.042353
100.0,22,1193.400625
100.0,72,1194.560176
100.0,31,1195.061279
100.0,73,1196.298592
100.0,27,1196.747403
-100.0,12,1196.976587
100.0,40,1197.698326
100.0,22,1198.052649
100.0,32,1198.57573
100.0,72,1199.820167
100.0,21,1200.155816
100.0,26,1200.576674
100.0,22,1200.932292
100.0,35,1201.499794
100.0,35,1202.081329
100.0,55,1202.960778
100.0,57,1203.871521
100.0,13,1204.094804
100.0,31,1204.590707
100.0,11,1204.768482
100.0,35,1205.450057
100.0,48,1206.264516
100.0,28,1206.730248
-100.0,14,1206.962702
100.0,6,1207.073967
100.0,56,1208.081486
100.0,76,1209.381118
100.0,24,1209.778718
100.0,19,1210.085529
100.0,38,1210.700629
100.0,64,1211.806408
100.0,27,1212.246346
100.0,38,1212.91432
-100.0,64,1214.035642
100.0,7,1214.159524
100.0,51,1215.145823
100.0,29,1215.655894
100.0,19,1216.001243
100.0,74,1217.305663
100.0,54,1218.313223
100.0,35,1218.925436
100.0,49,1219.724079
100.0,41,1220.398148
100.0,40,1221.041391
100.0,39,1221.681472
100.0,26,1222.101578
-100.0,67,1223.217645
100.0,57,1224.140782
100.0,44,1224.850907
100.0,15,1225.119123
-100.0,48,1227.263371
100.0,48,1228.027995
100.0,41,1228.722785
100.0,21,1229.102889
100.0,21,1229.481905
100.0,31,1230.002954
100.0,16,1230.273528
100.0,39,1230.908081
100.0,52,1231.845713
100.0,38,1232.48439
100.0,24,1232.873245
100.0,36,1239.789581
100.0,24,1240.193411
100.0,38,1240.841538
100.0,78,1242.150097
100.0,45,1242.88087
100.0,54,1243.816806
100.0,30,1244.319647
100.0,97,1245.898189
100.0,8,1246.029704
