#{"t_start": 1749069084.0843701, "env_id": "None"}
r,l,t
100.0,57,391.03122
100.0,75,392.138743
100.0,56,392.949975
100.0,11,393.117427
100.0,34,393.611157
100.0,36,394.146988
100.0,39,394.723467
100.0,36,395.262328
100.0,6,395.362257
100.0,86,396.631551
100.0,32,397.121589
100.0,48,397.822663
100.0,78,398.968982
0.0,100,400.467586
100.0,37,401.009244
100.0,20,401.312713
100.0,43,401.962518
100.0,47,402.670691
100.0,53,403.469839
100.0,16,403.710433
100.0,55,404.516243
100.0,20,404.809976
100.0,58,405.652031
100.0,54,406.438974
100.0,56,407.251529
100.0,19,407.530646
100.0,48,408.231232
0.0,100,409.690227
0.0,100,411.167582
100.0,71,412.202727
100.0,10,412.358668
100.0,76,414.865703
100.0,33,415.350303
100.0,45,416.018275
0.0,100,417.495399
100.0,36,418.025398
100.0,92,419.371316
100.0,57,420.199235
100.0,70,421.220531
100.0,28,421.633151
100.0,30,422.066554
100.0,36,422.605008
100.0,87,423.873998
0.0,100,425.325995
100.0,8,425.447124
100.0,64,426.378123
100.0,19,426.661599
100.0,30,427.099174
100.0,28,427.513106
100.0,32,427.982774
100.0,57,428.838816
100.0,14,429.046199
100.0,12,429.228214
100.0,43,429.855162
100.0,93,431.207285
-100.0,26,431.592128
100.0,30,432.040407
100.0,62,432.962743
100.0,20,433.259463
100.0,12,433.439619
100.0,37,434.003985
100.0,10,434.155691
100.0,47,434.845344
100.0,51,435.588547
100.0,54,436.374674
100.0,28,436.786273
-100.0,30,437.235672
100.0,27,437.649338
100.0,75,438.747708
100.0,50,439.482692
100.0,40,440.069639
0.0,100,441.528361
100.0,52,442.279296
100.0,57,443.117956
100.0,68,444.117189
100.0,59,446.372865
100.0,45,447.036916
100.0,16,447.280388
100.0,28,447.691026
100.0,76,448.818872
100.0,67,449.809532
100.0,42,450.420811
100.0,1,450.440846
100.0,65,451.404563
100.0,16,451.641369
100.0,36,452.172468
100.0,66,453.158018
100.0,49,453.891639
100.0,17,454.144842
100.0,19,454.445472
100.0,40,455.029611
100.0,79,456.182178
100.0,16,456.424817
100.0,36,456.957192
100.0,18,457.232173
100.0,35,457.750574
100.0,39,458.329303
100.0,52,459.091196
100.0,24,459.444535
100.0,46,460.122775
100.0,59,460.990067
100.0,46,461.659222
100.0,46,462.334791
100.0,40,462.928124
100.0,13,463.127565
100.0,51,463.890968
100.0,68,464.891852
100.0,82,469.231901
100.0,52,470.022382
100.0,11,470.194318
100.0,20,470.503662
100.0,49,471.274318
100.0,72,472.376464
100.0,18,472.65645
100.0,86,473.988755
100.0,45,474.68143
100.0,45,475.364195
100.0,26,475.763362
100.0,29,476.220573
100.0,66,477.202899
100.0,54,478.002322
100.0,50,478.749529
100.0,33,479.245542
100.0,5,479.326151
100.0,25,479.704899
100.0,49,481.850547
100.0,24,482.222462
100.0,36,482.777019
100.0,27,483.209496
100.0,79,484.405941
100.0,27,484.812595
100.0,55,485.636481
-100.0,6,485.732374
100.0,29,486.169973
100.0,31,486.632166
100.0,36,487.184894
0.0,100,488.677146
100.0,59,489.576045
100.0,18,489.861822
100.0,31,490.338391
100.0,66,491.357669
-100.0,20,491.685536
100.0,57,492.557766
100.0,88,493.909537
100.0,26,494.308996
100.0,48,495.041902
100.0,19,495.331035
100.0,51,496.092726
100.0,36,496.645253
100.0,60,497.561061
100.0,17,497.823964
100.0,57,498.673787
100.0,58,499.552606
100.0,36,500.104205
100.0,60,501.007205
0.0,100,502.555958
100.0,82,503.794153
100.0,80,505.00539
100.0,26,505.402383
100.0,57,506.262267
100.0,15,506.494313
-100.0,24,506.857046
100.0,46,507.548945
100.0,43,508.197334
100.0,1,508.22037
100.0,27,508.631746
-100.0,19,508.917334
100.0,48,509.658518
100.0,28,510.092181
100.0,65,511.083985
100.0,20,511.389894
100.0,67,512.40217
100.0,51,514.612093
100.0,71,515.679432
100.0,43,516.326581
100.0,43,516.975435
100.0,42,517.615524
100.0,49,518.350682
100.0,35,518.875447
100.0,66,519.856596
100.0,14,520.070048
100.0,16,520.309644
100.0,62,521.223865
100.0,76,522.343667
100.0,85,523.602626
100.0,26,523.990331
100.0,54,524.792022
100.0,23,525.147291
100.0,10,525.305453
100.0,22,525.647069
100.0,51,526.40156
100.0,13,526.59528
100.0,40,527.187794
100.0,12,527.370812
100.0,29,527.816365
100.0,38,528.375623
100.0,12,528.560777
100.0,25,528.933382
-100.0,54,529.730725
100.0,22,530.065697
100.0,56,530.908604
100.0,27,531.321887
100.0,23,531.678245
100.0,40,532.29681
100.0,39,532.89497
100.0,23,533.250589
100.0,36,533.800699
100.0,30,534.25255
100.0,29,534.687311
100.0,68,535.691061
100.0,36,536.243746
100.0,73,537.339821
100.0,13,537.54431
100.0,51,538.327823
-100.0,54,539.15359
100.0,13,539.355827
100.0,67,540.372305
100.0,51,541.124432
100.0,84,542.371331
-100.0,22,542.701209
100.0,21,543.015424
0.0,100,544.496423
100.0,52,546.644722
100.0,16,546.889913
100.0,31,547.36588
100.0,23,547.717992
100.0,41,548.331759
100.0,32,548.814561
100.0,37,549.365887
100.0,71,550.426223
100.0,55,551.241593
100.0,58,552.113225
100.0,41,552.723812
100.0,64,553.680269
100.0,47,554.379493
100.0,29,554.81157
100.0,62,555.73333
100.0,58,556.59751
100.0,54,557.418284
100.0,34,557.928911
100.0,43,558.584991
100.0,50,559.335109
100.0,71,560.39039
100.0,46,561.080405
100.0,38,561.656842
-100.0,34,562.165306
100.0,51,562.94348
100.0,98,564.399278
100.0,32,564.875836
100.0,37,565.422972
100.0,17,565.680668
100.0,15,565.907482
100.0,70,566.949068
100.0,50,567.700896
100.0,27,568.111542
100.0,44,568.782102
100.0,79,569.971139
100.0,27,570.386656
100.0,38,570.960382
100.0,31,571.428872
100.0,40,572.050309
100.0,38,572.644512
-100.0,46,573.345473
100.0,21,573.665723
100.0,22,573.994901
100.0,39,574.593111
100.0,15,574.827109
100.0,20,575.137146
100.0,26,575.53484
-100.0,27,575.954411
100.0,17,576.220422
100.0,43,576.874454
100.0,33,578.793032
100.0,61,579.717065
100.0,16,579.964137
100.0,16,580.205501
100.0,49,580.936802
100.0,26,581.32126
100.0,25,581.701485
100.0,21,582.029834
100.0,19,582.32261
100.0,41,582.934189
-100.0,69,583.967643
100.0,44,584.625704
100.0,33,585.141662
100.0,35,585.676061
100.0,8,585.802976
100.0,6,585.897701
100.0,37,586.45976
100.0,43,587.107094
100.0,10,587.270288
100.0,34,587.794922
100.0,54,588.607967
100.0,76,589.763552
100.0,34,590.295736
-100.0,39,590.913764
100.0,13,591.12012
100.0,43,591.784804
100.0,22,592.119766
100.0,30,592.569957
100.0,19,592.860603
100.0,35,593.390653
100.0,45,594.065348
100.0,46,594.750836
100.0,37,595.317652
100.0,17,595.576467
100.0,53,596.383652
100.0,21,596.699632
100.0,17,596.95496
-100.0,5,597.035023
100.0,46,597.736707
100.0,10,597.896473
100.0,21,598.236049
100.0,47,598.942791
100.0,42,599.571434
100.0,13,599.768002
100.0,24,600.136104
100.0,28,600.561617
100.0,21,600.885586
100.0,19,601.178637
100.0,72,602.246164
100.0,7,602.355684
100.0,29,602.788246
100.0,46,603.470864
100.0,57,604.315809
100.0,63,605.249429
100.0,33,605.74003
100.0,65,606.705864
100.0,22,607.034998
100.0,32,607.514914
100.0,23,607.86823
100.0,33,608.369156
100.0,62,609.316594
100.0,46,611.410969
100.0,23,611.755415
100.0,45,612.432891
100.0,46,613.153152
100.0,24,613.512522
100.0,29,613.953005
100.0,10,614.113228
100.0,21,614.426106
100.0,36,614.972653
-100.0,27,615.386879
100.0,50,616.148934
100.0,45,616.825614
100.0,27,617.230527
100.0,43,617.905511
100.0,20,618.215493
100.0,37,618.770744
100.0,51,619.554861
100.0,14,619.769748
100.0,53,620.568392
100.0,32,621.047773
100.0,11,621.21595
100.0,1,621.237486
-100.0,11,621.406084
100.0,27,621.820781
100.0,44,622.479236
100.0,14,622.691468
100.0,30,623.140216
100.0,44,623.811045
100.0,70,624.847313
100.0,26,625.247318
100.0,12,625.429014
100.0,42,626.058512
100.0,23,626.403973
100.0,26,626.795013
100.0,27,627.196193
100.0,66,631.828086
100.0,46,632.555041
100.0,73,633.740654
100.0,16,633.995239
100.0,38,634.59402
100.0,21,634.922695
100.0,45,635.629268
100.0,11,635.802073
100.0,17,636.077688
100.0,36,636.647911
100.0,21,636.967657
100.0,23,637.322662
100.0,7,637.433773
100.0,27,637.84734
100.0,31,638.324023
100.0,31,638.802842
100.0,28,639.234508
100.0,29,639.673733
100.0,11,639.845153
100.0,20,640.149058
100.0,50,640.910864
100.0,49,641.669666
100.0,52,642.485218
100.0,41,643.113056
100.0,24,643.479377
100.0,59,644.383809
100.0,74,645.519658
100.0,57,647.818001
100.0,26,648.223847
100.0,30,648.689258
100.0,12,648.881715
100.0,25,649.268234
100.0,58,650.15303
100.0,52,650.955595
100.0,38,651.538517
100.0,28,651.968586
100.0,39,652.578455
100.0,49,653.330327
100.0,41,653.986033
100.0,63,654.958477
100.0,10,655.117806
100.0,60,656.032472
-100.0,41,656.663774
100.0,3,656.716006
100.0,23,657.077396
100.0,51,657.855349
100.0,30,658.311821
100.0,19,658.609379
100.0,41,659.237376
100.0,13,659.438383
100.0,43,660.099984
100.0,36,660.674867
100.0,33,661.209999
100.0,22,661.544883
100.0,39,662.133554
100.0,54,662.95432
100.0,31,663.434392
100.0,60,664.343179
100.0,48,665.069894
100.0,16,665.316803
100.0,7,665.428963
100.0,32,665.923878
100.0,15,666.154411
100.0,33,666.654136
100.0,15,666.894533
100.0,30,667.350657
100.0,1,667.372181
100.0,55,668.223131
100.0,17,668.49653
100.0,63,669.488631
100.0,8,669.61735
100.0,34,670.14247
100.0,16,670.389284
100.0,36,670.947057
100.0,27,671.372777
100.0,6,671.469405
100.0,17,671.732807
100.0,34,672.250297
100.0,16,672.500194
100.0,38,673.076934
100.0,26,673.48169
100.0,55,674.320803
100.0,29,674.762587
100.0,26,675.163243
100.0,15,675.395632
100.0,4,675.461614
100.0,60,676.397225
100.0,46,677.097292
100.0,60,678.041588
100.0,51,678.819396
100.0,55,681.058336
100.0,21,681.392636
100.0,3,681.445712
100.0,40,682.095524
100.0,24,682.495832
100.0,35,683.058207
100.0,44,683.757909
100.0,30,684.252486
100.0,37,684.828786
100.0,23,685.185273
100.0,41,685.82335
100.0,42,686.487876
100.0,53,687.315533
100.0,2,687.35159
100.0,43,688.02478
100.0,12,688.218721
100.0,34,688.746868
100.0,58,689.646116
100.0,33,690.157105
100.0,15,690.395457
100.0,67,691.427448
100.0,16,691.680507
100.0,17,691.951955
100.0,33,692.462234
100.0,65,693.527531
100.0,54,694.391372
100.0,15,694.651975
100.0,31,695.163744
100.0,50,695.947284
100.0,38,696.535557
100.0,52,697.333595
100.0,18,697.617393
100.0,25,698.016233
100.0,61,698.967916
100.0,33,699.48975
100.0,39,700.09522
100.0,37,700.675597
100.0,24,701.05294
100.0,9,701.194735
100.0,50,701.965947
100.0,50,702.741676
100.0,37,703.315661
100.0,28,703.75657
100.0,29,704.212116
100.0,45,704.900978
100.0,10,705.057569
100.0,46,705.765003
100.0,14,705.981768
100.0,79,707.199387
100.0,22,707.539752
100.0,30,708.019023
100.0,30,708.481656
100.0,81,709.723857
100.0,4,709.789421
-100.0,30,710.249985
100.0,12,710.436743
100.0,29,710.88647
100.0,64,711.861928
100.0,16,712.115246
100.0,28,713.991269
100.0,30,714.462647
100.0,21,714.785703
100.0,30,715.244824
100.0,43,715.910785
100.0,54,716.739962
100.0,78,717.927565
100.0,28,718.356238
100.0,30,718.814244
100.0,42,719.463611
100.0,46,720.179247
100.0,18,720.453189
100.0,34,720.975403
100.0,25,721.359596
100.0,32,721.845026
100.0,7,721.9567
100.0,39,722.544764
100.0,25,722.926915
100.0,24,723.2929
100.0,28,723.723228
100.0,16,723.968014
100.0,14,724.184601
100.0,45,724.866948
100.0,60,725.784573
100.0,24,726.149348
100.0,30,726.609871
100.0,12,726.799417
-100.0,26,727.201453
100.0,28,727.65578
100.0,46,728.374539
100.0,32,728.865214
100.0,21,729.180561
100.0,48,729.9191
100.0,29,730.361586
100.0,7,730.47196
100.0,64,731.454002
100.0,48,732.179634
100.0,20,732.491029
100.0,78,733.687942
100.0,59,734.59488
100.0,15,734.832405
100.0,40,735.473688
100.0,40,736.101039
100.0,17,736.36915
100.0,26,736.7889
100.0,19,737.097174
-100.0,3,737.160822
100.0,19,737.464085
100.0,40,738.101589
100.0,35,738.644758
100.0,16,738.899144
100.0,42,739.541135
100.0,38,740.118831
100.0,15,740.354859
100.0,38,740.940768
100.0,39,741.54731
100.0,27,741.97372
100.0,8,742.106486
100.0,27,742.533213
100.0,26,742.933589
100.0,29,743.378235
100.0,10,743.536533
100.0,39,744.134031
100.0,41,744.773209
100.0,13,744.982113
100.0,1,745.003134
100.0,25,745.384587
100.0,34,747.310627
100.0,19,747.612013
100.0,1,747.634127
100.0,58,748.539207
100.0,30,749.015274
100.0,16,749.260551
100.0,33,749.772337
100.0,47,750.508733
100.0,29,750.963012
100.0,67,751.976745
100.0,31,752.454697
100.0,72,753.548942
100.0,43,754.209534
100.0,18,754.487987
100.0,28,754.910583
100.0,39,755.518317
100.0,56,756.378477
100.0,22,756.721996
100.0,19,757.023757
100.0,18,757.304795
100.0,23,757.658583
100.0,1,757.678598
100.0,39,758.276139
100.0,6,758.372692
100.0,33,758.871167
100.0,33,759.376394
100.0,27,759.797444
100.0,43,760.450844
100.0,67,761.493747
100.0,29,761.949556
100.0,45,762.642714
100.0,5,762.7255
100.0,80,763.9292
100.0,27,764.346582
100.0,60,765.254999
100.0,8,765.382796
100.0,35,765.92137
100.0,39,766.514431
100.0,17,766.780414
100.0,15,767.010638
100.0,31,767.486632
100.0,45,768.17499
100.0,13,768.380404
100.0,41,769.0103
100.0,32,769.496053
100.0,5,769.576938
100.0,49,770.324387
100.0,30,770.803658
100.0,21,771.136677
100.0,7,771.248885
100.0,21,771.572219
100.0,19,771.865296
-100.0,42,772.497689
100.0,26,772.897494
100.0,8,773.024456
100.0,30,773.480358
100.0,12,773.663707
100.0,35,774.198308
100.0,30,774.664829
100.0,70,775.760165
100.0,36,776.318883
100.0,54,777.136596
100.0,42,777.777012
100.0,12,777.968345
100.0,52,780.18757
100.0,33,780.693631
100.0,17,780.961177
100.0,39,781.568995
100.0,25,781.959078
100.0,21,782.287441
100.0,40,782.898421
100.0,9,783.041208
100.0,42,783.685315
100.0,37,784.2642
100.0,21,784.58832
100.0,28,785.02148
100.0,14,785.251081
100.0,53,786.088362
100.0,43,786.751166
100.0,34,787.27018
100.0,25,787.666688
100.0,18,787.945454
100.0,13,788.154713
100.0,33,788.681389
100.0,28,789.146623
100.0,33,789.675733
100.0,64,790.73156
100.0,33,791.266702
100.0,12,791.472212
100.0,21,791.801492
100.0,2,791.840081
100.0,37,792.404744
100.0,27,792.825736
100.0,56,795.980256
100.0,53,796.858364
100.0,86,798.22861
100.0,35,798.775757
100.0,16,799.02879
100.0,6,799.128493
-100.0,19,799.43497
100.0,75,800.642545
-100.0,9,800.788841
100.0,14,801.035498
100.0,42,801.718577
100.0,28,802.163586
100.0,37,802.755516
100.0,27,803.187881
100.0,26,803.603415
100.0,23,803.980724
100.0,1,804.002284
100.0,9,804.150562
100.0,16,804.406695
100.0,22,804.757168
100.0,50,805.555295
100.0,57,806.462426
100.0,22,806.813661
100.0,26,807.225861
100.0,15,807.471914
100.0,10,807.631124
100.0,23,807.997358
100.0,13,808.205748
100.0,57,809.101872
100.0,39,809.738163
100.0,37,810.322298
100.0,35,810.870656
-100.0,20,811.185008
100.0,39,811.79533
100.0,6,811.894469
100.0,36,812.465813
100.0,57,813.383056
100.0,9,813.52792
100.0,28,813.970716
100.0,27,814.39558
100.0,13,814.59956
100.0,52,816.796225
100.0,35,817.347947
100.0,15,817.584182
100.0,41,818.232917
100.0,42,818.888203
100.0,54,819.723679
100.0,39,820.340064
100.0,43,821.011408
100.0,41,821.654976
100.0,12,821.845691
100.0,36,822.407863
100.0,23,822.769313
100.0,38,823.368134
100.0,48,824.112396
100.0,12,824.302163
100.0,14,824.52539
100.0,39,825.135641
100.0,51,825.927381
-100.0,18,826.209963
-100.0,2,826.247491
100.0,51,827.051825
100.0,54,827.8955
100.0,18,828.189334
100.0,49,828.959732
100.0,44,829.657337
100.0,52,830.470597
100.0,9,830.61587
100.0,10,830.779751
100.0,29,831.23733
100.0,28,831.684131
100.0,14,831.91371
100.0,7,832.029449
100.0,30,832.52019
100.0,16,832.777982
100.0,35,833.332969
100.0,39,833.946123
100.0,12,834.137607
100.0,22,834.481311
100.0,61,835.45175
100.0,10,835.616679
100.0,32,836.121427
100.0,59,837.044396
100.0,50,837.82475
100.0,16,838.078426
100.0,12,838.271339
100.0,3,838.323407
100.0,16,838.575379
100.0,49,839.339864
100.0,31,839.829076
100.0,30,840.298307
-100.0,20,840.609687
100.0,57,841.526359
100.0,48,842.276629
100.0,10,842.437315
100.0,61,843.392681
100.0,50,844.178122
100.0,28,844.625258
-100.0,35,845.1875
100.0,37,845.766537
-100.0,20,846.084458
100.0,20,846.406315
100.0,35,846.945509
100.0,31,847.432282
100.0,18,847.720496
100.0,38,848.317823
100.0,68,850.787087
-100.0,20,851.104705
100.0,24,851.494263
100.0,28,851.930819
100.0,57,852.819476
100.0,58,853.718038
100.0,1,853.740587
100.0,12,853.934665
100.0,34,854.470974
100.0,30,854.939212
100.0,56,855.810282
100.0,3,855.86454
100.0,26,856.268166
100.0,32,856.766755
100.0,8,856.905941
100.0,17,857.187697
100.0,8,857.329116
100.0,51,858.165368
100.0,33,858.700043
100.0,11,858.895882
100.0,33,859.427415
100.0,14,859.663625
100.0,24,860.059086
100.0,26,860.482621
100.0,60,861.436213
100.0,17,861.70918
100.0,10,861.874974
100.0,31,862.380453
100.0,34,862.95001
100.0,13,863.173302
100.0,23,863.530864
100.0,44,864.21607
100.0,39,864.837859
100.0,11,865.015512
100.0,28,865.462529
100.0,47,866.212296
100.0,6,866.311897
100.0,8,866.443866
100.0,38,867.062215
100.0,31,867.55893
100.0,30,868.030935
100.0,67,869.070057
100.0,23,869.433062
100.0,1,869.455077
100.0,45,870.158991
100.0,26,870.56721
100.0,13,870.784868
100.0,39,871.390062
100.0,52,872.199421
100.0,43,872.867795
100.0,38,873.467272
100.0,1,873.489323
100.0,16,873.751037
100.0,1,873.772559
100.0,8,873.911088
100.0,46,874.632511
100.0,30,875.102578
100.0,21,875.434626
100.0,38,876.031356
100.0,22,876.379176
100.0,22,876.731419
100.0,36,877.294411
100.0,10,877.454175
100.0,46,878.204907
100.0,6,878.317713
100.0,13,878.540724
100.0,40,879.180794
100.0,33,879.739834
100.0,13,879.948778
100.0,23,880.31063
100.0,50,881.093943
100.0,35,881.641463
100.0,12,881.837719
100.0,19,882.142025
100.0,30,883.965492
100.0,31,884.460425
100.0,16,884.718574
100.0,40,885.353387
-100.0,21,885.686839
100.0,57,886.598781
100.0,41,887.237568
100.0,32,887.740035
100.0,21,888.079804
100.0,13,888.294662
100.0,23,888.673446
100.0,14,888.895685
100.0,10,889.054761
100.0,1,889.078818
100.0,8,889.209157
100.0,59,890.129712
100.0,38,890.72607
100.0,5,890.809656
100.0,11,890.987128
100.0,63,891.980134
100.0,43,892.650051
100.0,54,893.496806
100.0,27,893.915913
100.0,44,894.614801
