#{"t_start": 1749037887.447993, "env_id": "None"}
r,l,t
0.0,100,369.686161
100.0,36,370.347431
0.0,100,372.36247
0.0,100,381.354937
0.0,100,383.141654
0.0,100,385.181017
100.0,77,386.73878
100.0,1,386.766124
100.0,78,388.205151
100.0,4,388.282096
100.0,43,389.056515
100.0,92,392.306956
100.0,10,392.488584
0.0,100,394.262181
0.0,100,396.037531
0.0,100,397.96335
0.0,100,399.733129
0.0,100,401.479001
0.0,100,403.232017
100.0,16,403.518615
0.0,100,405.24416
100.0,16,405.521801
100.0,64,406.633013
0.0,100,408.709016
100.0,69,409.960291
0.0,100,411.708435
0.0,100,413.528994
100.0,18,413.860411
0.0,100,415.740849
100.0,75,417.12723
100.0,18,417.458265
-100.0,63,418.569473
0.0,100,420.295052
0.0,100,422.057673
0.0,100,423.801543
0.0,100,425.674345
100.0,69,426.929409
100.0,32,427.537099
0.0,100,430.996756
0.0,100,432.723612
-100.0,25,433.184395
100.0,62,434.284376
-100.0,71,435.551232
100.0,77,436.913408
0.0,100,438.821289
0.0,100,440.71378
100.0,35,441.345596
0.0,100,443.174724
0.0,100,445.174121
100.0,68,446.454154
0.0,100,448.431787
100.0,84,450.011182
0.0,100,451.928256
100.0,66,453.104861
0.0,100,454.911366
100.0,35,455.617664
100.0,37,456.347412
100.0,18,456.686417
0.0,100,458.518807
0.0,100,460.350121
100.0,76,461.811677
0.0,100,463.651813
0.0,100,465.580999
100.0,68,466.861815
0.0,100,470.299598
0.0,100,472.136883
0.0,100,473.945907
100.0,87,475.658418
0.0,100,477.512992
0.0,100,479.323314
100.0,30,479.834982
0.0,100,481.567529
100.0,72,482.896598
0.0,100,484.745474
100.0,22,485.153673
100.0,62,486.252713
0.0,100,487.997523
0.0,100,489.740525
0.0,100,491.522609
0.0,100,493.278413
100.0,47,494.104725
0.0,100,495.886387
100.0,22,496.287724
100.0,53,497.238871
-100.0,82,498.713654
0.0,100,500.532275
0.0,100,502.388376
0.0,100,504.326702
-100.0,38,505.048656
0.0,100,506.945818
0.0,100,510.480337
0.0,100,512.380327
0.0,100,514.196853
0.0,100,516.116438
0.0,100,517.896428
0.0,100,519.712263
100.0,47,520.621344
0.0,100,522.415785
100.0,76,523.900388
0.0,100,525.734618
100.0,53,526.720388
100.0,39,527.498267
0.0,100,529.313798
100.0,50,530.225751
100.0,72,531.639178
0.0,100,533.557055
0.0,100,535.395166
0.0,100,537.237122
0.0,100,539.193751
0.0,100,541.016077
100.0,73,542.302951
0.0,100,544.040715
100.0,10,544.224378
0.0,100,546.003069
0.0,100,549.236371
100.0,14,549.487621
0.0,100,551.313276
100.0,41,552.05591
0.0,100,553.856029
0.0,100,555.672193
0.0,100,557.469774
100.0,76,558.936746
0.0,100,560.841237
100.0,66,562.040083
100.0,52,562.963801
100.0,37,563.687336
100.0,20,564.114363
0.0,100,566.004047
100.0,61,567.246989
100.0,21,567.647995
100.0,98,569.48269
100.0,17,569.790857
0.0,100,571.572018
100.0,53,572.535546
100.0,74,580.501884
0.0,100,582.480966
0.0,100,584.370657
0.0,100,586.31871
0.0,100,588.252748
0.0,100,590.18292
0.0,100,592.020234
0.0,100,595.634299
100.0,22,596.102671
-100.0,39,596.882404
100.0,92,598.638941
100.0,73,599.954385
100.0,52,600.906159
0.0,100,602.709517
0.0,100,604.5138
100.0,46,605.359792
0.0,100,607.172561
0.0,100,609.027349
0.0,100,611.024127
0.0,100,612.846848
0.0,100,614.650422
0.0,100,616.546531
0.0,100,618.507961
100.0,63,619.657177
-100.0,68,621.023023
100.0,48,622.037982
0.0,100,623.990477
100.0,41,624.806105
100.0,23,625.276323
0.0,100,627.192591
0.0,100,629.091438
0.0,100,630.917838
0.0,100,632.721008
0.0,100,635.993018
100.0,24,636.437463
0.0,100,638.295715
0.0,100,640.135895
0.0,100,641.941419
100.0,8,642.088259
100.0,20,642.473535
100.0,52,643.412308
0.0,100,645.295469
0.0,100,647.251699
100.0,87,648.853626
0.0,100,650.803452
0.0,100,652.662056
100.0,24,653.149678
100.0,93,654.876045
100.0,71,656.336285
0.0,100,658.272956
100.0,46,659.229091
0.0,100,661.175305
0.0,100,663.169374
-100.0,5,663.288517
100.0,54,664.295149
-100.0,58,665.357589
0.0,100,667.179697
-100.0,75,668.526303
100.0,43,669.303518
0.0,100,671.230086
0.0,100,673.171489
0.0,100,676.57458
100.0,59,677.675667
100.0,45,678.51366
0.0,100,680.429191
0.0,100,682.303748
0.0,100,684.228306
-100.0,35,684.884974
0.0,100,686.82244
0.0,100,688.691553
0.0,100,690.507428
0.0,100,692.264041
-100.0,60,693.339891
0.0,100,695.115569
100.0,15,695.37738
0.0,100,697.175909
100.0,15,697.457564
0.0,100,699.25301
100.0,58,700.32086
0.0,100,702.173028
100.0,31,702.727913
100.0,54,703.850037
100.0,84,705.411536
0.0,100,707.368827
0.0,100,709.19795
0.0,100,711.13387
100.0,53,712.1218
100.0,56,713.161666
100.0,53,715.833766
0.0,100,717.795231
100.0,29,718.368552
100.0,65,719.568045
0.0,100,721.481724
100.0,34,722.109053
0.0,100,723.962497
100.0,73,725.29838
100.0,52,726.24749
100.0,59,727.456201
100.0,9,727.635806
100.0,75,729.067493
0.0,100,730.900448
100.0,32,731.58303
0.0,100,733.460311
100.0,26,733.949236
100.0,33,734.560665
100.0,17,734.914851
100.0,100,736.807189
100.0,56,737.832968
100.0,72,739.134124
0.0,100,741.075932
100.0,64,742.230925
0.0,100,744.261082
100.0,22,744.6852
0.0,100,746.624108
100.0,79,748.224278
100.0,64,749.425431
0.0,100,751.350569
0.0,100,753.303188
100.0,52,754.252295
100.0,30,756.483563
100.0,48,757.48826
100.0,40,758.298325
0.0,100,760.262037
100.0,60,761.454967
100.0,9,761.653413
0.0,100,763.623671
100.0,52,764.564691
100.0,67,765.799829
100.0,13,766.041779
-100.0,32,766.627385
100.0,75,767.994846
0.0,100,769.831223
0.0,100,771.665826
0.0,100,773.48685
100.0,60,774.584927
0.0,100,776.573421
100.0,68,781.684159
0.0,100,783.791602
100.0,29,784.331163
100.0,45,785.176602
100.0,47,786.063071
0.0,100,787.988947
100.0,18,788.3114
-100.0,24,788.733854
0.0,100,790.56656
100.0,45,791.431355
100.0,21,791.849802
100.0,76,793.290688
100.0,39,793.964837
100.0,52,794.922884
0.0,100,796.670669
100.0,80,798.141636
100.0,48,800.308979
100.0,24,800.737087
100.0,31,801.292295
100.0,30,801.817096
100.0,25,802.247801
100.0,30,802.763366
0.0,100,804.683403
100.0,72,805.968008
0.0,100,807.729798
-100.0,68,809.004619
100.0,11,809.207874
100.0,57,810.199444
-100.0,8,810.344394
100.0,76,811.703482
100.0,64,812.816548
100.0,29,813.307709
100.0,50,814.158476
100.0,40,814.829354
0.0,100,816.526083
100.0,14,816.768405
-100.0,88,818.269248
100.0,14,818.510391
0.0,100,820.203788
100.0,82,821.606697
0.0,100,823.306639
0.0,100,825.027246
0.0,100,826.713373
0.0,100,828.384034
100.0,68,829.524159
100.0,41,830.206199
-100.0,48,830.998854
-100.0,16,831.273013
-100.0,27,831.814308
0.0,100,833.532903
100.0,73,834.79898
100.0,25,835.237685
100.0,70,837.886792
0.0,100,839.740123
0.0,100,841.5166
100.0,62,842.566092
100.0,34,843.137681
0.0,100,844.846722
100.0,75,846.14922
100.0,9,846.314451
100.0,72,847.507601
100.0,88,849.067856
100.0,44,849.822166
100.0,13,850.043527
0.0,100,851.70647
0.0,100,853.463825
0.0,100,855.114525
100.0,39,855.850763
0.0,100,857.578802
100.0,6,857.688474
100.0,49,858.53597
0.0,100,860.370574
0.0,100,862.390273
100.0,14,862.659675
-100.0,34,863.264104
100.0,12,863.499187
100.0,60,864.671071
100.0,78,866.030109
-100.0,60,867.034434
100.0,13,867.246238
100.0,59,868.230079
0.0,100,869.823305
100.0,28,870.2524
0.0,100,871.765455
-100.0,2,871.80325
0.0,100,874.569718
-100.0,26,874.977008
100.0,10,875.138207
100.0,39,875.74296
0.0,100,877.289308
-100.0,18,877.583914
100.0,35,878.126501
100.0,11,878.300453
100.0,69,879.390155
100.0,53,880.23581
100.0,18,880.527922
100.0,64,881.523763
0.0,100,883.082505
100.0,31,883.578
100.0,5,883.662032
-100.0,9,883.807733
100.0,33,884.324941
100.0,7,884.440049
100.0,22,884.779198
100.0,63,885.756567
100.0,50,886.545911
100.0,62,887.510773
0.0,100,889.056405
100.0,52,889.877337
100.0,49,890.643632
100.0,41,891.281709
100.0,30,891.753416
0.0,100,893.316355
100.0,27,893.742193
100.0,42,894.402097
100.0,71,895.55841
0.0,100,897.143887
100.0,75,898.319809
100.0,41,898.970703
100.0,81,900.279501
-100.0,44,900.961717
-100.0,24,901.337363
100.0,31,901.825898
100.0,87,903.164807
100.0,35,903.71497
0.0,100,905.266844
100.0,92,907.932232
-100.0,46,908.685187
100.0,80,909.99461
100.0,38,910.619863
100.0,41,911.349656
100.0,63,912.338344
-100.0,42,913.020825
100.0,26,913.447847
100.0,45,914.189805
100.0,29,914.651828
100.0,63,915.642505
100.0,38,916.237785
100.0,39,916.856256
100.0,28,917.302061
100.0,1,917.324415
0.0,100,918.901372
100.0,47,919.654773
-100.0,13,919.867647
100.0,76,921.052607
100.0,23,921.406599
0.0,100,923.014498
100.0,21,923.35533
0.0,100,924.936531
100.0,41,925.664655
0.0,100,927.315404
-100.0,53,928.194317
100.0,39,928.921216
-100.0,26,929.35429
0.0,100,930.959232
100.0,47,931.759944
100.0,63,932.816255
100.0,23,933.207402
100.0,60,934.198751
100.0,9,934.355335
100.0,62,935.492171
100.0,66,936.618848
100.0,23,937.016712
100.0,49,937.857564
100.0,37,938.518426
100.0,18,938.82419
100.0,18,939.131381
100.0,16,939.399597
0.0,100,942.408691
100.0,32,942.959409
100.0,89,944.654029
0.0,100,946.265002
-100.0,10,946.435919
-100.0,3,946.494331
100.0,82,947.801488
-100.0,24,948.19072
100.0,50,949.003943
100.0,51,949.858957
100.0,59,950.797625
100.0,58,951.728951
100.0,29,952.191935
0.0,100,953.818623
-100.0,38,954.426927
100.0,24,954.820806
0.0,100,961.214254
100.0,13,961.423971
100.0,26,961.851292
100.0,43,962.555589
100.0,41,963.256388
100.0,25,963.662122
100.0,17,963.94085
0.0,100,965.725924
-100.0,21,966.1315
-100.0,60,967.258262
100.0,98,969.012559
0.0,100,970.845157
100.0,28,971.372013
100.0,65,972.560239
100.0,65,973.746927
100.0,48,974.611249
100.0,16,974.870596
100.0,19,975.183608
100.0,16,975.441036
100.0,19,975.746508
100.0,26,976.160087
100.0,26,976.586873
0.0,100,978.180397
100.0,85,979.594316
100.0,38,980.212038
-100.0,16,980.476561
100.0,96,983.313544
100.0,38,983.938996
-100.0,80,985.272622
100.0,22,985.623464
100.0,41,986.28765
100.0,32,986.812619
100.0,44,987.532117
0.0,100,989.164167
0.0,100,990.813549
0.0,100,992.472708
100.0,76,993.706896
100.0,21,994.0479
100.0,47,994.794927
100.0,17,995.070124
100.0,93,996.52922
100.0,44,997.217677
0.0,100,998.793291
100.0,64,999.778833
100.0,73,1000.940486
100.0,33,1001.482416
100.0,24,1001.863362
100.0,36,1002.460686
100.0,9,1002.611397
100.0,38,1003.313198
100.0,51,1004.148564
100.0,83,1005.47834
100.0,13,1005.716333
100.0,1,1005.740389
100.0,39,1006.40518
100.0,30,1006.899229
-100.0,31,1007.390561
100.0,49,1008.16432
-100.0,69,1009.273227
100.0,39,1009.879691
100.0,60,1010.859337
100.0,16,1011.116825
100.0,52,1011.931962
100.0,96,1013.445699
100.0,50,1014.231715
100.0,32,1014.741493
100.0,76,1015.957324
100.0,61,1018.235436
100.0,47,1019.003093
100.0,16,1019.274549
100.0,34,1019.850629
100.0,38,1020.491742
100.0,15,1020.743287
-100.0,20,1021.063267
100.0,29,1021.522039
100.0,4,1021.588136
100.0,9,1021.731241
0.0,100,1023.343993
100.0,29,1023.804073
100.0,44,1024.508128
-100.0,43,1025.218411
100.0,12,1025.422954
100.0,1,1025.443982
100.0,22,1025.795109
100.0,58,1026.703689
100.0,39,1027.321947
100.0,12,1027.516007
100.0,79,1028.745974
100.0,15,1028.985015
100.0,17,1029.254401
-100.0,35,1029.794913
100.0,17,1030.064001
100.0,14,1030.283985
100.0,44,1030.973
-100.0,15,1031.212968
100.0,47,1031.956201
100.0,10,1032.11933
100.0,9,1032.273136
100.0,76,1033.486826
100.0,13,1033.695538
100.0,64,1034.70166
100.0,7,1034.818023
100.0,55,1035.684252
100.0,85,1037.007717
100.0,59,1037.930684
100.0,38,1038.530523
100.0,33,1039.045062
100.0,61,1039.990485
100.0,68,1041.04663
100.0,38,1041.639614
100.0,54,1042.485929
100.0,60,1043.433469
100.0,19,1043.73419
100.0,30,1044.208917
0.0,100,1045.781064
100.0,35,1046.331362
100.0,88,1047.715612
100.0,57,1048.598417
0.0,100,1051.389899
100.0,62,1052.369981
100.0,46,1053.107789
100.0,59,1054.023876
-100.0,72,1055.151027
100.0,51,1055.980933
0.0,100,1057.522737
100.0,61,1058.474399
100.0,47,1059.213979
100.0,44,1059.934642
100.0,38,1060.550919
100.0,60,1061.498742
100.0,23,1061.886992
100.0,30,1062.369099
100.0,42,1063.050545
100.0,39,1063.674291
100.0,43,1064.353063
100.0,25,1064.741036
100.0,47,1065.485341
100.0,99,1067.052282
100.0,56,1067.945722
-100.0,21,1068.276411
100.0,41,1068.920113
100.0,12,1069.111635
100.0,42,1069.767972
-100.0,91,1071.184684
100.0,49,1071.945109
100.0,74,1073.127552
0.0,100,1074.703545
100.0,46,1075.425786
100.0,10,1075.585092
100.0,26,1076.0023
100.0,21,1076.33503
100.0,57,1077.264843
100.0,72,1078.415731
100.0,39,1079.042256
-100.0,52,1079.855599
100.0,21,1080.209561
100.0,56,1081.113639
100.0,22,1081.455437
-100.0,19,1081.75948
-100.0,66,1082.804419
100.0,40,1083.430739
100.0,25,1085.057533
100.0,89,1086.532094
100.0,13,1086.762594
100.0,19,1087.060321
100.0,40,1087.703601
100.0,21,1088.028795
100.0,9,1088.179554
0.0,100,1089.725765
100.0,18,1090.010599
100.0,31,1090.494324
-100.0,68,1091.54483
100.0,7,1091.658317
100.0,71,1092.75228
100.0,58,1093.667418
100.0,28,1094.122585
100.0,77,1095.350502
0.0,100,1096.996847
100.0,38,1097.646656
100.0,25,1098.055692
100.0,93,1099.513984
100.0,60,1100.463937
100.0,61,1101.414894
100.0,57,1102.297764
100.0,84,1103.677937
100.0,39,1104.294867
100.0,29,1104.749963
100.0,43,1105.441985
100.0,82,1106.73414
100.0,30,1107.216206
100.0,39,1107.838836
100.0,33,1108.39026
100.0,4,1108.464168
100.0,40,1109.100774
100.0,27,1109.520384
100.0,25,1109.90868
100.0,44,1110.593832
100.0,46,1111.318173
-100.0,24,1111.693012
100.0,59,1112.610522
100.0,1,1112.632048
-100.0,53,1113.45726
100.0,39,1114.06246
-100.0,11,1114.236091
100.0,38,1114.823206
100.0,42,1115.470421
-100.0,10,1115.633703
100.0,72,1116.738957
100.0,13,1116.941959
100.0,48,1118.918846
100.0,13,1119.149138
100.0,43,1119.849035
100.0,65,1120.862422
100.0,13,1121.071545
100.0,64,1122.064318
100.0,39,1122.665683
100.0,25,1123.057364
100.0,63,1124.035252
-100.0,42,1124.694063
100.0,54,1125.525226
100.0,26,1125.93084
100.0,56,1126.840707
100.0,51,1127.675727
100.0,38,1133.073708
100.0,35,1133.64464
100.0,22,1134.014605
0.0,100,1135.63378
100.0,44,1136.354047
-100.0,34,1136.903049
100.0,28,1137.357759
100.0,54,1138.210598
100.0,20,1138.545543
100.0,15,1138.798421
100.0,18,1139.102944
100.0,28,1139.568072
100.0,49,1140.375365
100.0,8,1140.509485
-100.0,24,1140.910523
100.0,14,1141.150166
100.0,50,1142.000245
100.0,15,1142.257282
-100.0,21,1142.598371
100.0,72,1143.749097
100.0,87,1145.1197
0.0,100,1146.723378
100.0,1,1146.745399
100.0,33,1147.272511
100.0,51,1148.084469
100.0,35,1148.648844
100.0,55,1149.536585
100.0,43,1150.225137
-100.0,56,1151.13988
100.0,26,1151.592363
100.0,39,1152.262187
100.0,61,1153.303995
100.0,11,1153.491842
100.0,47,1154.298796
100.0,73,1155.513159
100.0,52,1156.343126
100.0,47,1158.396186
100.0,23,1158.803366
100.0,41,1159.494467
100.0,20,1159.827434
100.0,5,1159.916532
100.0,49,1160.712124
100.0,32,1161.215766
-100.0,33,1161.744551
100.0,7,1161.857692
100.0,12,1162.055868
100.0,17,1162.328241
100.0,59,1163.266912
100.0,54,1164.127574
100.0,13,1164.341325
100.0,19,1164.656996
-100.0,66,1165.730073
100.0,15,1165.992169
100.0,51,1166.871182
-100.0,54,1167.746243
100.0,45,1168.49244
100.0,38,1169.102389
-100.0,36,1169.67597
100.0,60,1170.625469
100.0,17,1170.900998
100.0,19,1171.206555
100.0,45,1171.921969
100.0,14,1172.157345
100.0,41,1172.81226
100.0,78,1174.074937
100.0,53,1174.909681
100.0,70,1176.018878
100.0,51,1176.840806
100.0,45,1177.556644
100.0,65,1178.609883
-100.0,20,1178.932963
100.0,48,1179.699718
100.0,24,1180.082076
100.0,6,1180.185842
100.0,57,1181.09074
100.0,29,1181.561701
100.0,32,1182.099292
100.0,43,1182.79314
100.0,46,1183.536525
100.0,51,1184.355604
100.0,71,1185.495088
100.0,45,1186.211972
100.0,34,1186.75219
100.0,69,1187.872252
100.0,22,1188.229299
100.0,81,1189.537336
100.0,16,1189.814999
100.0,51,1190.658595
100.0,55,1192.835176
100.0,13,1193.056948
100.0,8,1193.189717
100.0,25,1193.598757
100.0,31,1194.109854
100.0,98,1195.746756
100.0,53,1196.602924
100.0,26,1197.039617
-100.0,6,1197.143826
100.0,40,1197.791281
100.0,55,1198.675553
100.0,23,1199.064205
100.0,68,1200.215663
100.0,34,1200.8242
100.0,43,1201.555487
-100.0,10,1201.734556
100.0,90,1203.177493
100.0,7,1203.297305
100.0,40,1203.93848
100.0,10,1204.118089
100.0,29,1204.620552
100.0,38,1205.231612
100.0,15,1205.474864
100.0,52,1206.313739
100.0,71,1207.452562
100.0,6,1207.557479
-100.0,32,1208.079067
100.0,43,1208.766956
100.0,60,1209.736109
100.0,18,1210.028932
100.0,22,1210.387944
100.0,36,1210.968194
100.0,31,1211.461899
-100.0,41,1212.130725
100.0,14,1212.354015
100.0,82,1213.662461
100.0,64,1214.708971
100.0,46,1215.448554
0.0,100,1217.046454
0.0,100,1218.658137
-100.0,13,1218.866532
100.0,16,1219.130743
100.0,54,1219.991394
100.0,22,1220.342203
100.0,54,1221.21345
100.0,49,1221.993114
100.0,14,1222.216456
100.0,59,1223.162506
0.0,100,1224.76221
100.0,43,1225.447071
100.0,14,1226.994324
100.0,23,1227.400104
100.0,32,1227.922026
100.0,36,1228.503392
100.0,65,1229.55224
0.0,100,1231.196055
100.0,94,1232.692948
100.0,49,1233.472205
100.0,21,1233.815341
100.0,31,1234.304354
100.0,85,1235.650139
-100.0,21,1236.00285
100.0,44,1236.731651
100.0,26,1237.153704
100.0,50,1237.954427
100.0,60,1238.923841
100.0,28,1239.368697
100.0,17,1239.644307
100.0,23,1240.012864
100.0,17,1240.296296
100.0,29,1240.78364
100.0,54,1241.66588
100.0,29,1242.136018
100.0,47,1242.898876
100.0,44,1243.608041
0.0,100,1245.208672
100.0,10,1245.37695
100.0,12,1245.575023
100.0,55,1246.457377
100.0,64,1247.47893
100.0,31,1247.986838
100.0,85,1249.377076
100.0,6,1249.482722
100.0,48,1250.262665
100.0,30,1250.803526
100.0,27,1251.298346
100.0,78,1252.652797
100.0,44,1253.39249
100.0,34,1253.953161
100.0,48,1254.736544
100.0,60,1255.716693
100.0,12,1255.919717
100.0,38,1256.532915
100.0,41,1257.20821
100.0,49,1258.025586
100.0,24,1258.426877
100.0,29,1258.902857
100.0,26,1259.329918
100.0,62,1260.325046
100.0,64,1262.562982
100.0,37,1263.165844
100.0,54,1264.034798
100.0,52,1264.866666
100.0,18,1265.161692
100.0,16,1265.420423
-100.0,13,1265.636241
100.0,92,1267.09888
100.0,33,1267.624557
100.0,74,1268.808591
100.0,75,1270.01572
100.0,43,1270.708763
100.0,29,1271.197784
100.0,48,1271.974431
100.0,31,1272.476362
100.0,46,1273.224621
100.0,5,1273.314757
100.0,54,1274.192013
100.0,46,1274.928729
100.0,22,1275.283679
100.0,36,1275.859477
100.0,84,1277.205141
100.0,44,1277.911769
100.0,50,1278.710177
100.0,23,1279.084069
100.0,92,1280.598083
100.0,49,1281.380675
100.0,48,1282.150745
100.0,17,1282.431459
100.0,19,1282.735315
100.0,38,1283.344317
100.0,59,1284.295449
100.0,36,1284.884581
100.0,43,1285.640227
100.0,12,1285.848473
100.0,3,1285.906063
100.0,23,1286.300949
100.0,42,1287.03617
100.0,37,1287.689595
100.0,100,1289.404321
100.0,67,1290.495375
100.0,40,1291.180649
100.0,25,1291.599154
100.0,42,1292.295209
100.0,85,1293.665226
100.0,38,1294.28386
100.0,88,1296.995116
100.0,54,1297.87444
100.0,60,1298.868315
100.0,35,1299.427847
100.0,20,1299.756467
100.0,48,1300.533135
100.0,66,1301.604795
100.0,15,1301.857137
-100.0,27,1302.300106
100.0,17,1305.403297
100.0,44,1306.147377
100.0,60,1307.120258
100.0,53,1307.989212
100.0,18,1308.289243
100.0,34,1308.867239
-100.0,23,1309.25019
100.0,50,1310.050726
100.0,41,1310.712423
100.0,23,1311.082916
100.0,19,1311.391402
-100.0,10,1311.555528
100.0,23,1311.926968
100.0,35,1312.50073
100.0,33,1313.034066
100.0,27,1313.465047
100.0,23,1313.840817
100.0,7,1313.967457
100.0,26,1314.403705
100.0,13,1314.622976
100.0,54,1315.503408
100.0,27,1315.958912
100.0,63,1316.995383
100.0,27,1317.438961
100.0,12,1317.632211
100.0,9,1317.785497
100.0,36,1318.374129
100.0,53,1319.224182
100.0,78,1320.49791
100.0,9,1320.65466
100.0,56,1321.570005
100.0,15,1321.813975
100.0,26,1322.243471
100.0,69,1323.405361
100.0,33,1323.970641
100.0,54,1324.843275
100.0,35,1325.40466
100.0,41,1326.06452
-100.0,89,1327.490746
100.0,3,1327.544417
100.0,56,1328.440999
100.0,50,1329.254035
100.0,39,1329.871613
