#{"t_start": 1749310992.4091132, "env_id": "None"}
r,l,t
100.0,58,314.562675
0.0,75,316.248934
0.0,75,317.86641
0.0,75,319.416353
0.0,75,321.022688
0.0,75,322.677606
0.0,75,324.337787
100.0,66,325.765243
0.0,75,327.302866
100.0,1,327.330989
0.0,75,328.952364
0.0,75,330.546241
100.0,23,331.082051
100.0,23,331.588545
100.0,44,332.570246
0.0,75,334.222791
0.0,75,335.897733
0.0,75,337.416749
100.0,30,338.026474
100.0,37,338.824563
100.0,32,339.501211
100.0,11,339.731435
0.0,75,341.227073
100.0,39,342.033594
0.0,75,343.602089
0.0,75,345.15451
0.0,75,348.891895
0.0,75,350.365981
0.0,75,351.845859
0.0,75,353.500694
100.0,10,353.726077
0.0,75,355.269995
0.0,75,356.828338
100.0,59,358.119713
0.0,75,359.665452
0.0,75,361.222775
0.0,75,362.886251
0.0,75,364.527845
0.0,75,366.202992
0.0,75,367.832969
0.0,75,369.518463
100.0,72,371.049461
0.0,75,372.666572
100.0,43,373.640214
100.0,44,374.551026
-100.0,73,376.140558
100.0,45,377.141352
100.0,61,378.484042
0.0,75,380.120306
-100.0,39,380.988665
0.0,75,382.642535
100.0,73,384.091861
100.0,55,385.243166
0.0,75,386.7339
100.0,7,386.879681
0.0,75,388.393524
0.0,75,389.925426
0.0,75,391.452207
100.0,32,394.303919
0.0,75,395.815093
0.0,75,397.377626
100.0,8,397.571009
0.0,75,399.124873
0.0,75,400.924206
0.0,75,402.619152
0.0,75,404.275126
0.0,75,405.961435
100.0,50,407.093066
0.0,75,408.751814
0.0,75,410.380857
0.0,75,412.030984
0.0,75,413.652228
100.0,16,413.980726
0.0,75,415.554205
0.0,75,417.206741
0.0,75,418.845907
0.0,75,420.471874
0.0,75,422.059112
100.0,46,423.073808
100.0,6,423.212259
0.0,75,424.854923
100.0,71,426.375093
0.0,75,433.365895
0.0,75,435.165015
0.0,75,436.919538
-100.0,11,437.192002
0.0,75,438.896763
0.0,75,440.587116
100.0,31,441.329612
0.0,75,443.051994
100.0,47,444.097257
0.0,75,448.062002
-100.0,37,448.825418
100.0,37,449.594217
-100.0,59,450.812095
100.0,26,451.350757
0.0,75,452.876839
0.0,75,454.410071
100.0,61,455.681094
100.0,38,456.471848
100.0,22,456.924926
0.0,75,458.475705
0.0,75,460.175029
100.0,31,460.914977
0.0,75,462.575316
0.0,75,464.242232
100.0,12,464.519664
0.0,75,466.127334
100.0,52,467.328351
100.0,60,468.616514
0.0,75,470.289448
100.0,30,470.952075
100.0,54,472.201377
0.0,75,473.909168
0.0,75,475.527178
100.0,12,475.778139
0.0,75,477.416868
0.0,75,478.952747
100.0,66,480.432233
100.0,15,480.757999
100.0,2,480.805372
0.0,75,482.349482
0.0,75,483.885407
100.0,30,484.523481
0.0,75,486.053109
0.0,75,487.586591
0.0,75,489.193974
0.0,75,493.429334
0.0,75,495.067801
0.0,75,496.697112
100.0,12,496.96688
100.0,1,496.99795
100.0,27,497.596978
100.0,64,499.069806
0.0,75,500.749166
100.0,14,501.106926
100.0,6,501.270033
-100.0,8,501.461051
-100.0,55,502.733219
100.0,7,502.898247
100.0,70,504.419569
0.0,75,506.161764
100.0,29,506.870845
0.0,75,508.626336
-100.0,16,508.98613
-100.0,8,509.160829
100.0,65,510.549149
100.0,63,511.885592
100.0,64,513.360712
0.0,75,515.010409
100.0,17,515.442591
100.0,29,516.078928
100.0,61,517.463497
100.0,59,518.766263
0.0,75,520.358388
0.0,75,521.938876
100.0,22,522.426014
0.0,75,524.040663
100.0,48,525.10239
0.0,75,526.72244
0.0,75,528.309239
100.0,12,528.562491
100.0,23,529.052532
0.0,75,530.588857
0.0,75,532.118922
100.0,36,532.875829
0.0,75,534.451244
100.0,18,534.875525
0.0,75,536.520955
100.0,19,536.960514
100.0,32,537.638378
0.0,75,541.483862
0.0,75,543.14874
100.0,47,544.163392
-100.0,3,544.233415
100.0,60,545.511304
0.0,75,547.174973
0.0,75,548.826004
100.0,52,549.913567
0.0,75,551.52915
0.0,75,553.111793
100.0,39,553.979856
100.0,53,555.23691
100.0,73,556.819854
0.0,75,558.460223
-100.0,6,558.621686
0.0,75,560.315348
0.0,75,561.968135
0.0,75,563.653242
-100.0,10,563.884558
-100.0,3,563.956762
0.0,75,565.695947
0.0,75,567.452264
100.0,17,567.853634
100.0,67,569.350866
0.0,75,570.928133
100.0,54,572.146091
0.0,75,573.822765
100.0,60,575.214602
-100.0,39,576.124187
0.0,75,577.838772
-100.0,7,578.003225
0.0,75,579.677761
-100.0,13,579.961179
0.0,75,581.53282
0.0,75,583.285512
-100.0,74,584.89677
0.0,75,588.737521
100.0,49,589.753603
100.0,7,589.898667
100.0,30,590.50183
0.0,75,592.075522
0.0,75,593.649341
100.0,37,594.426687
100.0,50,595.533926
0.0,75,597.174877
100.0,16,597.534776
0.0,75,599.275604
100.0,42,600.210453
-100.0,52,601.410911
0.0,75,603.090321
0.0,75,604.800492
100.0,66,606.225917
0.0,75,607.914833
100.0,27,608.508529
0.0,75,610.239307
0.0,75,611.946313
0.0,75,613.609403
0.0,75,615.255416
100.0,41,616.134635
100.0,70,617.699343
-100.0,38,618.554923
0.0,75,620.231155
0.0,75,621.897219
100.0,10,622.119308
0.0,75,623.814074
0.0,75,625.419018
0.0,75,627.140599
100.0,62,628.460827
100.0,40,629.331382
0.0,75,631.054237
0.0,75,632.721294
100.0,39,636.171878
100.0,6,636.342139
100.0,32,637.0434
100.0,44,638.048015
100.0,57,639.360095
0.0,75,641.008911
0.0,75,642.611383
0.0,75,644.309836
0.0,75,645.923828
100.0,11,646.155936
0.0,75,647.712132
0.0,75,649.249207
100.0,64,650.572064
100.0,39,651.39025
-100.0,42,652.270636
100.0,3,652.341104
100.0,39,653.146248
0.0,75,654.694306
100.0,16,655.029866
0.0,75,656.778584
100.0,17,657.165432
0.0,75,658.859432
100.0,2,658.920848
0.0,75,660.565562
100.0,7,660.720699
0.0,75,662.313797
0.0,75,663.943601
100.0,19,664.432468
100.0,28,665.069182
100.0,56,671.308779
-100.0,4,671.409568
100.0,16,671.748317
100.0,31,672.408241
0.0,75,674.159664
0.0,75,675.910685
0.0,75,677.732651
100.0,36,678.527077
-100.0,51,679.815482
0.0,75,681.569287
100.0,66,683.032118
0.0,75,684.803798
100.0,6,684.941146
100.0,19,685.351881
100.0,25,685.921649
100.0,45,689.41903
0.0,75,691.060746
100.0,15,691.391884
100.0,47,692.388744
0.0,75,693.976312
0.0,75,695.585346
-100.0,14,695.900851
100.0,21,696.352482
100.0,29,696.983135
0.0,75,698.583039
100.0,39,699.420362
100.0,23,699.931283
0.0,75,701.606227
0.0,75,703.25766
0.0,75,704.884836
100.0,16,705.244762
100.0,25,705.866956
0.0,75,707.562908
0.0,75,709.170356
0.0,75,710.910065
0.0,75,712.658149
100.0,39,713.51401
100.0,1,713.548258
-100.0,51,714.662361
100.0,71,716.328876
-100.0,45,717.393224
100.0,21,717.891717
-100.0,48,718.963216
100.0,18,719.354685
100.0,2,719.406715
-100.0,50,720.578994
100.0,67,722.072552
100.0,53,723.218588
100.0,11,723.465
0.0,75,725.149198
100.0,11,725.413163
0.0,75,727.103142
100.0,44,728.063363
0.0,75,729.808797
100.0,16,730.17976
100.0,41,731.215684
0.0,75,732.932579
100.0,71,734.652543
100.0,15,735.00292
0.0,75,739.263356
100.0,30,739.972804
100.0,20,740.449667
100.0,56,741.923165
0.0,75,743.687365
0.0,75,745.296003
100.0,22,745.868317
100.0,9,746.079851
-100.0,53,747.288873
0.0,75,748.998496
100.0,60,750.315453
100.0,8,750.493387
100.0,34,751.240485
0.0,75,752.816305
100.0,74,754.344324
100.0,19,754.748419
0.0,75,756.288172
100.0,1,756.318718
100.0,70,757.798719
100.0,9,757.996585
100.0,44,758.926569
0.0,75,760.509584
0.0,75,762.137369
0.0,75,763.754321
0.0,75,765.374562
0.0,75,766.975493
0.0,75,768.558168
100.0,70,770.078052
100.0,10,770.300519
100.0,53,771.439708
0.0,75,773.156768
100.0,58,774.446933
100.0,13,774.758007
100.0,40,775.705307
100.0,58,777.052689
0.0,75,778.716904
100.0,44,779.741513
100.0,54,780.927048
100.0,25,781.516198
100.0,53,782.725172
-100.0,13,783.017292
100.0,49,786.234271
100.0,52,787.360341
100.0,42,788.283977
0.0,75,789.875078
100.0,66,791.274618
100.0,50,792.342095
100.0,51,793.459231
100.0,30,794.120592
0.0,75,795.801007
100.0,7,795.962656
0.0,75,797.745787
-100.0,49,798.854011
100.0,30,799.601807
-100.0,44,800.625319
100.0,10,800.858472
0.0,75,802.489386
0.0,75,804.248406
-100.0,1,804.282555
100.0,31,804.992156
-100.0,63,806.489033
0.0,75,808.265831
100.0,10,808.513916
100.0,48,809.638397
100.0,28,810.260777
100.0,34,811.006444
100.0,42,811.948739
100.0,59,813.239677
100.0,1,813.273229
100.0,46,814.25921
100.0,57,815.525001
-100.0,17,815.910186
100.0,40,816.790313
100.0,33,817.507034
100.0,4,817.606457
-100.0,2,817.660335
0.0,75,819.469177
100.0,6,819.618485
100.0,58,820.993158
0.0,75,822.808737
0.0,75,824.659123
100.0,69,826.317688
0.0,75,828.051213
0.0,75,829.679764
0.0,75,831.403754
0.0,75,835.281327
100.0,60,836.761413
100.0,27,837.361146
100.0,1,837.392287
100.0,7,837.543342
100.0,39,838.418498
100.0,69,840.043145
100.0,63,841.39518
0.0,75,843.038005
100.0,49,844.079564
0.0,75,845.662795
100.0,4,845.7601
100.0,41,846.67924
100.0,22,847.182997
100.0,6,847.328513
0.0,75,848.954161
0.0,75,850.611364
0.0,75,852.261442
0.0,75,853.94161
100.0,20,854.387028
100.0,55,855.584786
100.0,17,855.972904
100.0,10,856.194776
100.0,44,857.111983
100.0,6,857.241251
100.0,9,857.446933
100.0,38,858.292698
100.0,15,858.632667
100.0,20,859.152765
100.0,52,860.370602
0.0,75,862.08555
100.0,38,863.001447
100.0,69,864.599783
0.0,75,866.355833
-100.0,38,867.311136
100.0,50,868.431888
-100.0,15,868.756071
0.0,75,870.365381
0.0,75,871.972405
-100.0,37,872.790887
100.0,46,873.904742
100.0,56,875.181713
0.0,75,876.827169
0.0,75,878.55992
100.0,29,879.275084
100.0,34,880.094669
100.0,61,883.978698
100.0,25,884.535571
0.0,75,886.198149
100.0,20,886.710288
0.0,75,888.470703
100.0,39,889.295279
100.0,25,889.848434
100.0,12,890.110308
100.0,23,890.598201
100.0,17,890.972231
-100.0,3,891.048489
0.0,75,892.646069
0.0,75,894.18151
100.0,61,895.460152
0.0,75,897.047221
100.0,65,898.40867
100.0,53,899.533154
0.0,75,901.12265
0.0,75,902.700726
0.0,75,904.367938
100.0,51,905.479868
100.0,52,912.41012
0.0,75,914.180163
100.0,42,915.138493
100.0,55,916.356995
0.0,75,917.989052
100.0,27,918.719368
100.0,5,918.867794
100.0,25,919.46219
0.0,75,921.287346
0.0,75,922.960343
100.0,43,923.995674
100.0,40,925.010338
0.0,75,926.687538
0.0,75,928.31698
0.0,75,929.96365
100.0,22,930.45358
100.0,25,931.038726
0.0,75,932.917657
0.0,75,937.323284
-100.0,9,937.56369
0.0,75,939.252855
100.0,8,939.44651
100.0,23,939.972317
100.0,9,940.18259
100.0,22,940.675237
100.0,58,941.964034
100.0,21,942.430068
100.0,35,943.240087
100.0,16,943.615451
100.0,21,944.101765
-100.0,28,944.741384
0.0,75,946.409675
100.0,31,947.096247
100.0,44,948.075495
0.0,75,949.712147
100.0,28,950.317671
100.0,31,950.988197
0.0,75,952.606324
100.0,28,953.207545
100.0,32,953.949805
0.0,75,955.715029
0.0,75,957.404642
100.0,27,957.994651
100.0,5,958.10737
100.0,6,958.276305
-100.0,1,958.305847
100.0,21,958.781225
-100.0,40,959.667177
100.0,25,960.238874
-100.0,9,960.443385
100.0,26,961.015738
100.0,12,961.278477
100.0,27,961.864854
0.0,75,963.537511
0.0,75,965.193306
100.0,13,965.474063
100.0,19,965.902109
100.0,33,966.622183
100.0,54,967.793786
100.0,33,968.513331
100.0,46,969.54184
0.0,75,971.219274
0.0,75,972.975349
0.0,75,974.742062
100.0,16,975.181399
-100.0,5,975.316472
-100.0,8,975.533156
-100.0,64,977.005942
-100.0,9,977.206258
100.0,33,978.055302
100.0,43,979.069563
100.0,42,980.043113
0.0,75,981.874744
100.0,54,983.078862
100.0,41,986.527413
0.0,75,988.263946
100.0,17,988.639376
100.0,34,989.386933
100.0,3,989.45705
-100.0,15,989.843997
100.0,5,989.987847
0.0,75,991.74491
100.0,42,992.674563
0.0,75,994.440016
0.0,75,996.161853
100.0,38,997.085879
100.0,19,997.565418
100.0,22,998.102872
100.0,15,998.47917
0.0,75,1000.294853
100.0,16,1000.669076
100.0,42,1001.608048
100.0,13,1001.916128
100.0,15,1002.254118
100.0,25,1002.828835
100.0,22,1003.331025
0.0,75,1005.108658
-100.0,2,1005.166911
100.0,9,1005.384543
100.0,9,1005.608885
-100.0,2,1005.667997
-100.0,1,1005.700546
100.0,51,1006.900848
100.0,2,1006.957995
0.0,75,1008.632642
100.0,28,1009.254452
100.0,47,1010.2964
100.0,30,1010.946239
100.0,13,1011.232018
100.0,21,1011.693509
100.0,3,1011.764392
100.0,32,1012.450929
100.0,1,1012.482486
0.0,75,1014.088807
100.0,59,1015.406767
0.0,75,1017.060385
100.0,37,1017.891841
100.0,36,1018.799228
0.0,75,1020.515975
100.0,33,1021.267849
-100.0,53,1022.437637
100.0,66,1024.054424
0.0,75,1025.739339
100.0,19,1026.165666
0.0,75,1027.830476
100.0,12,1028.09306
100.0,41,1028.999254
100.0,16,1029.358487
100.0,36,1030.183832
100.0,18,1030.623277
100.0,35,1031.431607
100.0,1,1031.466153
100.0,50,1032.635532
0.0,75,1036.919024
100.0,35,1037.688153
100.0,61,1039.173055
100.0,43,1040.167393
0.0,75,1041.880195
100.0,51,1043.009106
0.0,75,1044.72855
100.0,37,1045.587639
100.0,20,1046.030741
100.0,23,1046.545299
100.0,32,1047.256373
0.0,75,1048.900156
100.0,17,1049.300983
100.0,17,1049.688729
100.0,32,1050.396046
100.0,24,1050.926436
100.0,14,1051.240752
100.0,15,1051.587238
100.0,41,1052.497981
100.0,12,1052.774959
100.0,46,1053.797068
0.0,75,1055.441899
100.0,47,1056.509905
-100.0,50,1057.608203
0.0,75,1059.248445
0.0,75,1061.005467
100.0,52,1062.338357
0.0,75,1064.081134
100.0,32,1064.824435
100.0,22,1065.359776
100.0,23,1065.893898
100.0,18,1066.324726
100.0,14,1066.638204
100.0,31,1067.357173
0.0,75,1069.211234
100.0,55,1070.592026
100.0,36,1071.441041
0.0,75,1073.14601
100.0,27,1073.751943
100.0,32,1074.487354
100.0,26,1075.107859
100.0,67,1076.765326
100.0,68,1078.49836
100.0,25,1079.095737
100.0,37,1079.939449
100.0,30,1080.643588
100.0,10,1080.873787
100.0,28,1081.487708
100.0,48,1082.571078
100.0,40,1085.994504
100.0,11,1086.300997
100.0,9,1086.543453
100.0,12,1086.838135
100.0,27,1087.470274
-100.0,69,1089.059941
100.0,65,1090.487861
100.0,21,1091.000769
-100.0,16,1091.392323
0.0,75,1093.191468
100.0,6,1093.351354
100.0,11,1093.641833
-100.0,21,1094.175657
100.0,61,1095.853925
100.0,24,1096.536314
100.0,9,1096.775236
0.0,75,1098.70996
0.0,75,1100.579238
100.0,9,1100.806119
100.0,27,1101.470857
100.0,34,1102.307898
100.0,41,1103.256812
100.0,25,1103.818579
100.0,34,1104.619571
100.0,75,1106.438255
100.0,12,1106.71838
100.0,24,1107.258337
-100.0,47,1108.369921
100.0,5,1108.504533
100.0,56,1109.80519
100.0,26,1110.384257
100.0,29,1111.04558
0.0,75,1112.725029
100.0,22,1113.229466
0.0,75,1114.876303
100.0,9,1115.083224
0.0,75,1116.806006
0.0,75,1118.621575
100.0,29,1119.479403
-100.0,7,1119.664083
100.0,29,1120.369073
100.0,23,1120.954739
100.0,13,1121.283301
100.0,60,1122.843449
100.0,35,1123.683877
100.0,9,1123.907342
100.0,19,1124.385112
-100.0,9,1124.605139
100.0,31,1125.381525
100.0,5,1125.509987
100.0,17,1125.962041
100.0,15,1126.381132
100.0,20,1126.945492
100.0,38,1127.879973
100.0,23,1128.450833
100.0,15,1128.873129
0.0,75,1130.666017
100.0,21,1131.143468
100.0,13,1131.464927
100.0,40,1132.40107
100.0,21,1132.867218
0.0,75,1134.554007
100.0,53,1138.42477
100.0,59,1139.77709
100.0,31,1140.48009
100.0,14,1140.814183
100.0,13,1141.112647
100.0,19,1141.542505
-100.0,57,1142.804816
100.0,23,1143.345868
100.0,45,1144.365783
100.0,3,1144.451892
100.0,38,1145.340238
-100.0,48,1146.421972
100.0,14,1146.767305
100.0,31,1147.50525
100.0,17,1147.901435
100.0,19,1148.340542
100.0,67,1149.989588
0.0,75,1151.71162
100.0,19,1152.15704
100.0,30,1152.917595
100.0,25,1153.578446
0.0,75,1155.375029
100.0,11,1155.642755
100.0,19,1156.090012
100.0,33,1156.878468
-100.0,1,1156.913072
0.0,75,1162.214808
100.0,18,1162.724455
100.0,26,1163.365839
100.0,10,1163.592553
100.0,9,1163.780472
0.0,75,1165.703148
0.0,75,1167.714497
100.0,1,1167.753689
100.0,34,1168.669653
100.0,13,1169.028317
100.0,19,1169.592196
0.0,75,1171.436084
100.0,72,1173.246909
100.0,28,1173.992023
100.0,28,1174.732359
100.0,18,1175.204243
100.0,21,1175.709836
100.0,8,1175.908177
100.0,22,1176.522247
-100.0,20,1177.050476
0.0,75,1178.936233
100.0,43,1179.999522
100.0,33,1180.88565
100.0,16,1181.336761
100.0,5,1181.481869
100.0,35,1182.450743
0.0,75,1184.466015
100.0,10,1184.77848
100.0,34,1185.607389
-100.0,5,1185.740083
0.0,75,1187.569885
-100.0,21,1188.087085
100.0,16,1188.496377
100.0,24,1189.08906
100.0,54,1190.472965
100.0,49,1191.816972
100.0,55,1195.491976
100.0,5,1195.59796
100.0,48,1196.521486
100.0,5,1196.640523
0.0,75,1198.466982
100.0,9,1198.689724
100.0,11,1198.975354
100.0,26,1199.629853
100.0,25,1200.221621
100.0,25,1200.865074
100.0,16,1201.261715
100.0,32,1202.057041
100.0,18,1202.533054
100.0,5,1202.66163
100.0,31,1203.442111
100.0,32,1204.221068
100.0,18,1204.687729
100.0,26,1205.335402
100.0,29,1206.046184
100.0,7,1206.220442
100.0,12,1206.523093
100.0,29,1207.303131
100.0,53,1208.656679
100.0,1,1208.689753
100.0,20,1209.201116
100.0,12,1209.505776
100.0,23,1210.096402
100.0,29,1210.844055
100.0,13,1211.177647
100.0,22,1211.747745
0.0,75,1213.569232
100.0,13,1213.887964
100.0,25,1214.488823
100.0,46,1215.624979
100.0,39,1216.574385
100.0,23,1217.129809
100.0,9,1217.352652
100.0,17,1217.772938
100.0,21,1218.26046
100.0,18,1218.692533
100.0,66,1220.232011
100.0,29,1220.929687
100.0,53,1222.15405
100.0,29,1222.808411
100.0,26,1223.420834
100.0,20,1223.922649
100.0,55,1225.22577
0.0,75,1227.003735
100.0,18,1227.462687
-100.0,10,1227.742692
100.0,15,1228.096032
100.0,13,1228.41189
0.0,75,1230.124796
100.0,73,1231.850168
0.0,75,1233.589509
100.0,24,1234.158422
100.0,14,1234.517951
100.0,27,1235.146662
100.0,13,1235.456542
100.0,24,1236.020965
100.0,11,1236.282729
100.0,35,1237.118626
100.0,50,1238.467679
100.0,55,1239.864875
100.0,45,1240.922922
100.0,33,1241.706622
-100.0,16,1242.120681
100.0,65,1243.759048
100.0,51,1247.683527
-100.0,45,1248.746189
100.0,28,1249.398764
100.0,30,1250.100257
100.0,12,1250.386405
100.0,14,1250.709801
100.0,17,1251.112345
100.0,3,1251.188146
100.0,43,1252.166525
100.0,6,1252.314333
-100.0,10,1252.563272
100.0,26,1253.165153
0.0,75,1254.942956
0.0,75,1256.640511
100.0,27,1257.256185
0.0,75,1258.982457
100.0,11,1259.23727
100.0,4,1259.340589
100.0,22,1259.858257
0.0,75,1261.540487
100.0,20,1261.991359
100.0,40,1262.884996
100.0,49,1263.975692
0.0,75,1265.670291
100.0,15,1266.01221
100.0,44,1267.035045
0.0,75,1268.751999
100.0,50,1269.919839
0.0,75,1271.689299
100.0,21,1272.182325
0.0,75,1273.940485
100.0,16,1274.352973
100.0,41,1275.30274
100.0,53,1276.600224
0.0,75,1278.383276
0.0,75,1280.08438
100.0,32,1280.839673
100.0,21,1281.349604
100.0,21,1281.852833
100.0,19,1282.289153
0.0,75,1283.994035
0.0,75,1285.706952
0.0,75,1287.409842
100.0,22,1287.926963
100.0,22,1288.444926
100.0,13,1288.744607
100.0,7,1288.904109
100.0,46,1289.972721
100.0,23,1290.520662
100.0,9,1290.731759
100.0,7,1290.910105
100.0,32,1291.661416
100.0,48,1292.778242
100.0,37,1293.606881
100.0,24,1294.163162
100.0,35,1297.482843
100.0,27,1298.106999
100.0,10,1298.346704
100.0,12,1298.637411
100.0,32,1299.380172
100.0,8,1299.572378
100.0,17,1300.002118
100.0,38,1301.061948
100.0,33,1301.891431
0.0,75,1303.803842
100.0,7,1303.986695
100.0,42,1305.029665
100.0,21,1305.523068
100.0,11,1305.789505
-100.0,8,1305.997311
100.0,71,1307.733776
100.0,11,1308.000613
-100.0,33,1308.772883
100.0,24,1309.335702
-100.0,63,1310.888792
100.0,20,1311.390794
100.0,26,1312.072005
100.0,30,1312.846989
0.0,75,1314.652696
100.0,9,1314.86939
100.0,27,1315.517307
100.0,4,1315.622335
0.0,75,1317.404198
100.0,22,1317.975147
-100.0,11,1318.266879
100.0,3,1318.356277
0.0,75,1320.1389
-100.0,11,1320.401949
100.0,8,1320.597392
100.0,31,1321.316553
100.0,21,1321.806244
-100.0,7,1321.977509
100.0,32,1322.737118
0.0,75,1324.457456
100.0,36,1325.294823
100.0,34,1326.091731
100.0,25,1326.677545
100.0,26,1327.285461
100.0,31,1328.012832
0.0,75,1329.764565
100.0,34,1330.618158
100.0,41,1331.636623
