#{"t_start": 1749222422.0327325, "env_id": "None"}
r,l,t
100.0,99,686.723322
100.0,34,688.480922
100.0,74,689.561743
100.0,88,690.863904
100.0,85,692.08584
100.0,101,693.543339
100.0,167,696.155631
100.0,136,698.1581
100.0,71,699.205255
100.0,110,700.794239
100.0,61,701.677941
100.0,102,703.183843
0.0,200,706.093896
-100.0,61,706.983482
100.0,48,707.679595
0.0,200,710.545192
100.0,53,711.313015
100.0,153,713.507256
100.0,125,715.303693
100.0,126,717.113297
100.0,48,717.814066
100.0,87,720.327645
-100.0,54,721.209174
100.0,64,722.158606
100.0,139,724.218767
100.0,136,726.234091
100.0,198,729.160724
100.0,69,730.179101
100.0,54,730.981286
100.0,177,733.579278
0.0,200,736.527229
100.0,65,737.47734
100.0,69,738.510846
100.0,97,739.956788
100.0,95,741.355305
100.0,141,743.441372
100.0,107,745.026846
100.0,85,746.43444
100.0,166,748.901665
100.0,39,749.480285
-100.0,14,749.69325
100.0,73,751.976124
100.0,77,753.116385
100.0,24,753.478468
100.0,108,755.078604
100.0,87,756.378141
100.0,29,756.80957
100.0,56,757.636714
100.0,60,758.532661
100.0,94,759.909324
100.0,66,760.901461
100.0,56,761.755773
100.0,152,763.987063
100.0,70,765.038635
100.0,97,766.47687
100.0,67,767.461941
100.0,16,767.699586
-100.0,110,769.456626
100.0,48,770.168014
100.0,103,771.70466
100.0,66,772.689552
100.0,86,773.96316
-100.0,34,774.46163
0.0,200,777.42918
100.0,69,778.453231
-100.0,10,778.609509
-100.0,27,779.014091
100.0,46,779.698758
100.0,85,780.954178
100.0,57,782.953561
100.0,60,783.853912
100.0,108,785.451217
100.0,171,787.972447
100.0,160,790.436067
100.0,75,791.543649
100.0,107,793.113171
100.0,49,793.850386
100.0,200,807.436844
100.0,50,808.212702
100.0,71,809.283396
100.0,166,811.82695
100.0,68,812.98523
100.0,121,814.841411
100.0,86,816.114229
100.0,77,817.241344
0.0,200,820.241902
100.0,16,820.491919
100.0,78,821.656257
100.0,1,821.67788
100.0,72,822.740696
100.0,84,823.980227
100.0,100,826.630214
100.0,47,827.324695
100.0,50,828.081326
100.0,61,828.983332
100.0,161,831.360661
100.0,56,832.18554
100.0,17,832.443725
100.0,56,833.268417
100.0,108,834.908177
100.0,112,836.595528
100.0,95,838.186695
100.0,45,838.858299
100.0,112,840.565021
100.0,161,842.955232
100.0,154,845.236166
100.0,33,845.733223
100.0,106,847.307945
100.0,116,849.026536
100.0,86,850.322829
100.0,82,851.539411
100.0,47,852.239659
100.0,122,854.036595
100.0,183,858.003676
100.0,79,859.185127
100.0,32,859.666605
100.0,52,860.438635
100.0,39,861.096263
-100.0,51,861.945831
100.0,28,862.372097
100.0,67,863.364242
100.0,47,864.068701
100.0,58,864.922313
100.0,104,866.492486
-100.0,101,868.005923
100.0,80,869.199386
100.0,95,870.612657
100.0,24,870.974463
-100.0,37,871.522647
100.0,106,873.090651
100.0,41,873.700107
100.0,67,874.682168
100.0,42,875.310091
100.0,106,876.898689
100.0,85,878.16791
100.0,50,878.935299
100.0,48,879.659712
100.0,79,880.841363
100.0,25,881.213295
100.0,81,882.402779
100.0,42,883.030755
100.0,59,883.914158
100.0,56,884.875887
100.0,101,886.508182
100.0,36,887.062335
100.0,80,889.495691
100.0,45,890.216311
100.0,22,890.547471
100.0,120,892.326041
100.0,97,893.779141
100.0,129,895.694159
100.0,117,897.468117
100.0,138,899.517726
100.0,23,899.861407
100.0,133,901.84748
100.0,87,903.154515
100.0,44,903.848795
100.0,45,904.529152
100.0,111,906.14948
100.0,78,907.371505
100.0,32,907.847418
100.0,81,909.049825
100.0,37,909.694647
100.0,11,909.864305
100.0,155,912.139836
100.0,44,912.780832
100.0,29,913.205819
100.0,109,914.792328
100.0,17,915.045946
100.0,101,916.530937
100.0,135,918.544845
100.0,1,918.566483
100.0,95,919.951837
100.0,111,922.795278
100.0,81,923.99057
100.0,27,924.391277
100.0,9,924.527207
100.0,171,927.078666
100.0,83,928.327489
100.0,29,928.793898
100.0,60,929.68832
100.0,113,931.367485
100.0,35,931.88565
100.0,36,932.425657
100.0,101,934.053412
100.0,47,934.770651
100.0,30,935.225282
100.0,98,936.681222
100.0,86,937.948153
100.0,44,938.603303
100.0,48,939.315758
100.0,89,940.632303
100.0,126,942.509237
100.0,106,944.077069
100.0,26,944.463938
100.0,49,945.191831
100.0,106,946.755422
100.0,79,947.917835
100.0,187,950.675845
100.0,75,951.795771
100.0,53,953.983886
100.0,17,954.254866
-100.0,31,954.720521
100.0,29,955.155285
100.0,6,955.25091
100.0,25,955.625845
100.0,79,956.783486
100.0,82,957.982071
100.0,77,959.128937
100.0,73,960.20557
100.0,66,961.187822
100.0,73,962.254334
100.0,45,973.533503
100.0,41,974.167616
100.0,106,975.760321
100.0,44,976.437293
100.0,147,978.817808
100.0,38,979.398543
100.0,61,980.326052
100.0,1,980.348073
100.0,131,982.303766
100.0,55,983.141834
100.0,77,984.304437
100.0,109,985.945154
100.0,41,986.583213
100.0,87,987.990165
100.0,54,988.837109
100.0,100,990.391338
-100.0,52,991.184688
100.0,36,991.742339
100.0,44,992.411464
100.0,109,994.082942
100.0,111,996.951544
-100.0,13,997.159825
100.0,33,997.658498
-100.0,114,999.382301
100.0,17,999.644391
-100.0,37,1000.204845
100.0,79,1001.405773
100.0,3,1001.457706
100.0,101,1003.034708
100.0,59,1003.984395
100.0,89,1005.330726
100.0,85,1006.620643
100.0,43,1007.301569
100.0,116,1009.07509
100.0,40,1009.686929
100.0,19,1009.981443
100.0,20,1010.284536
100.0,76,1011.425562
100.0,147,1013.634402
100.0,48,1014.361021
100.0,61,1015.295915
100.0,95,1016.727576
100.0,131,1018.703551
100.0,47,1019.413788
100.0,31,1019.888673
100.0,9,1020.030171
100.0,88,1021.370407
100.0,61,1022.299143
100.0,124,1024.170352
100.0,68,1025.206417
100.0,91,1026.577476
100.0,71,1028.990486
100.0,112,1030.808085
100.0,50,1031.56821
100.0,37,1032.123982
100.0,75,1033.250666
100.0,60,1034.169775
100.0,47,1034.878753
100.0,51,1035.65206
100.0,18,1035.929156
100.0,108,1037.565624
100.0,45,1038.237303
100.0,28,1038.667842
100.0,26,1039.063541
100.0,40,1039.667257
-100.0,55,1040.490138
100.0,123,1042.337227
-100.0,135,1044.362455
100.0,74,1045.467022
100.0,59,1046.357192
-100.0,14,1046.586813
100.0,57,1047.495368
100.0,148,1049.725741
100.0,48,1050.447573
100.0,27,1050.861942
100.0,65,1051.843169
100.0,94,1053.258038
100.0,97,1054.723696
100.0,81,1055.962735
100.0,69,1057.086869
100.0,22,1057.421575
100.0,48,1058.145519
100.0,118,1059.937116
100.0,66,1062.132425
100.0,30,1062.603518
100.0,135,1064.635194
-100.0,140,1066.76071
100.0,112,1068.474971
100.0,61,1069.416528
-100.0,39,1070.020354
100.0,53,1070.843336
100.0,40,1071.449163
100.0,34,1071.969176
100.0,25,1072.350356
100.0,133,1074.357536
100.0,51,1075.125438
100.0,32,1075.608562
100.0,55,1076.444487
100.0,85,1077.944589
100.0,55,1078.78143
100.0,119,1080.572132
100.0,24,1080.935322
100.0,143,1083.09389
-100.0,55,1083.928861
100.0,26,1084.325504
100.0,28,1084.749285
100.0,15,1084.977301
100.0,35,1085.519513
100.0,92,1086.934116
100.0,164,1089.394229
100.0,16,1089.645175
100.0,61,1090.565699
100.0,107,1092.18399
100.0,70,1094.453269
100.0,78,1095.634851
100.0,106,1097.234496
100.0,132,1099.237955
100.0,59,1100.128875
100.0,86,1101.41414
100.0,67,1102.4182
100.0,92,1103.793078
100.0,5,1103.872694
100.0,70,1105.042774
100.0,31,1105.542115
100.0,29,1105.999258
100.0,23,1106.351129
100.0,58,1107.255054
100.0,79,1108.455822
100.0,15,1108.687333
100.0,73,1109.785907
100.0,76,1110.937954
-100.0,8,1111.06264
100.0,66,1112.061
100.0,63,1113.012416
100.0,63,1113.989848
100.0,17,1114.266245
100.0,17,1114.544414
100.0,37,1115.107273
100.0,58,1115.986055
-100.0,28,1116.413921
-100.0,25,1116.794227
100.0,53,1117.589088
100.0,103,1119.131921
100.0,100,1120.636019
100.0,27,1121.048235
-100.0,144,1123.213671
100.0,112,1126.135674
-100.0,37,1126.760844
100.0,28,1127.190669
100.0,89,1128.548117
100.0,64,1129.521724
100.0,23,1129.867596
100.0,38,1130.446471
100.0,70,1131.513444
100.0,80,1137.191717
100.0,31,1137.679734
100.0,22,1138.02527
100.0,70,1139.083871
100.0,28,1139.511503
100.0,64,1140.487825
100.0,31,1140.952231
100.0,33,1141.459435
100.0,20,1141.772485
100.0,10,1141.932727
100.0,26,1142.33454
100.0,68,1143.385617
100.0,85,1144.711423
100.0,51,1145.488747
100.0,60,1146.404737
100.0,38,1146.989417
-100.0,30,1147.445738
100.0,44,1148.115254
100.0,78,1149.454432
100.0,80,1150.690957
100.0,46,1151.411366
100.0,82,1152.705253
100.0,164,1155.226314
100.0,53,1156.037117
100.0,60,1156.951465
100.0,98,1158.440054
100.0,48,1159.181074
100.0,110,1160.842012
100.0,46,1161.537398
100.0,69,1163.758065
100.0,17,1164.026341
100.0,41,1164.653523
-100.0,57,1165.516021
100.0,46,1166.214343
100.0,28,1166.638611
100.0,78,1167.814925
100.0,82,1169.059196
100.0,4,1169.1243
100.0,101,1170.660722
100.0,112,1172.348655
100.0,68,1173.523399
-100.0,23,1173.897501
100.0,57,1174.772169
100.0,35,1175.307109
100.0,118,1177.09026
100.0,160,1179.507168
100.0,30,1179.963664
100.0,96,1181.41305
100.0,48,1182.145303
100.0,42,1182.782446
100.0,74,1183.899985
100.0,14,1184.114697
100.0,142,1186.261148
100.0,6,1186.356251
100.0,86,1187.652182
100.0,16,1187.900177
100.0,96,1189.36119
100.0,31,1189.833537
100.0,86,1191.139827
100.0,34,1191.680335
-100.0,84,1193.002614
100.0,48,1193.740817
100.0,8,1193.867377
100.0,48,1194.591157
-100.0,31,1196.4619
-100.0,25,1196.858361
100.0,54,1197.690606
100.0,39,1198.275971
100.0,18,1198.562822
-100.0,17,1198.822503
100.0,36,1199.36207
100.0,51,1200.127262
100.0,36,1200.678093
100.0,54,1201.485579
100.0,3,1201.53514
100.0,55,1202.386194
100.0,72,1203.485536
