#{"t_start": 1748952437.2927763, "env_id": "None"}
r,l,t,mean_dt,std_dt
0.0,251,3548.741265,0.39954233169555664,0.17331629991531372
100.0,1,3548.761273,0.7669597268104553,0.0
100.0,89,3549.877227,0.2893107235431671,0.34230637550354004
100.0,64,3550.669115,0.3106817603111267,0.22185760736465454
100.0,73,3551.569767,0.21658575534820557,0.28257250785827637
100.0,74,3701.701524,0.1976611465215683,0.22754508256912231
100.0,36,3702.147538,0.40678033232688904,0.31940385699272156
0.0,805,3712.085944,0.12423647940158844,0.1505102813243866
0.0,753,3721.231364,0.13306403160095215,0.1484348475933075
100.0,53,3721.879451,0.3873811662197113,0.2603764832019806
100.0,82,3872.594651,0.19074763357639313,0.21241459250450134
100.0,59,3873.317255,0.2678889334201813,0.31290489435195923
100.0,59,3874.048383,0.26497846841812134,0.30241429805755615
100.0,18,3874.276412,0.2515137791633606,0.2347380667924881
0.0,487,3880.286777,0.20560693740844727,0.10623743385076523
100.0,59,4031.875972,0.40856048464775085,0.3377092182636261
100.0,71,4032.771434,0.44336315989494324,0.3451896607875824
0.0,302,4036.536844,0.3312743604183197,0.17144852876663208
100.0,29,4036.905317,0.5608318448066711,0.39350393414497375
100.0,11,4037.049832,0.2872042655944824,0.20804527401924133
100.0,4,4188.743853,0.7729518413543701,0.45126062631607056
100.0,23,4189.036397,0.37138739228248596,0.33098021149635315
100.0,39,4189.528561,0.5284848809242249,0.4218475818634033
100.0,64,4190.325299,0.4758378565311432,0.38838016986846924
100.0,29,4190.692852,0.543156087398529,0.46304264664649963
100.0,47,4342.681064,0.48729637265205383,0.4157421886920929
100.0,62,4343.455871,0.47312405705451965,0.40010735392570496
100.0,30,4343.833413,0.560080349445343,0.48878946900367737
100.0,20,4344.088963,0.7259593605995178,0.48026296496391296
0.0,1093,4357.568558,0.09151305258274078,0.11589624732732773
100.0,21,4509.446432,0.5499619245529175,0.47195327281951904
100.0,67,4510.270447,0.16605472564697266,0.2070605307817459
0.0,1157,4524.553929,0.0864306092262268,0.11190657317638397
100.0,19,4524.790954,0.7898153066635132,0.594218373298645
100.0,46,4525.357026,0.5405036807060242,0.49640631675720215
100.0,26,4682.136418,0.5925506949424744,0.5238217711448669
100.0,24,4682.451688,0.6157301664352417,0.48961085081100464
100.0,28,4682.803243,0.703892171382904,0.5855763554573059
100.0,62,4683.580141,0.4102706015110016,0.347636342048645
0.0,347,4687.973334,0.28895488381385803,0.18850749731063843
100.0,43,4844.504967,0.5851081013679504,0.5003979206085205
100.0,11,4844.648451,0.8650113940238953,0.6220360994338989
100.0,46,4845.237472,0.5083948373794556,0.4635460674762726
100.0,63,4846.030562,0.4227685034275055,0.4061400890350342
100.0,39,4846.524073,0.24256522953510284,0.17286287248134613
100.0,251,5009.802254,0.2629346549510956,0.30144476890563965
100.0,14,5009.995306,0.8926700949668884,0.6518555879592896
100.0,12,5010.158879,0.6841956973075867,0.6133928894996643
0.0,356,5014.610352,0.28110525012016296,0.2436971366405487
100.0,56,5015.31797,0.46172794699668884,0.5437477231025696
100.0,90,5174.87467,0.3857384920120239,0.44065040349960327
100.0,13,5175.045204,0.899358332157135,0.6882442235946655
100.0,49,5175.662452,0.6375005841255188,0.6018309593200684
100.0,42,5176.194046,0.47088849544525146,0.5154012441635132
100.0,75,5177.126533,0.3083624541759491,0.3441813290119171
100.0,116,5336.518408,0.3292005658149719,0.5332202315330505
100.0,26,5336.847952,0.5595793724060059,0.44573545455932617
100.0,16,5337.054985,0.9251896142959595,0.5970353484153748
100.0,14,5337.238601,0.6442937850952148,0.4977480471134186
100.0,6,5337.321115,1.0914250612258911,0.5833298563957214
100.0,4,5496.146946,1.1306788921356201,0.40679416060447693
100.0,35,5496.589643,0.7850704193115234,0.6801888942718506
100.0,24,5496.893185,0.9318837523460388,0.7338111996650696
100.0,11,5497.034214,0.4565807580947876,0.3921887278556824
100.0,55,5497.719032,0.6311231851577759,0.5572643280029297
100.0,42,5657.151582,0.7697197794914246,0.6612513065338135
100.0,35,5657.585187,0.23550039529800415,0.38915950059890747
100.0,26,5657.918448,0.962458610534668,0.690746545791626
100.0,19,5658.156505,0.6317033767700195,0.6374338865280151
100.0,6,5658.238012,0.7521846890449524,0.57379549741745
100.0,17,5817.888238,1.0820790529251099,0.6765715479850769
100.0,4,5817.944755,0.8368397355079651,0.4687292277812958
100.0,36,5818.404205,0.9884378910064697,0.67904132604599
100.0,9,5818.52123,0.4860004782676697,0.4242248833179474
100.0,20,5818.778797,1.1149932146072388,0.6819714903831482
100.0,49,5984.000391,0.8135108947753906,0.6927919983863831
100.0,55,5984.683589,0.4645465016365051,0.44059690833091736
100.0,36,5985.13665,0.892558217048645,0.6534199118614197
100.0,14,5985.32168,1.011142373085022,0.6566287279129028
100.0,13,5985.489708,1.1690560579299927,0.5264199376106262
100.0,20,6151.805779,1.1419919729232788,0.6068156957626343
100.0,12,6151.967293,1.017748236656189,0.6582120060920715
100.0,14,6152.154323,1.092358112335205,0.6686316728591919
100.0,42,6152.686247,0.8376917243003845,0.6266008615493774
100.0,30,6153.076821,1.0728950500488281,0.5755873322486877
100.0,16,6318.308369,1.2649223804473877,0.6636075973510742
100.0,10,6318.44097,1.1753151416778564,0.35084033012390137
100.0,24,6318.7501,1.1265859603881836,0.5917876362800598
100.0,6,6318.831604,1.09026038646698,0.4635942578315735
100.0,23,6319.127457,0.7981465458869934,0.6352149844169617
100.0,17,6485.89117,0.9151839017868042,0.605212390422821
100.0,42,6486.424737,0.7877624034881592,0.5859397649765015
100.0,24,6486.738284,1.1204380989074707,0.6200562715530396
100.0,18,6486.974421,1.1101336479187012,0.49112722277641296
100.0,18,6487.210459,1.2928730249404907,0.6628879904747009
100.0,8,6653.725683,1.4066157341003418,0.5523104071617126
100.0,25,6654.038245,0.5694571733474731,0.541747510433197
100.0,12,6654.193766,1.1074014902114868,0.5557195544242859
100.0,4,6654.251285,1.2825731039047241,0.6687206625938416
100.0,18,6654.490319,1.2665324211120605,0.6470107436180115
100.0,11,6822.109162,1.0470447540283203,0.6117205023765564
100.0,14,6822.288095,0.8236698508262634,0.597496509552002
100.0,28,6822.654634,1.1973217725753784,0.6425312757492065
100.0,8,6822.767664,1.3759448528289795,0.5337627530097961
100.0,11,6822.916184,0.9574483633041382,0.5859735608100891
100.0,13,6991.182203,1.4041194915771484,0.5112726092338562
100.0,27,6991.534278,0.7681654691696167,0.639686107635498
0.0,91,6992.717511,1.1098767518997192,0.1199265643954277
100.0,28,6993.096067,1.2649649381637573,0.6159806251525879
100.0,39,6993.596658,0.9244379997253418,0.7300560474395752
100.0,17,7163.557807,0.5348902344703674,0.5298004150390625
100.0,11,7163.707327,1.304514765739441,0.5728468894958496
100.0,41,7164.247453,0.8114539384841919,0.5392574071884155
100.0,20,7164.54001,1.0764105319976807,0.6712799072265625
100.0,57,7165.266636,0.7927536964416504,0.706678569316864
39111328,0.20223145186901093
0.0,569,1806.770177,0.17675480246543884,0.21582166850566864
0.0,531,1814.104339,0.18934014439582825,0.22951099276542664
0.0,474,1820.614629,0.2114339917898178,0.2355399876832962
100.0,128,1822.371556,0.3244880437850952,0.3145698308944702
100.0,412,1829.097814,0.22751055657863617,0.2585482895374298
0.0,484,1835.706671,0.2074786126613617,0.2485787570476532
0.0,521,1842.994729,0.19216758012771606,0.23264585435390472
0.0,529,1850.215686,0.18990780413150787,0.23070240020751953
-100.0,190,1852.839314,0.24031810462474823,0.2629137337207794
0.0,417,1859.678456,0.23995830118656158,0.29767706990242004
0.0,402,1865.322315,0.24882270395755768,0.2762244641780853
0.0,430,1871.238679,0.23332379758358002,0.2534129023551941
100.0,240,1874.533304,0.23385176062583923,0.26208195090293884
100.0,428,1880.474108,0.1886909157037735,0.23614346981048584
-100.0,280,1884.361629,0.16804520785808563,0.2084599733352661
0.0,580,1945.739613,0.1724269539117813,0.2113405019044876
0.0,370,1950.846577,0.2704848349094391,0.27885812520980835
100.0,455,1957.076429,0.17220905423164368,0.21886223554611206
0.0,684,1966.435058,0.1463637501001358,0.18551214039325714
100.0,289,1971.485347,0.25936463475227356,0.275989830493927
100.0,53,1972.223496,0.25602295994758606,0.24958913028240204
-100.0,125,1973.947461,0.1995553821325302,0.20026955008506775
0.0,524,1981.118124,0.19092853367328644,0.23497171700000763
-100.0,439,1987.179689,0.20871900022029877,0.2514297366142273
100.0,19,1987.448904,0.19602544605731964,0.24207065999507904
-100.0,478,1994.027598,0.1676185429096222,0.21290330588817596
100.0,441,2001.1854,0.20361362397670746,0.243272602558136
100.0,299,2005.296478,0.2584523856639862,0.27433979511260986
100.0,47,2005.945692,0.237423375248909,0.26102322340011597
-100.0,145,2007.951684,0.2666848301887512,0.2916066646575928
0.0,443,2014.136453,0.22708655893802643,0.25210702419281006
100.0,318,2018.499878,0.18043243885040283,0.21226538717746735
0.0,444,2024.612822,0.2255704700946808,0.2749439477920532
100.0,294,2029.718005,0.23618371784687042,0.25618454813957214
-100.0,159,2031.9166,0.24448226392269135,0.2749062776565552
0.0,508,2038.869905,0.19690553843975067,0.24097183346748352
0.0,486,2045.503224,0.20698735117912292,0.2593863010406494
-100.0,40,2046.052325,0.3388420045375824,0.26223233342170715
-100.0,31,2046.494397,0.2108180820941925,0.22134575247764587
100.0,82,2047.61313,0.22518569231033325,0.24512794613838196
100.0,214,2050.529748,0.26967281103134155,0.2919744551181793
100.0,10,2050.67236,0.26768335700035095,0.3628329634666443
0.0,551,2059.348739,0.18152597546577454,0.24045932292938232
-100.0,227,2062.471425,0.24355275928974152,0.289176344871521
100.0,100,2063.842675,0.36785680055618286,0.3374274969100952
0.0,523,2070.999413,0.19125978648662567,0.24430720508098602
0.0,475,2077.483994,0.2107914388179779,0.2439502477645874
0.0,470,2139.047254,0.21287912130355835,0.2442459762096405
0.0,620,2148.659046,0.161304771900177,0.20475055277347565
0.0,467,2155.062802,0.21457354724407196,0.26131102442741394
0.0,509,2162.111453,0.19655956327915192,0.2433435022830963
0.0,410,2167.716836,0.2445307970046997,0.2641459107398987
0.0,513,2176.002586,0.1949697732925415,0.24490459263324738
0.0,603,2184.304293,0.1663087159395218,0.2198350578546524
-100.0,43,2184.902421,0.2567972242832184,0.2860175669193268
100.0,498,2191.689667,0.20127840340137482,0.2369244396686554
100.0,69,2192.640892,0.1989966630935669,0.2165907770395279
0.0,621,2202.225797,0.16219337284564972,0.21568197011947632
100.0,169,2204.578007,0.20787930488586426,0.24447456002235413
100.0,83,2205.71731,0.3369041681289673,0.3095206618309021
100.0,107,2207.219795,0.2962489724159241,0.3178117573261261
100.0,244,2210.573555,0.20012636482715607,0.23508010804653168
100.0,290,2214.538664,0.20151127874851227,0.24719011783599854
100.0,166,2216.803013,0.27533870935440063,0.3124088943004608
0.0,429,2222.65757,0.2335512340068817,0.2696092128753662
100.0,160,2224.839252,0.22315192222595215,0.2956676483154297
100.0,149,2226.862744,0.2796993851661682,0.3049088418483734
100.0,192,2230.55159,0.2920891344547272,0.31883934140205383
100.0,359,2235.4632,0.13519829511642456,0.18069712817668915
100.0,498,2242.282511,0.20186340808868408,0.25018349289894104
0.0,527,2249.449662,0.19065076112747192,0.24868768453598022
0.0,477,2255.944874,0.2098665088415146,0.2374752312898636
0.0,460,2263.35302,0.21740758419036865,0.2655719518661499
100.0,389,2268.740279,0.2004205882549286,0.2720367908477783
0.0,520,2275.805989,0.1923530250787735,0.24904750287532806
100.0,256,2318.861517,0.21236354112625122,0.24966035783290863
100.0,230,2322.015312,0.30820366740226746,0.3085455000400543
100.0,132,2323.820852,0.36541083455085754,0.31474852561950684
0.0,533,2332.130313,0.18766552209854126,0.23847466707229614
100.0,181,2334.606825,0.314718097448349,0.31969302892684937
-100.0,397,2340.03951,0.20720598101615906,0.2302171289920807
100.0,407,2345.603034,0.20262400805950165,0.2420741766691208
0.0,587,2353.574902,0.17052283883094788,0.2219526171684265
0.0,651,2363.527981,0.1536383330821991,0.20264330506324768
100.0,103,2364.932188,0.35299745202064514,0.3239280879497528
-100.0,47,2365.573698,0.13049998879432678,0.19432714581489563
-100.0,454,2371.725737,0.1674475073814392,0.20794743299484253
100.0,39,2372.266656,0.32722824811935425,0.3198860287666321
100.0,230,2375.443424,0.2291516661643982,0.28535887598991394
0.0,483,2382.03005,0.20708703994750977,0.25380760431289673
100.0,365,2388.10379,0.22033026814460754,0.27750763297080994
0.0,566,2395.773888,0.17754337191581726,0.2358117550611496
0.0,510,2402.744823,0.1966700553894043,0.2605339288711548
100.0,57,2403.527825,0.3974725008010864,0.39692071080207825
100.0,418,2409.244742,0.19011130928993225,0.23442061245441437
0.0,636,2418.989531,0.15840986371040344,0.2107432335615158
0.0,479,2425.572812,0.2090349793434143,0.2718037962913513
100.0,315,2429.87602,0.1820617914199829,0.22380857169628143
100.0,258,2433.364256,0.1758110225200653,0.24184423685073853
0.0,449,2439.481446,0.22334904968738556,0.2577219009399414
100.0,218,2443.524665,0.2700657844543457,0.2885713577270508
-100.0,321,2448.010641,0.18962259590625763,0.24028010666370392
100.0,99,2449.389888,0.4110758304595947,0.3528675436973572
100.0,333,2453.965855,0.22305919229984283,0.2816758155822754
100.0,176,2456.399273,0.1850520223379135,0.2352825105190277
0.0,501,2483.776857,0.1999744176864624,0.26751431822776794
0.0,423,2489.587113,0.2369241863489151,0.2741537392139435
100.0,144,2492.647181,0.2891729772090912,0.3016049265861511
100.0,343,2497.357875,0.24269700050354004,0.2622445821762085
0.0,547,2504.852585,0.18284201622009277,0.2510725259780884
100.0,146,2506.852971,0.37009182572364807,0.31550732254981995
100.0,180,2509.331033,0.24883490800857544,0.2779623568058014
100.0,112,2510.874869,0.2904055714607239,0.2905545234680176
100.0,57,2511.674036,0.300017774105072,0.3025331497192383
0.0,450,2517.861577,0.2227230817079544,0.2716359794139862
100.0,238,2522.169773,0.27716362476348877,0.29998594522476196
100.0,159,2524.379545,0.25504404306411743,0.2955888509750366
100.0,143,2526.371915,0.3708324134349823,0.3615235984325409
0.0,513,2533.443237,0.19521482288837433,0.251697301864624
0.0,511,2540.399966,0.19651424884796143,0.26046302914619446
0.0,511,2547.42492,0.19582989811897278,0.27712884545326233
100.0,77,2548.474585,0.24113872647285461,0.28662315011024475
100.0,94,2550.827625,0.3004998564720154,0.29615065455436707
0.0,485,2557.479272,0.20710960030555725,0.2623301148414612
0.0,502,2564.313466,0.19959133863449097,0.25679293274879456
-100.0,231,2567.509154,0.24433153867721558,0.2815326154232025
0.0,563,2575.192811,0.17798185348510742,0.23385271430015564
100.0,146,2577.195696,0.25944411754608154,0.2722736895084381
-100.0,181,2580.790692,0.2983565330505371,0.2921951115131378
-100.0,507,2587.688538,0.19142763316631317,0.27101048827171326
100.0,304,2591.860361,0.2912692725658417,0.3091645836830139
100.0,265,2595.48042,0.19711102545261383,0.24225953221321106
0.0,632,2604.075127,0.15851663053035736,0.21431143581867218
100.0,128,2605.826883,0.34652021527290344,0.3479997217655182
100.0,95,2607.125114,0.36180007457733154,0.32859280705451965
-100.0,412,2613.867554,0.1992027759552002,0.2693597078323364
100.0,198,2616.623585,0.19835741817951202,0.2433995008468628
0.0,506,2645.307367,0.19780585169792175,0.2578657567501068
100.0,211,2648.735385,0.34685131907463074,0.33453604578971863
100.0,241,2653.377756,0.23515170812606812,0.25814077258110046
-100.0,106,2654.908058,0.19036532938480377,0.2501744329929352
100.0,51,2655.663031,0.3192881643772125,0.314204603433609
0.0,620,2665.592524,0.16201001405715942,0.22213979065418243
100.0,238,2669.088225,0.15129220485687256,0.19913628697395325
100.0,105,2670.660342,0.3350961208343506,0.3523431420326233
100.0,159,2673.052171,0.3462042510509491,0.36846211552619934
100.0,126,2674.932507,0.31585440039634705,0.3364819586277008
100.0,122,2676.783703,0.3650034964084625,0.32391005754470825
-100.0,86,2678.07572,0.3203354775905609,0.3186788856983185
100.0,28,2678.512801,0.3327469229698181,0.2979544997215271
100.0,454,2685.397609,0.2041291892528534,0.25405222177505493
-100.0,254,2689.311121,0.20200340449810028,0.2485399693250656
0.0,417,2696.850199,0.23984438180923462,0.2917845547199249
100.0,102,2698.377078,0.27399754524230957,0.3052615225315094
100.0,177,2701.061097,0.3613014817237854,0.3389698266983032
0.0,574,2709.792385,0.17485946416854858,0.22889664769172668
-100.0,375,2715.482618,0.1705692708492279,0.21905460953712463
100.0,88,2716.817805,0.3280542492866516,0.31033745408058167
100.0,198,2719.787408,0.273264080286026,0.3063335716724396
100.0,197,2722.71596,0.23895877599716187,0.2748327851295471
-100.0,430,2730.918752,0.16770590841770172,0.2081165760755539
-100.0,23,2731.317151,0.24396191537380219,0.31219682097435
100.0,126,2733.390869,0.3079717457294464,0.3319578468799591
100.0,68,2734.505739,0.28196030855178833,0.31008028984069824
-100.0,364,2740.302948,0.19191840291023254,0.2438051402568817
100.0,364,2746.089675,0.24325308203697205,0.28812548518180847
100.0,102,2747.676639,0.4134831130504608,0.3352149426937103
0.0,591,2756.933402,0.17000754177570343,0.2338789850473404
100.0,47,2757.702963,0.20282576978206635,0.2242831289768219
-100.0,120,2760.957199,0.375684916973114,0.3649366796016693
-100.0,164,2763.557696,0.35170572996139526,0.329187273979187
100.0,266,2767.760183,0.25083082914352417,0.3243357539176941
100.0,148,2770.331395,0.25948867201805115,0.32842981815338135
-100.0,467,2778.041032,0.18009749054908752,0.23845908045768738
0.0,573,2787.073945,0.1752251386642456,0.2522193193435669
100.0,65,2788.126971,0.36809682846069336,0.29189929366111755
100.0,67,2789.205421,0.4080136716365814,0.342854768037796
0.0,651,2800.996167,0.15368612110614777,0.22331082820892334
100.0,240,2805.319932,0.24385303258895874,0.29824426770210266
0.0,357,2851.236999,0.2825436294078827,0.33107051253318787
100.0,71,2852.298538,0.3456977903842926,0.2879960834980011
100.0,667,2862.399016,0.14204035699367523,0.21792827546596527
100.0,147,2864.668351,0.23843827843666077,0.26101207733154297
100.0,490,2873.493417,0.20308005809783936,0.26052093505859375
-100.0,42,2874.13908,0.3101220726966858,0.29860737919807434
100.0,35,2874.679933,0.38375458121299744,0.40962013602256775
100.0,103,2876.246773,0.3415694832801819,0.33663704991340637
0.0,477,2883.428336,0.20964910089969635,0.25902503728866577
100.0,102,2884.983345,0.4690115451812744,0.4107673764228821
100.0,495,2892.46007,0.17181479930877686,0.24361652135849
-100.0,175,2895.123163,0.055192314088344574,0.03478725627064705
100.0,41,2895.727719,0.32456475496292114,0.3105076849460602
0.0,482,2904.181686,0.20767205953598022,0.25498881936073303
100.0,73,2905.305707,0.41018280386924744,0.35482630133628845
100.0,187,2908.152558,0.2472759187221527,0.3139841854572296
100.0,22,2908.496306,0.42660826444625854,0.3218177258968353
100.0,193,2911.400824,0.22924569249153137,0.26974913477897644
100.0,14,2911.618828,0.47872310876846313,0.27783435583114624
100.0,392,2917.460853,0.13011100888252258,0.21761949360370636
100.0,339,2922.519525,0.2065269649028778,0.2676440179347992
0.0,622,2933.253585,0.16082069277763367,0.2276361882686615
100.0,294,2938.004129,0.2715983986854553,0.32149580121040344
100.0,216,2941.279694,0.18382422626018524,0.2324809432029724
100.0,395,2947.268007,0.23337014019489288,0.30659106373786926
100.0,116,2949.054213,0.34659138321876526,0.3511899709701538
100.0,98,2950.569788,0.3799073100090027,0.32304248213768005
0.0,589,2959.322761,0.17092610895633698,0.2167479693889618
100.0,128,2961.274055,0.3645113706588745,0.35032859444618225
0.0,437,2969.160383,0.22893217206001282,0.29937443137168884
100.0,97,2970.671701,0.40813788771629333,0.3485200107097626
100.0,116,2972.479867,0.2936769127845764,0.34229928255081177
-100.0,53,2973.304968,0.20067159831523895,0.23218588531017303
0.0,523,2981.132201,0.19276796281337738,0.24892078340053558
100.0,129,2983.07705,0.4066339135169983,0.36134442687034607
100.0,291,2987.519729,0.24669529497623444,0.3171825408935547
-100.0,103,2989.071774,0.30904272198677063,0.3286179006099701
100.0,10,2989.232381,0.5479199290275574,0.3908746540546417
100.0,418,2995.505022,0.1694512963294983,0.23306863009929657
100.0,198,2999.776693,0.2989310920238495,0.3215177655220032
100.0,86,3001.110155,0.33857643604278564,0.4043004810810089
100.0,248,3004.955827,0.35539713501930237,0.35129478573799133
100.0,135,3043.097215,0.20977471768856049,0.27249670028686523
100.0,266,3047.10831,0.23762710392475128,0.2870320677757263
100.0,224,3050.537566,0.22239017486572266,0.2818622291088104
100.0,189,3053.406233,0.20072413980960846,0.2647915184497833
100.0,106,3055.021418,0.4598504304885864,0.35199347138404846
0.0,729,3067.607941,0.13719099760055542,0.2191370576620102
-100.0,179,3070.346264,0.3036167025566101,0.3462713658809662
100.0,158,3072.806136,0.1457865685224533,0.1662476658821106
100.0,114,3074.651523,0.3151686489582062,0.3432450294494629
100.0,67,3075.68735,0.408740371465683,0.34652096033096313
0.0,408,3081.897261,0.24604065716266632,0.2877292037010193
100.0,151,3084.196533,0.40738844871520996,0.3788850009441376
100.0,130,3086.195512,0.44036856293678284,0.40936359763145447
-100.0,51,3086.993895,0.22228620946407318,0.2807212471961975
0.0,441,3093.822545,0.22840967774391174,0.2787477970123291
100.0,99,3095.360462,0.21092592179775238,0.27591902017593384
100.0,68,3096.409266,0.28458237648010254,0.30776193737983704
100.0,135,3099.776593,0.4603540599346161,0.3746657371520996
-100.0,418,3106.299101,0.13444997370243073,0.20222313702106476
-100.0,371,3112.103192,0.24652688205242157,0.28546464443206787
-100.0,137,3114.26661,0.40367794036865234,0.3831855058670044
100.0,169,3116.841049,0.34098541736602783,0.33774781227111816
100.0,126,3118.882847,0.3404800295829773,0.37756839394569397
-100.0,186,3121.930127,0.25735995173454285,0.3045102059841156
0.0,610,3130.539763,0.1641349494457245,0.2578356862068176
100.0,103,3133.125509,0.3298054337501526,0.3594968914985657
0.0,494,3139.928975,0.20298361778259277,0.24739372730255127
100.0,278,3143.756272,0.18348367512226105,0.23575887084007263
100.0,29,3144.160168,0.31096985936164856,0.3181036114692688
100.0,261,3147.759769,0.26609477400779724,0.3422955572605133
-100.0,325,3152.207078,0.14350196719169617,0.23717787861824036
100.0,394,3157.676965,0.20422223210334778,0.27968016266822815
100.0,123,3159.373946,0.37178733944892883,0.3720816969871521
100.0,150,3162.537672,0.396495521068573,0.38589686155319214
-100.0,355,3167.452674,0.25789859890937805,0.31363603472709656
100.0,84,3168.630387,0.4541267156600952,0.3880212903022766
100.0,209,3171.525308,0.2771000862121582,0.30346959829330444
100.0,225,3174.649557,0.2964708209037781,0.3372790813446045
0.0,426,3180.48959,0.23557740449905396,0.31931090354919434
-100.0,169,3182.836823,0.37084347009658813,0.36699897050857544
0.0,539,3191.266078,0.18560557067394257,0.2561829090118408
